unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I4,0,N1,3.202676433821469e-06,-0.0039894752485551245,-65.0918149847515
I4,0,N2,1.4865299340382768e-06,-0.008630898939940502,-68.35625775246658
I4,0,N3,19.60127271525849,9.19184116082905e-09,-55.83240048523863
I4,0,N4,3.1652769854982195e-06,-0.004037379108100093,-65.09184036070464
I4,0,N5,2.452133432566412e-06,-0.005242898934804296,-66.32146611285702
I4,0,N6,3.188482194779448e-06,-0.004009302574989937,-62.94411889864613
I4,0,N7,3.1685263765191374e-06,-0.004032890785013378,-68.35541301136789
I4,0,N8,23.33980226612383,9.359396316802662e-09,-55.83240038058816
I4,0,N9,13.209000648678323,8.783152684570869e-09,-55.832400408131484
I4,1,N1,3.201955400422469e-06,-0.003989213323244683,-65.0918149847515
I4,1,N2,1.4858551459616802e-06,-0.008623657673033941,-68.35625775246658
I4,1,N3,18.014762338203397,9.267750205982063e-09,-55.83240048523863
I4,1,N4,3.1645559773912335e-06,-0.004037109492144373,-65.09184036070464
I4,1,N5,2.4517565700983606e-06,-0.005242153518249197,-66.32146611285702
I4,1,N6,3.1860308144183735e-06,-0.0040088120792591084,-62.94411889864613
I4,1,N7,3.1678374547999897e-06,-0.004032385566749136,-68.35541301136789
I4,1,N8,21.42673750571591,9.414788953670771e-09,-55.83240038058816
I4,1,N9,12.134392874751857,8.900457474624712e-09,-55.832400408131484
I4,2,N1,3.201234296883918e-06,-0.003988969834442378,-65.0918149847515
I4,2,N2,1.4851799130208655e-06,-0.00861633463703296,-68.35625775246658
I4,2,N3,16.442001255004694,9.332164261556247e-09,-55.83240048523863
I4,2,N4,3.1638348974956315e-06,-0.004036850050897735,-65.09184036070464
I4,2,N5,2.4513795931056766e-06,-0.005241688560387673,-66.32146611285702
I4,2,N6,3.183579312509469e-06,-0.004008324926558473,-62.94411889864613
I4,2,N7,3.1671484333992646e-06,-0.004031881685802391,-68.35541301136789
I4,2,N8,19.5347641282391,9.463377629614808e-09,-55.83240038058816
I4,2,N9,11.06613874089831,9.00263265606362e-09,-55.832400408131484
I4,3,N1,3.200513109949022e-06,-0.003988732663305246,-65.0918149847515
I4,3,N2,1.4845039536842442e-06,-0.00860886447718819,-68.35625775246658
I4,3,N3,14.870484854441175,9.387671189084662e-09,-55.83240048523863
I4,3,N4,3.1631137323018195e-06,-0.004036597350951803,-65.09184036070464
I4,3,N5,2.451002490198344e-06,-0.00524139802610972,-66.32146611285702
I4,3,N6,3.1811275755196294e-06,-0.004007823177825719,-62.94411889864613
I4,3,N7,3.1664592490399757e-06,-0.004031423417508645,-68.35541301136789
I4,3,N8,17.649567438573033,9.50608559946303e-09,-55.83240038058816
I4,3,N9,9.993441582580594,9.091983777406525e-09,-55.832400408131484
I4,4,N1,3.19979182635275e-06,-0.003988477318682285,-65.0918149847515
I4,4,N2,1.4838269860626761e-06,-0.008601199503708856,-68.35625775246658
I4,4,N3,13.280554074580035,9.436270335709704e-09,-55.83240048523863
I4,4,N4,3.1623924682915773e-06,-0.004036327976657064,-65.09184036070464
I4,4,N5,2.4506252499651393e-06,-0.005241176607289339,-66.32146611285702
I4,4,N6,3.178675489890118e-06,-0.004007269729982412,-62.94411889864613
I4,4,N7,3.1657698384278866e-06,-0.004031037153210313,-68.35541301136789
I4,4,N8,15.74740948663938,9.543743262742667e-09,-55.83240038058816
I4,4,N9,8.90157095130309,9.170402265351389e-09,-55.832400408131484
I4,5,N1,3.199070432820446e-06,-0.003988183214112472,-65.0918149847515
I4,5,N2,1.483148727760522e-06,-0.008593388451479741,-68.35625775246658
I4,5,N3,11.563357326485823,9.479990170989899e-09,-55.83240048523863
I4,5,N4,3.16167109193661e-06,-0.004036019798477751,-65.09184036070464
I4,5,N5,2.450247860971366e-06,-0.005240950389178579,-66.32146611285702
I4,5,N6,3.1762229420240284e-06,-0.004006628180122138,-62.94411889864613
I4,5,N7,3.165080138244707e-06,-0.004030750631861793,-68.35541301136789
I4,5,N8,13.679502533921315,9.577109650968233e-09,-55.83240038058816
I4,5,N9,7.731936256647924,9.238345908102194e-09,-55.832400408131484
I4,6,N1,3.1983489160667067e-06,-0.003987825382689315,-65.0918149847515
I4,6,N2,1.4824688957272931e-06,-0.008585605805545437,-68.35625775246658
I4,6,N3,9.650433344877303,9.519409474627152e-09,-55.83240048523863
I4,6,N4,3.1609495896973536e-06,-0.004035646347496098,-65.09184036070464
I4,6,N5,2.4498703117569557e-06,-0.005240663876083318,-66.32146611285702
I4,6,N6,3.1737698182741104e-06,-0.004005856414044353,-62.94411889864613
I4,6,N7,3.16439008514216e-06,-0.004030584779115022,-68.35541301136789
I4,6,N8,11.35136764075599,9.606374708034733e-09,-55.83240038058816
I4,6,N9,6.44121465689083,9.295776160114925e-09,-55.832400408131484
I4,7,N1,3.1976272627940177e-06,-0.003987383636618954,-65.0918149847515
I4,7,N2,1.4817872061090192e-06,-0.00857827525808524,-68.35625775246658
I4,7,N3,7.441745642837005,9.555631458333291e-09,-55.83240048523863
I4,7,N4,3.1602279480215494e-06,-0.004035186390823953,-65.09184036070464
I4,7,N5,2.449492590834315e-06,-0.005240285155253626,-66.32146611285702
