hour,lambda_system,system_net_injection_residual_mw
1,67.17039866007849,-9.079743179030677e-14
2,67.16555216025297,-8.541629094572316e-15
3,67.16205866029341,-3.330795652361525e-14
4,67.16018066029889,-7.658870182582009e-14
5,67.16341166030966,5.329525010768521e-14
6,67.1731046601681,2.54462999473419e-15
7,67.18728789187412,-6.367098561972722e-14
8,67.19038968045611,-2.6717405547923618e-15
9,67.176437659518,3.185999067194868e-14
10,60.05140483988753,-2.15137935893294e-14
11,60.03030568330022,-3.730724899595339e-14
12,60.02263348008232,1.770451481863693e-14
13,60.02054525107121,-5.127953263316159e-14
14,60.018866976629255,-2.1581249351028654e-14
15,60.01711783689853,-9.686845364699902e-15
16,60.02262251288496,2.0449333796080703e-15
17,60.045080089353135,-1.911042699324976e-14
18,67.14754276703566,2.5141591881699438e-14
19,67.1744088611641,-3.557675504830416e-14
20,67.18216044582903,4.5579015716253643e-14
21,67.18448575088803,8.869412739003302e-14
22,67.18298584085771,7.30242884035196e-14
23,67.17998408507985,7.5441088545096e-14
24,67.17554815825112,1.294071600934702e-14
