hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,0.0,0.0,4000.0,-57330.51728582843
1,N2,0.0,0.0,4000.0,-57330.92418036324
1,N3,0.0,0.0,4000.0,-57331.48344985877
1,N4,0.0,0.0,4000.0,-57330.739451423666
1,N5,0.0,371.25,4000.0,0.0
1,N6,0.0,35.64,4000.0,0.0
1,N7,0.0,0.0,4000.0,-57330.924085749946
1,N8,0.0,39.6,4000.0,0.0
1,N9,0.0,0.0,4000.0,-57331.155883463965
2,N1,0.0,0.0,4000.0,-57328.49285230981
2,N2,0.0,0.0,4000.0,-57330.364758766846
2,N3,0.0,0.0,4000.0,-57331.24823193838
2,N4,0.0,0.0,4000.0,-57330.18427535042
2,N5,0.0,354.375,4000.0,0.0
2,N6,0.0,34.02,4000.0,0.0
2,N7,0.0,0.0,4000.0,-57330.364961012594
2,N8,0.0,37.8,4000.0,0.0
2,N9,0.0,0.0,4000.0,-57330.61464365989
3,N1,0.0,0.0,4000.0,-57329.5379976954
3,N2,0.0,0.0,4000.0,-57330.086178048085
3,N3,0.0,0.0,4000.0,-57330.69170280552
3,N4,0.0,0.0,4000.0,-57329.89491117048
3,N5,0.0,343.125,4000.0,0.0
3,N6,0.0,32.94,4000.0,0.0
3,N7,0.0,0.0,4000.0,-57330.08632092265
3,N8,0.0,36.6,4000.0,0.0
3,N9,0.0,0.0,4000.0,-57330.33898945225
4,N1,0.0,0.0,4000.0,-57329.16535671582
4,N2,0.0,0.0,4000.0,-57329.76788547418
4,N3,0.0,0.0,4000.0,-57330.38301338723
4,N4,0.0,0.0,4000.0,-57329.563907739874
4,N5,0.0,337.5,4000.0,0.0
4,N6,0.0,32.4,4000.0,0.0
4,N7,0.0,0.0,4000.0,-57329.76796079223
4,N8,0.0,36.0,4000.0,0.0
4,N9,0.0,0.0,4000.0,-57330.02642463071
5,N1,0.0,0.0,4000.0,-57328.99194357011
5,N2,0.0,0.0,4000.0,-57329.52485315325
5,N3,0.0,0.0,4000.0,-57330.13665990936
5,N4,0.0,0.0,4000.0,-57329.33239018112
5,N5,0.0,348.75,4000.0,0.0
5,N6,0.0,33.48,4000.0,0.0
5,N7,0.0,0.0,4000.0,-57329.52510829282
5,N8,0.0,37.2,4000.0,0.0
5,N9,0.0,0.0,4000.0,-57329.78742100184
6,N1,0.0,0.0,4000.0,-57324.53202995419
6,N2,0.0,0.0,4000.0,-57324.884969976054
6,N3,0.0,0.0,4000.0,-57325.461021712596
6,N4,0.0,0.0,4000.0,-57324.71149943361
6,N5,0.0,382.5,4000.0,0.0
6,N6,0.0,36.72,4000.0,0.0
6,N7,0.0,0.0,4000.0,-57324.88561393358
6,N8,0.0,40.8,4000.0,0.0
6,N9,0.0,0.0,4000.0,-57325.134152450155
7,N1,0.0,0.0,4000.0,-57296.05593818393
7,N2,0.0,0.0,4000.0,-57296.18406436302
7,N3,0.0,0.0,4000.0,-57296.812902424586
7,N4,0.0,0.0,4000.0,-57296.05867870722
7,N5,0.0,450.0,4000.0,0.0
7,N6,0.0,43.2,4000.0,0.0
7,N7,0.0,0.0,4000.0,-57296.18583999588
7,N8,0.0,48.0,4000.0,0.0
7,N9,0.0,0.0,4000.0,-55757.8646905891
8,N1,0.0,0.0,4000.0,-57306.48899362986
8,N2,0.0,0.0,4000.0,-57306.84638400714
8,N3,0.0,0.0,4000.0,-57308.86468800246
8,N4,0.0,0.0,4000.0,-57306.5523857551
8,N5,0.0,506.25,4000.0,0.0
8,N6,0.0,48.6,4000.0,0.0
8,N7,0.0,0.0,4000.0,-57306.85440998358
8,N8,0.0,54.0,4000.0,0.0
8,N9,0.0,0.0,4000.0,-57307.496485532356
9,N1,0.0,0.0,4000.0,-57313.14544198431
9,N2,0.0,0.0,4000.0,-57313.12107874174
9,N3,0.0,0.0,4000.0,-57313.66551986873
9,N4,0.0,0.0,4000.0,-57313.1677673379
9,N5,0.0,523.125,4000.0,0.0
9,N6,0.0,50.22,4000.0,0.0
9,N7,0.0,0.0,4000.0,-57313.122624028496
9,N8,0.0,55.8,4000.0,0.0
9,N9,0.0,0.0,4000.0,-57313.40444630046
10,N1,0.0,0.0,4000.0,-57353.16671512013
10,N2,0.0,0.0,4000.0,-57351.93770460754
10,N3,0.0,0.0,4000.0,-57352.06724043636
10,N4,0.0,0.0,4000.0,-57352.17739750227
10,N5,0.0,506.25,4000.0,0.0
10,N6,0.0,48.6,4000.0,0.0
10,N7,0.0,0.0,4000.0,-57351.93731956241
10,N8,0.0,54.0,4000.0,0.0
10,N9,0.0,0.0,4000.0,-57352.043383441116
