hour,lambda_system,system_net_injection_residual_mw
1,67.15000059192077,4.783833463862613e-14
2,67.15000056440083,-1.7946947996293296e-14
3,67.15000052719326,1.660097031792863e-14
4,67.15000049032724,-9.061957091372417e-15
5,67.15000053678531,-1.393032296834254e-14
6,67.15000059656359,2.5067887200606264e-14
7,67.15000064485683,6.350775512138043e-14
8,67.15000066059586,2.9888136490887436e-14
9,67.15000061085571,-3.575616814419547e-14
10,60.000000746314534,4.03908852302993e-14
11,60.00000059234803,-1.487733454293605e-14
12,60.000000588095816,1.9084796775500025e-14
13,60.00000058083336,6.004443106620005e-15
14,60.00000057388712,4.747524383447743e-14
15,60.00000057325677,6.478081510821287e-17
16,60.00000057557201,-2.3043878481212717e-14
17,60.00000062156194,-4.536449511640189e-15
18,67.15000058138617,-6.855211374542235e-14
19,67.15000062344262,-3.840923812414049e-15
20,67.15000071783896,-1.899272838636141e-13
21,67.15000073693882,-1.0016642309997252e-13
22,67.15000066235017,-7.24101844626867e-16
23,67.15000062663634,-9.638777085358722e-14
24,67.15000060604808,-6.434903146067162e-15
