hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,344.50000343582656,400.0,0.8612500085895664,9.673259826122792e-09,-9.975119788030864e-09
1,L45,311.56746530114816,400.0,0.7789186632528704,9.791851476101994e-09,-9.973991424930394e-09
1,L46,32.9325381283822,200.0,0.164662690641911,9.889740993353493e-09,-9.920363181124025e-09
1,L69,-2.707461867093749,200.0,0.013537309335468746,9.909061811647229e-09,-9.905927325203852e-09
1,L57,-59.6825347058653,400.0,0.14920633676466324,9.959801277648358e-09,-9.945583286196461e-09
1,L93,-101.98998942185072,400.0,0.2549749735546268,9.963236162053484e-09,-9.937704319206725e-09
1,L72,9.211536575366243e-09,400.0,2.302884143841561e-11,9.953760560468308e-09,-9.953760560466358e-09
1,L98,99.28252948808803,200.0,0.49641264744044017,9.81557974286946e-09,-9.938287459312892e-09
1,L78,-59.68253472428864,200.0,0.2984126736214432,9.928892087995481e-09,-9.867784802578891e-09
2,L14,348.43750347519403,400.0,0.8710937586879851,9.649140427710105e-09,-9.975249348145432e-09
2,L45,304.9468869544493,400.0,0.7623672173861233,9.806320623481072e-09,-9.9737463536519e-09
2,L46,43.49061651444339,200.0,0.21745308257221693,9.882356410193472e-09,-9.923817122164448e-09
2,L69,9.470616518960433,200.0,0.04735308259480217,9.903284361968863e-09,-9.911402264242626e-09
2,L57,-49.42811305256995,400.0,0.12357028263142487,9.958886570347688e-09,-9.947174263772306e-09
2,L93,-77.75749260017375,400.0,0.19439373150043437,9.961379481650921e-09,-9.942396802545698e-09
2,L72,9.214142816539594e-09,400.0,2.3035357041348985e-11,9.953760560468396e-09,-9.953760560466268e-09
2,L98,87.22811032738566,200.0,0.43614055163692833,9.83534154103249e-09,-9.935705303984892e-09
2,L78,-49.42811307099849,200.0,0.24714056535499246,9.925978961879902e-09,-9.87680005866012e-09
3,L14,352.3750035145635,400.0,0.8809375087864088,9.621176313888591e-09,-9.975377565918822e-09
3,L45,301.0382722138981,400.0,0.7525956805347452,9.813969297633998e-09,-9.973599215731175e-09
3,L46,51.33673129436038,200.0,0.2566836564718019,9.87620044615703e-09,-9.92619373972051e-09
3,L69,18.396731298872666,200.0,0.09198365649436333,9.898564903647422e-09,-9.915024074818267e-09
3,L57,-42.086727793125185,400.0,0.10521681948281296,9.958206193140122e-09,-9.948256581554517e-09
