hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,-9.995298229270117e-09,0.0,4000.0,-57624.676722969125
1,N2,-9.99529818796188e-09,0.0,4000.0,-57624.684826146804
1,N3,-9.995298200019867e-09,0.0,4000.0,-57624.68242718259
1,N4,-9.99529818796188e-09,0.0,4000.0,-57623.73998538563
1,N5,-9.995297037694582e-09,371.25,3999.9999997307664,9.95017972844965e-09
1,N6,-9.99529707782152e-09,35.64,3999.9999971954835,9.481038838017133e-09
1,N7,-9.99529818796188e-09,0.0,4000.0,-57624.684826146804
1,N8,-9.995297077348648e-09,39.6,3999.9999974759353,9.532934954215425e-09
1,N9,-9.99529818796188e-09,0.0,4000.0,-57624.68482614671
2,N1,-9.995298235549933e-09,0.0,4000.0,-57624.67549038095
2,N2,-9.995298193765666e-09,0.0,4000.0,-57624.68368617422
2,N3,-9.995298202921748e-09,0.0,4000.0,-57624.681857196425
2,N4,-9.995298193765666e-09,0.0,4000.0,-57624.68368617422
2,N5,-9.99529704551914e-09,354.375,3999.9999997179457,9.9478073345663e-09
2,N6,-9.995297083821447e-09,34.02,3999.999997061935,9.45632640173223e-09
2,N7,-9.995298193765666e-09,0.0,4000.0,-57624.6836861742
2,N8,-9.995297083370134e-09,37.8,3999.9999973557415,9.510693761559014e-09
2,N9,-9.995298193765667e-09,0.0,4000.0,-57624.683686174176
3,N1,-9.9952982402126e-09,0.0,4000.0,-57624.67457603946
3,N2,-9.995298197952277e-09,0.0,4000.0,-57624.68286444846
3,N3,-9.995298205015046e-09,0.0,4000.0,-57624.68144633355
3,N4,-9.995298197952277e-09,0.0,4000.0,-57624.682864448405
3,N5,-9.995297051053078e-09,343.125,3999.999999708698,9.946096099634048e-09
3,N6,-9.995297088138951e-09,32.94,3999.999996965605,9.438501037854596e-09
3,N7,-9.995298197952277e-09,0.0,4000.0,-57624.68286444846
3,N8,-9.995297087702011e-09,36.6,3999.9999972690443,9.494650934069144e-09
3,N9,-9.995298197952277e-09,0.0,4000.0,-57624.68286444837
4,N1,-9.995298242781995e-09,0.0,4000.0,-57624.67407256082
4,N2,-9.99529820020429e-09,0.0,4000.0,-57624.68242271353
4,N3,-9.99529820614105e-09,0.0,4000.0,-57624.68122546611
