hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,364.50000361996456,400.0,0.9112500090499114,0.0,0.0
1,L45,319.26429430931404,400.0,0.7981607357732851,0.0,0.0
1,L46,45.235709317099655,200.0,0.22617854658549827,0.0,0.0
1,L69,9.595751116865845,200.0,0.04797875558432922,0.0,0.0
1,L57,-51.98570568888887,400.0,0.12996426422222218,0.0,0.0
1,L93,-81.98984576132037,400.0,0.20497461440330092,0.0,0.0
1,L72,-1.569667708859816e-09,400.0,3.92416927214954e-12,0.0,0.0
1,L98,91.58564130918884,200.0,0.45792820654594424,0.0,0.0
1,L78,-51.985705685749814,200.0,0.2599285284287491,0.0,0.0
2,L14,368.43750365930214,400.0,0.9210937591482553,0.0,0.0
2,L45,312.643716375795,400.0,0.7816092909394875,0.0,0.0
2,L46,55.79378728994133,200.0,0.27896893644970666,0.0,0.0
2,L69,21.773820369577585,200.0,0.10886910184788792,0.0,0.0
2,L57,-41.73128362242848,400.0,0.1043282090560712,0.0,0.0
2,L93,-57.75738394498957,400.0,0.14439345986247393,0.0,0.0
2,L72,-1.5563674037380464e-09,400.0,3.890918509345116e-12,0.0,0.0
2,L98,79.53123923252033,200.0,0.39765619616260167,0.0,0.0
2,L78,-41.73128361931602,200.0,0.2086564180965801,0.0,0.0
3,L14,372.3750036986516,400.0,0.930937509246629,0.0,0.0
3,L45,308.73510168405284,400.0,0.7718377542101321,0.0,0.0
3,L46,63.639902021024604,200.0,0.31819951010512304,0.0,0.0
3,L69,30.69993076709793,200.0,0.15349965383548964,0.0,0.0
3,L57,-34.389898314183625,400.0,0.08597474578545906,0.0,0.0
3,L93,-40.289901309890794,400.0,0.10072475327472699,0.0,0.0
3,L72,-1.5474352139621967e-09,400.0,3.868588034905492e-12,0.0,0.0
3,L98,70.98986229981757,200.0,0.35494931149908787,0.0,0.0
3,L78,-34.38989831108902,200.0,0.1719494915554451,0.0,0.0
4,L14,375.000003724891,400.0,0.9375000093122274,0.0,0.0
4,L45,307.0333464729268,400.0,0.7675833661823169,0.0,0.0
4,L46,67.96665725838898,200.0,0.33983328629194487,0.0,0.0
4,L69,35.56668409609464,200.0,0.1778334204804732,0.0,0.0
4,L57,-30.46665352531426,400.0,0.07616663381328564,0.0,0.0
4,L93,-30.899908929857677,400.0,0.0772497723246442,0.0,0.0
4,L72,-1.5435990250443568e-09,400.0,3.858997562610892e-12,0.0,0.0
4,L98,66.46662117971171,200.0,0.3323331058985585,0.0,0.0
4,L78,-30.466653522227332,200.0,0.15233326761113666,0.0,0.0
5,L14,372.3750036986731,400.0,0.9309375092466827,0.0,0.0
5,L45,311.44706584563255,400.0,0.7786176646140813,0.0,0.0
5,L46,60.92793785948229,200.0,0.3046396892974115,0.0,0.0
5,L69,27.44796802730175,200.0,0.13723984013650875,0.0,0.0
5,L57,-37.30293415258979,400.0,0.09325733538147447,0.0,0.0
5,L93,-47.054898025181025,400.0,0.11763724506295256,0.0,0.0
5,L72,-1.5544694167601858e-09,400.0,3.886173541900465e-12,0.0,0.0
5,L98,74.50289773646337,200.0,0.37251448868231685,0.0,0.0
5,L78,-37.302934149481125,200.0,0.18651467074740563,0.0,0.0
6,L14,364.50000362000753,400.0,0.9112500090500188,0.0,0.0
6,L45,324.6882237343743,400.0,0.8117205593359357,0.0,0.0
6,L46,39.811779892114416,200.0,0.1990588994605721,0.0,0.0
6,L69,3.091828192783525,200.0,0.015459140963917626,0.0,0.0
6,L57,-57.811776263800134,400.0,0.14452944065950032,0.0,0.0
6,L93,-95.51983294034883,400.0,0.2387995823508721,0.0,0.0
6,L72,-1.5837618093322745e-09,400.0,3.959404523330686e-12,0.0,0.0
6,L98,98.61171235453082,200.0,0.4930585617726541,0.0,0.0
6,L78,-57.81177626063288,200.0,0.2890588813031644,0.0,0.0
7,L14,351.37500348888176,400.0,0.8784375087222044,0.0,0.0
7,L45,350.8900618353927,400.0,0.8772251545884818,0.0,0.0
7,L46,0.484941660026466,200.0,0.00242470830013233,0.0,0.0
7,L69,-37.91880151652035,200.0,0.18959400758260173,0.0,0.0
7,L57,-99.10993816270648,400.0,0.2477748454067662,0.0,0.0
7,L93,-168.22178842025068,400.0,0.4205544710506267,0.0,0.0
7,L72,-1.6266399558319818e-09,400.0,4.0665998895799545e-12,0.0,0.0
7,L98,130.30378263311528,200.0,0.6515189131655764,0.0,0.0
7,L78,-99.10993815945348,200.0,0.4955496907972674,0.0,0.0
8,L14,338.250003357682,400.0,0.845625008394205,0.0,0.0
8,L45,372.15911999585853,400.0,0.9303977999896463,0.0,0.0
8,L46,-33.909116631613365,200.0,0.16954558315806684,0.0,0.0
8,L69,-57.45211299845192,200.0,0.2872605649922596,0.0,0.0
8,L57,-134.09088000220126,400.0,0.33522720000550316,0.0,0.0
8,L93,-187.1914817322292,400.0,0.467978704330573,0.0,0.0
8,L72,-1.6409035037200188e-09,400.0,4.102258759300047e-12,0.0,0.0
8,L98,131.71476288905376,200.0,0.6585738144452687,0.0,0.0
8,L78,-134.0908799989197,200.0,0.6704543999945984,0.0,0.0
9,L14,325.1250032263519,400.0,0.8128125080658798,0.0,0.0
9,L45,375.63788065056946,400.0,0.9390947016264236,0.0,0.0
9,L46,-50.51287741768392,200.0,0.2525643870884196,0.0,0.0
9,L69,-33.5905831773344,200.0,0.16795291588667202,0.0,0.0
