unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I2,1,N1,3.6732804325751042e-06,3.614150335304078e-06,1.417107634479094e-07,1.7949800405934032e-07,3.778724061143091e-08,67.15000059486084,2.5374132295357353e-06,2.409065756304373e-06,-1.0020508590807955,-1.0167873636496447,-65.87225638195234
I2,2,N1,3.614150335304078e-06,3.55499455774904e-06,1.417017148559976e-07,1.7951411336999568e-07,3.781239851399808e-08,67.15000057068151,2.539102581793808e-06,2.4091187116949496e-06,-1.0020458574371136,-1.0167963320920097,-65.87089820185591
I2,3,N1,3.55499455774904e-06,3.4952992221464547e-06,1.4151208288679853e-07,1.798530038928125e-07,3.834092100601398e-08,67.15000054081864,2.574592866289323e-06,2.410238150847083e-06,-1.00194268294841,-1.016980516396621,-65.84413594198902
I2,4,N1,3.4952992221464547e-06,3.4345428525331047e-06,1.4114139215169947e-07,1.8052137105663114e-07,3.937997890493167e-08,67.15000051340361,2.644365603683985e-06,2.4124707240624796e-06,-1.0017409782790339,-1.017344306063356,-65.79161380467428
I2,5,N1,3.4345428525331047e-06,3.3721887705561883e-06,1.4058871091268258e-07,1.8153262800615143e-07,4.094391709346886e-08,67.1500005490189,2.7493840553054182e-06,2.4159100418912548e-06,-1.0014400131167267,-1.0178965731882985,-65.71262629731586
I2,6,N1,3.3721887705561883e-06,3.307676747945924e-06,1.3985264676919267e-07,1.8290759758710996e-07,4.305495081791729e-08,67.1500006000519,2.8911399732583508e-06,2.4207018326722696e-06,-1.0010386301034928,-1.0186512755599433,-65.60609527376725
I2,7,N1,3.307676747945924e-06,3.240413438546142e-06,1.3893133301063636e-07,1.8467564272348232e-07,4.574430971284596e-08,67.15000064911051,3.071730426910718e-06,2.42705231800589e-06,-1.0005353003432103,-1.0196283165798334,-65.47053274002681
I2,8,N1,3.240413438546142e-06,3.1697609826853604e-06,1.3782240690165788e-07,1.8687635808260624e-07,4.905395118094836e-08,67.15000066618319,3.2939728544796e-06,2.4352407373819812e-06,-0.9999280191496205,-1.020855050656161,-65.30398584748839
I2,9,N1,3.1697609826853604e-06,3.095022935853623e-06,1.3652297140040654e-07,1.8956204098651704e-07,5.30390695861105e-08,67.15000062357794,3.5615735557813136e-06,2.445637592901927e-06,-0.99921425031536,-1.0223684545388039,-65.10395766788552
I2,10,N1,3.095022935853623e-06,3.2304874143319667e-06,2.7120050854952346e-07,1.10802928882474e-07,-1.6039757966704944e-07,60.00000075253842,-9.623854900728307e-06,2.865025780739981e-06,-1.0607973220295883,-0.9879754679613794,-64.86729386596048
