hour,lambda_system,system_net_injection_residual_mw
1,67.15000059486084,1.7184023309736425e-14
2,67.15000057068151,1.1141158272468262e-14
3,67.15000054081864,1.138750783268771e-14
4,67.15000051340361,-5.073057272906131e-14
5,67.1500005490189,2.5228500105756967e-14
6,67.1500006000519,2.6033580298609705e-14
7,67.15000064911051,4.4158495191224715e-14
8,67.15000066618319,-1.8810703948112463e-14
9,67.15000062357794,1.599781469318365e-14
10,60.00000075253842,3.375200806696894e-14
11,60.00000058462169,3.25313453397303e-14
12,60.000000566140656,2.434603694822421e-14
13,60.00000055218969,-1.3421955783169914e-14
14,60.00000053103111,3.478817968616664e-14
15,60.00000051722189,-8.889125643313342e-15
16,60.00000055821095,3.9494123799274866e-14
17,60.00000062281557,-1.5378173345595596e-14
18,67.15000059404701,9.830692675410359e-15
19,67.1500006382346,-2.6039848904902203e-15
20,67.15000080754626,3.4004321341324543e-14
21,67.15000079191114,3.42414842071912e-14
22,67.15000067067757,-2.1507565809363215e-14
23,67.15000062887167,-7.808659833081594e-14
24,67.15000060788641,-1.1392828265005097e-14
