hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,344.50000343398483,400.0,0.861250008584962,0.0,0.0
1,L45,311.56746566516495,400.0,0.7789186641629123,0.0,0.0
1,L46,32.93253776199144,200.0,0.16466268880995721,0.0,0.0
1,L69,-2.7074622253986265,200.0,0.013537311126993133,0.0,0.0
1,L57,-59.68253434252383,400.0,0.14920633585630957,0.0,0.0
1,L93,-101.98999008253843,400.0,0.25497497520634604,0.0,0.0
1,L72,1.1199407015780645e-08,400.0,2.799851753945161e-11,0.0,0.0
1,L98,99.28253157076182,200.0,0.4964126578538091,0.0,0.0
1,L78,-59.68253436492289,200.0,0.29841267182461445,0.0,0.0
2,L14,348.4375034733536,400.0,0.871093758683384,0.0,0.0
2,L45,304.9468871089499,400.0,0.7623672177723748,0.0,0.0
2,L46,43.49061635757205,200.0,0.21745308178786027,0.0,0.0
2,L69,9.470616370144052,200.0,0.04735308185072026,0.0,0.0
2,L57,-49.428112898741844,400.0,0.12357028224685461,0.0,0.0
2,L93,-77.75749225073231,400.0,0.19439373062683077,0.0,0.0
2,L72,1.1200329041081768e-08,400.0,2.800082260270442e-11,0.0,0.0
2,L98,87.22811120456268,200.0,0.4361405560228134,0.0,0.0
2,L78,-49.42811292114274,200.0,0.2471405646057137,0.0,0.0
3,L14,352.3750035127349,400.0,0.8809375087818373,0.0,0.0
3,L45,301.0382723172152,400.0,0.7525956807930381,0.0,0.0
3,L46,51.33673118869684,200.0,0.2566836559434842,0.0,0.0
3,L69,18.39673120127973,200.0,0.09198365600639866,0.0,0.0
3,L57,-42.08672769047417,400.0,0.10521681922618542,0.0,0.0
3,L93,-60.289993087478,400.0,0.150724982718695,0.0,0.0
3,L72,1.121580783976258e-08,400.0,2.8039519599406448e-11,0.0,0.0
3,L98,78.68672638779822,200.0,0.39343363193899106,0.0,0.0
3,L78,-42.08672771290603,200.0,0.21043363856453015,0.0,0.0
4,L14,355.00000353900685,400.0,0.8875000088475171,0.0,0.0
4,L45,299.336517064377,400.0,0.7483412926609425,0.0,0.0
4,L46,55.663486467830424,200.0,0.2783174323391521,0.0,0.0
4,L69,23.263486480478253,200.0,0.11631743240239127,0.0,0.0
4,L57,-38.16348294330353,400.0,0.09540870735825882,0.0,0.0
4,L93,-50.89999344737266,400.0,0.12724998361843165,0.0,0.0
4,L72,1.1246885646330114e-08,400.0,2.8117214115825287e-11,0.0,0.0
4,L98,74.16348180893903,200.0,0.3708174090446951,0.0,0.0
4,L78,-38.16348296579754,200.0,0.1908174148289877,0.0,0.0
5,L14,352.3750035128056,400.0,0.880937508782014,0.0,0.0
5,L45,303.7502361891547,400.0,0.7593755904728867,0.0,0.0
5,L46,48.62476731689822,200.0,0.2431238365844911,0.0,0.0
5,L69,15.144767329698713,200.0,0.07572383664849357,0.0,0.0
5,L57,-44.99976381850423,400.0,0.11249940954626057,0.0,0.0
5,L93,-67.05499313434676,400.0,0.1676374828358669,0.0,0.0
5,L72,1.1293095350311558e-08,400.0,2.8232738375778895e-11,0.0,0.0
5,L98,82.19976255493083,200.0,0.41099881277465417,0.0,0.0
5,L78,-44.99976384109065,200.0,0.22499881920545323,0.0,0.0
6,L14,344.5000034341441,400.0,0.8612500085853603,0.0,0.0
6,L45,316.9913934759104,400.0,0.792478483689776,0.0,0.0
6,L46,27.508609951563297,200.0,0.13754304975781648,0.0,0.0
6,L69,-9.21139003536637,200.0,0.04605695017683185,0.0,0.0
6,L57,-65.50860653170804,400.0,0.1637715163292701,0.0,0.0
6,L93,-115.51999085518473,400.0,0.28879997713796185,0.0,0.0
6,L72,1.1357303828341788e-08,400.0,2.839325957085447e-11,0.0,0.0
6,L98,106.30860428965684,200.0,0.5315430214482842,0.0,0.0
6,L78,-65.50860655442288,200.0,0.32754303277211444,0.0,0.0
7,L14,331.37500330304164,400.0,0.8284375082576041,0.0,0.0
7,L45,343.10615149007936,400.0,0.8577653787251984,0.0,0.0
7,L46,-11.731148193570196,200.0,0.05865574096785098,0.0,0.0
7,L69,-50.993648150718826,200.0,0.25496824075359414,0.0,0.0
7,L57,-106.89384851747155,400.0,0.26723462129367886,0.0,0.0
7,L93,-189.43608320737476,400.0,0.47359020801843693,0.0,0.0
7,L72,1.1446482096038311e-08,400.0,2.8616205240095778e-11,0.0,0.0
7,L98,138.94783720107367,200.0,0.6947391860053683,0.0,0.0
7,L78,-106.89384854036476,200.0,0.5344692427018238,0.0,0.0
8,L14,318.2500031720161,400.0,0.7956250079300402,0.0,0.0
8,L45,363.8337745892731,400.0,0.9095844364731828,0.0,0.0
8,L46,-45.58377142356783,200.0,0.22791885711783916,0.0,0.0
8,L69,-74.49627122270448,200.0,0.3724813561135224,0.0,0.0
8,L57,-142.41622541818447,400.0,0.35604056354546115,0.0,0.0
8,L93,-207.1617069874069,400.0,0.5179042674685173,0.0,0.0
8,L72,1.1582390585712737e-08,400.0,2.8955976464281844e-11,0.0,0.0
8,L98,144.85082732947777,200.0,0.7242541366473888,0.0,0.0
8,L78,-142.41622544134947,200.0,0.7120811272067473,0.0,0.0
9,L14,305.1250030411712,400.0,0.7628125076029281,0.0,0.0
9,L45,363.1609834203955,400.0,0.9079024585509887,0.0,0.0
9,L46,-58.035980385124034,200.0,0.29017990192562015,0.0,0.0
9,L69,-53.130979829060344,200.0,0.2656548991453017,0.0,0.0
9,L57,-159.96401658692065,400.0,0.39991004146730164,0.0,0.0
9,L93,-132.1849857322154,400.0,0.3304624643305385,0.0,0.0
9,L72,1.1778525499705325e-08,400.0,2.944631374926331e-11,0.0,0.0
9,L98,79.05401280413352,200.0,0.3952700640206676,0.0,0.0
9,L78,-159.9640166104779,200.0,0.7998200830523895,0.0,0.0
10,L14,279.9899970335483,400.0,0.6999749925838707,0.0,0.0
10,L45,340.7261180869508,400.0,0.851815295217377,0.0,0.0
10,L46,-60.73612106432468,200.0,0.3036806053216234,0.0,0.0
10,L69,-14.836120127999749,200.0,0.07418060063999875,0.0,0.0
10,L57,-165.5238819252539,400.0,0.4138097048131348,0.0,0.0
10,L93,1.261728737047363e-08,400.0,3.154321842618407e-11,0.0,0.0
10,L72,1.340664400087004e-07,400.0,3.3516610002175096e-10,0.0,0.0
10,L98,-14.836120147032904,200.0,0.07418060073516453,0.0,0.0
10,L78,-165.5238821933846,200.0,0.8276194109669229,0.0,0.0
11,L14,171.21297318421452,400.0,0.4280324329605363,0.0,0.0
11,L45,294.99999802538895,400.0,0.7374999950634724,0.0,0.0
11,L46,-123.78702485186105,200.0,0.6189351242593052,0.0,0.0
11,L69,-37.43202352505033,200.0,0.18716011762525167,0.0,0.0
11,L57,-200.0000019834622,400.0,0.5000000049586555,0.0,0.0
11,L93,9.982178724191458e-06,400.0,2.4955446810478646e-08,0.0,0.0
11,L72,7.929885644861054e-09,400.0,1.9824714112152634e-11,0.0,0.0
11,L98,-37.43204707838058,200.0,0.18716023539190288,0.0,0.0
11,L78,-200.00000199932205,200.0,1.0000000099966102,0.0,39.67407825433652
12,L14,131.9331098641874,400.0,0.3298327746604685,0.0,0.0
12,L45,283.7499980271411,400.0,0.7093749950678527,0.0,0.0
