hour,lambda_system,system_net_injection_residual_mw
1,67.17039865829129,4.298783563127658e-14
2,67.16555215874227,-2.3257879922659695e-14
3,67.16205865881216,1.175241790065253e-14
4,67.16018065878653,6.850498657510667e-14
5,67.16341165888088,3.671828016391457e-14
6,67.17310465854496,6.607563374687756e-14
7,67.1878878610987,1.2029942793872985e-14
8,67.19081852476577,1.2748194802732216e-13
9,67.17643765727486,2.040430011567064e-14
10,60.05140484093305,2.1005994780635174e-14
11,60.03030568462198,7.221260917549816e-14
12,60.022712211828186,9.453457745689547e-14
13,60.02005040283712,5.921230409721805e-14
14,60.01837212803651,7.873788703126821e-14
15,60.01662298848207,7.686764671600988e-14
16,60.022622512808795,3.37832853772774e-14
17,60.04508008963404,2.7766911897622104e-14
18,67.09389972977056,1.337954965711303e-13
19,67.1750522501723,1.5692912893156332e-13
20,67.18057545852865,5.894271020095741e-15
21,67.18332366620142,1.2286362127359316e-13
22,67.18316038749427,6.889382879137255e-14
23,67.18033949812902,7.698910428571155e-14
24,67.1755481551036,4.2318903635715606e-14
