hour,lambda_system,system_net_injection_residual_mw
1,67.15000049972967,5.001770224781159e-08
2,67.15000051031483,5.0017673632315386e-08
3,67.15000051694689,5.001767466015237e-08
4,67.15000051823124,5.001766727334028e-08
5,67.15000050914756,5.0017630167826105e-08
6,67.15000048798615,5.001764793916171e-08
7,67.15000045536065,5.0017636413885565e-08
8,67.15000043591546,5.00176740130058e-08
9,67.15000044281476,5.001766254387206e-08
10,60.00000020954813,4.469192414870358e-08
11,60.00000036430454,4.4691905851860843e-08
12,60.00000040292017,4.469192524799127e-08
13,60.00000041840663,4.469187829904167e-08
14,60.00000043083455,4.469190841668741e-08
15,60.00000044376195,4.469192472586469e-08
16,60.00000042125344,4.469195531139879e-08
17,60.00000025470329,4.4691925437032334e-08
18,67.15000055933405,5.001767880875026e-08
19,67.15000048649223,5.001768916404611e-08
20,67.15000045011983,5.001766739860507e-08
21,67.15000044027884,5.001766288061653e-08
22,67.15000045103265,5.00176865830199e-08
23,67.15000046919421,5.001770340914641e-08
24,67.15000048443191,5.0017633998528625e-08
