hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,344.50000328864394,400.0,0.8612500082216098,9.27505279404121e-09,-9.945605231080976e-09
1,L45,308.9927644746765,400.0,0.7724819111866913,9.551615235208577e-09,-9.942965684536743e-09
1,L46,35.50723876922901,200.0,0.17753619384614505,9.755505185389382e-09,-9.82733910827028e-09
1,L69,-0.1327612795827667,200.0,0.0006638063979138336,9.798814276556268e-09,-9.796385192514607e-09
1,L57,-62.25723557267286,400.0,0.15564308893168216,9.912294098121174e-09,-9.880408385723446e-09
1,L93,-79.77942643260445,400.0,0.19944856608151112,9.916769196297854e-09,-9.870946917706482e-09
1,L72,5.277836287243202e-08,400.0,1.3194590718108004e-10,9.898803511114492e-09,-9.898803511114962e-09
1,L98,84.46778308605914,200.0,0.4223389154302957,9.63352042699394e-09,-9.86020050603652e-09
1,L78,-62.25723567822804,200.0,0.3112861783911402,9.845221804648835e-09,-9.707679900121598e-09
2,L14,348.437503328019,400.0,0.8710937583200474,9.22026296538784e-09,-9.94589051411486e-09
2,L45,302.46707222047667,400.0,0.7561676805511917,9.581746190652935e-09,-9.942438220943788e-09
2,L46,45.97043106280399,200.0,0.22985215531401995,9.739071933530775e-09,-9.834691396950591e-09
2,L69,11.950431013992397,200.0,0.05975215506996198,9.786000955269166e-09,-9.808018962114347e-09
2,L57,-51.90792782687278,400.0,0.12976981956718195,9.91027784801786e-09,-9.883963958437115e-09
2,L93,-56.24583010515791,400.0,0.14061457526289478,9.912581097921032e-09,-9.87987061566051e-09
2,L72,5.2778347691299666e-08,400.0,1.3194586922824917e-10,9.898803511114538e-09,-9.898803511114915e-09
2,L98,72.95933548931065,200.0,0.36479667744655325,9.667654934562197e-09,-9.854499891264374e-09
2,L78,-51.90792793242793,200.0,0.25953963966213967,9.838830208684976e-09,-9.728048714323435e-09
3,L14,352.375003367394,400.0,0.8809375084184851,9.15651427001142e-09,-9.946172820326048e-09
3,L45,298.6666831883173,400.0,0.7466667079707932,9.597712057253794e-09,-9.942122093332411e-09
3,L46,53.708320134338564,200.0,0.2685416006716928,9.725324367665293e-09,-9.839772040361657e-09
3,L69,20.768320085528114,200.0,0.10384160042764057,9.775503945133543e-09,-9.815747833298103e-09
3,L57,-44.45831685903219,400.0,0.11114579214758047,9.908779796872412e-09,-9.886377164966222e-09
3,L93,-39.53848438169985,400.0,0.09884621095424963,9.90926232726715e-09,-9.885619517209988e-09
