hour,lambda_system,system_net_injection_residual_mw
1,67.17039865972548,2.2827728920040057e-13
2,67.16555215998926,2.3647944197943616e-13
3,67.16205866005103,1.97052945523935e-13
4,67.16018066005894,2.506962066089473e-13
5,67.1634116600772,1.0048140876561194e-13
6,67.17310465986694,2.045494774508393e-13
7,67.18722104836769,2.9410392640248107e-13
8,67.19062725128265,1.3697786642755903e-13
9,67.17643765915226,1.701767812698228e-13
10,60.05140484019997,1.4243549322396843e-13
11,60.03030568330009,1.663817633807496e-13
12,60.02510390381838,2.695290577222874e-13
13,60.02301567480579,2.017101480468489e-13
14,60.0213374003597,1.0074480973185279e-13
15,60.019588260627934,1.7014224875362058e-13
16,60.022622512868395,2.0874055066045534e-13
17,60.045080089384854,1.9003710095896103e-13
18,67.14853113956153,1.9543093989283262e-13
19,67.17308292353097,2.1694669373395046e-13
20,67.18170458061516,1.9177079334024222e-13
21,67.18365545752971,2.6464646395176424e-13
22,67.183031127718,1.655314665516789e-13
23,67.18048703927721,2.0030823868679796e-13
24,67.17554815753617,1.74401276185175e-13
