hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,0.0,344.5000034431061,-1.8737351672820657e-08,-1.579116943580396e-08,2.9461822370166936e-09,-9.996904135910729e-09,344.5000034360554,67.13594865920544
1,N2,0.0,0,6.576570543202963e-07,-1.7804078808525847e-08,-6.754611331288222e-07,-9.996904108796407e-09,-6.854580372376185e-07,67.17039865994197
1,N3,0.0,101.98998949936474,-1.897634931452631e-08,3.899184338842004e-06,3.91816068815653e-06,-9.996904116823711e-09,101.98999340752852,67.16019966040302
1,N4,0.0,0,-1.8737716468773557e-08,-1.579009217319116e-08,2.9476242955823976e-09,-9.996904108796407e-09,-7.049279814852259e-09,67.1703986597528
1,N5,371.25,0,-1.8576569711726958e-08,-1.68874096147995e-08,1.6891600969274567e-09,-9.99690360019116e-09,-371.2500000083077,67.20752365987698
1,N6,35.64,9.82036003373138e-09,-1.8851052485998042e-08,-4.41414642141647e-09,1.4436906064581574e-08,-9.996903626610476e-09,-35.63999998573964,67.17396265976754
1,N7,0.0,0,6.576570533634336e-07,-1.7804078874571014e-08,-6.754611322380046e-07,-9.996904108796407e-09,-6.85458036346801e-07,67.17039865994197
1,N8,39.6,9.82036108304321e-09,-1.8976292865616947e-08,2.4550379457913305e-06,2.474014238656947e-06,-9.99690362629914e-09,-39.599997526162305,67.17435865958907
1,N9,0.0,0,-1.8976196883406614e-08,2.0456118403937358e-06,2.0645880372771426e-06,-9.996904108796408e-09,2.0545911331683462e-06,67.17039865955492
2,N1,0.0,348.43750348247977,-1.8737118917083378e-08,-1.579387865070058e-08,2.9432402663827967e-09,-9.996904140035094e-09,348.4375034754261,67.13070840967221
2,N2,0.0,0,9.074597073614414e-07,-1.780622826472174e-08,-9.252659356261631e-07,-9.996904112610937e-09,-9.35262839739576e-07,67.1655521604465
2,N3,0.0,77.75749290327582,-1.8976221867996634e-08,2.618371365273951e-06,2.6373475871419476e-06,-9.996904118730968e-09,77.75749553062649,67.15777641069708
2,N4,0.0,0,-1.8737507772208704e-08,-1.5792534118847717e-08,2.944973653360987e-09,-9.996904112610937e-09,-7.0519304594096735e-09,67.16555216024038
2,N5,354.375,0,-1.8576047221310792e-08,-1.6889625359744585e-08,1.686421861566209e-09,-9.996903605335536e-09,-354.3750000083105,67.20098966035485
2,N6,34.02,9.820346761256583e-09,-1.8850920120064964e-08,-4.491920868342068e-09,1.4358999251722898e-08,-9.996903630553526e-09,-34.01999998581756,67.16895416026227
2,N7,0.0,0,9.074597055336351e-07,-1.780622833217068e-08,-9.252659338658059e-07,-9.996904112610937e-09,-9.352628379786638e-07,67.1655521604465
2,N8,37.8,9.820347763020957e-09,-1.897602796795178e-08,1.491794792041327e-06,1.5107708200092789e-06,-9.996903630256385e-09,-37.79999848940573,67.16933216017284
2,N9,0.0,0,-1.897594171377735e-08,1.3460797427186381e-06,1.3650556844324154e-06,-9.996904112610937e-09,1.3550587803198048e-06,67.16555216012695
3,N1,0.0,352.37500352185384,-1.8737490309901785e-08,-1.579025997227053e-08,2.947230337631254e-09,-9.996904143094566e-09,352.3750035148042,67.12682115988845
3,N2,0.0,0,1.2433003627246819e-06,-1.781843822412371e-08,-1.2611188009488057e-06,-9.996904115360556e-09,-1.271115705064166e-06,67.16205866071627
3,N3,0.0,60.28999468688279,-1.8976125337295766e-08,2.0925514968371408e-06,2.1115276221744368e-06,-9.996904120105772e-09,60.28999678841351,67.15602966082479
3,N4,0.0,0,-1.8737905111555508e-08,-1.5788625171193306e-08,2.9492799403622022e-09,-9.996904115360556e-09,-7.047624175046396e-09,67.16205866048016
3,N5,343.125,0,-1.857542136159845e-08,-1.6893721597564882e-08,1.6816997640335666e-09,-9.996903608971782e-09,-343.1250000083152,67.1963711605896
3,N6,32.94,9.820337216105102e-09,-1.8851587144308758e-08,-4.539321531417865e-09,1.4312265612890895e-08,-9.996903633388882e-09,-32.9399999858643,67.16535266050757
3,N7,0.0,0,1.2433003592762028e-06,-1.781843830375569e-08,-1.2611187975799584e-06,-9.996904115360556e-09,-1.2711157016953189e-06,67.16205866071627
3,N8,36.6,9.820338186170761e-09,-1.897582761281056e-08,1.1465432956779419e-06,1.1655191232907524e-06,-9.996903633101203e-09,-36.59999883465744,67.16571866044887
3,N9,0.0,0,-1.897574835950942e-08,1.0659194666277877e-06,1.0848952149872971e-06,-9.996904115360556e-09,1.0748983108719366e-06,67.16205866040553
4,N1,0.0,355.00000354810334,-1.873865021722247e-08,-1.577821584238538e-08,2.960434374837089e-09,-9.996904144779251e-09,355.00000354106686,67.12468066001793
4,N2,0.0,0,1.548833147485161e-06,-1.7843535180829872e-08,-1.5666766826659908e-06,-9.996904116838665e-09,-1.5766735867841638e-06,67.16018066089266
4,N3,0.0,50.89999577587655,-1.897606574472093e-08,1.8581078088755811e-06,1.877083874620302e-06,-9.996904120844825e-09,50.89999764296352,67.15509066089395
4,N4,0.0,0,-1.873908646504212e-08,-1.5776336240615663e-08,2.9627502244264578e-09,-9.996904116838667e-09,-7.034153892771851e-09,67.1601806606272
4,N5,337.5,0,-1.8574613972318813e-08,-1.690054973698753e-08,1.674064235331284e-09,-9.996903610893237e-09,-337.50000000832284,67.19393066073464
4,N6,32.4,9.820332095256006e-09,-1.8853294935836885e-08,-4.550069972323976e-09,1.430322496351291e-08,-9.996903634909886e-09,-32.39999998587334,67.16342066065778
4,N7,0.0,0,1.5488331420831929e-06,-1.7843535283060615e-08,-1.5666766773662536e-06,-9.996904116838665e-09,-1.5766735814830924e-06,67.16018066089266
4,N8,36.0,9.82033304947346e-09,-1.8975703894203357e-08,1.00052596843692e-06,1.0195016723311237e-06,-9.996903634626941e-09,-35.9999989806749,67.16378066061212
4,N9,0.0,0,-1.8975628910620086e-08,9.422432723342783e-07,9.612189012448985e-07,-9.996904116838667e-09,9.51221997127333e-07,67.16018066057099
5,N1,0.0,352.3750035218542,-1.8741235690778246e-08,-1.5750226239351048e-08,2.9910094514272015e-09,-9.996904142029685e-09,352.37500351484834,67.12817415986329
5,N2,0.0,0,1.0881282749733782e-06,-1.7886029474912244e-08,-1.1060143044482902e-06,-9.996904114295654e-09,-1.116011208562586e-06,67.16341166067814
5,N3,0.0,67.05499444145971,-1.897612301521946e-08,2.0630370175481573e-06,2.082013140563377e-06,-9.996904119573324e-09,67.05499651347594,67.15670616082257
5,N4,0.0,0,-1.8741664456363858e-08,-1.574841358674e-08,2.993250869623858e-09,-9.996904114295654e-09,-7.0036532434018116e-09,67.16341166045498
5,N5,348.75,0,-1.8573844913719846e-08,-1.690992779485713e-08,1.6639171188627166e-09,-9.99690360746367e-09,-348.750000008333,67.19828666056777
5,N6,33.48,9.820340945235643e-09,-1.885676603401818e-08,-4.461406133297985e-09,1.4395359900720194e-08,-9.99690363228121e-09,-33.479999985781205,67.1667596604806
5,N7,0.0,0,1.088128272252341e-06,-1.7886029608502187e-08,-1.1060143018608432e-06,-9.996904114295654e-09,-1.1160112059751387e-06,67.16341166067814
5,N8,37.2,9.820341931163016e-09,-1.8975822292596322e-08,1.1271255179694774e-06,1.1461013402620738e-06,-9.9969036319888e-09,-37.199998854075226,67.16713166042598
5,N9,0.0,0,-1.8975743373969994e-08,1.0499123360132492e-06,1.068888079387219e-06,-9.996904114295654e-09,1.0588911752729235e-06,67.16341166037853
6,N1,0.0,344.5000034431067,-1.8746057122436888e-08,-1.569528992536544e-08,3.050767197071447e-09,-9.996904133780954e-09,344.5000034361606,67.13865465936202
6,N2,0.0,0,5.692544453694386e-07,-1.7953402974588398e-08,-5.87207848344027e-07,-9.996904106666595e-09,-5.972047524513677e-07,67.17310466009756
6,N3,0.0,115.51999034726326,-1.8976328044890797e-08,3.4680586315247334e-06,3.4870349595696243e-06,-9.99690411575881e-09,115.51999382430131,67.16155266050815
6,N4,0.0,0,-1.8746450598339348e-08,-1.5693842000172183e-08,3.052608598167165e-09,-9.996904106666595e-09,-6.9442955084994304e-09,67.17310465990937
6,N5,382.5,0,-1.857298061623977e-08,-1.6923756326130477e-08,1.6492242901092947e-09,-9.996903597174914e-09,-382.5000000083477,67.21135466004257
6,N6,36.72,9.820367489944208e-09,-1.8863065523313276e-08,-4.233627526153543e-09,1.4629437997159734e-08,-9.996903624395099e-09,-36.7199999855471,67.17677665992066
6,N7,0.0,0,5.692544446092006e-07,-1.7953403143232025e-08,-5.872078477524325e-07,-9.996904106666595e-09,-5.972047518590992e-07,67.17310466009756
6,N8,40.8,9.820368570963588e-09,-1.8976247266789696e-08,2.102490923964493e-06,2.1214671712312827e-06,-9.996903624074302e-09,-40.79999787870936,67.17718465978389
6,N9,0.0,0,-1.8976153486387702e-08,1.8045167810649374e-06,1.823492934551325e-06,-9.996904106666595e-09,1.813496030444676e-06,67.17310465972842
7,N1,0.0,331.3750033118604,-1.875423765901296e-08,-1.5593394894710545e-08,3.1608427643024173e-09,-9.996904122082694e-09,331.37500330502434,67.15406928945775
7,N2,0.0,0,3.3630456833321065e-07,-1.8055214971886597e-08,-3.5435978330509726e-07,-9.996904096001168e-09,-3.643566874010985e-07,67.18720679017648
7,N3,0.0,186.03058207588782,-1.897662184817958e-08,0.0001185807045428268,0.00011859968116467498,-9.996904110426144e-09,186.03070066557208,67.16860371979304
7,N4,0.0,0,-1.8754567912530848e-08,-1.55926211716085e-08,3.161946740922347e-09,-9.996904096001168e-09,-6.834957356001514e-09,67.18720678994973
7,N5,450.0,0,-1.8571397678052467e-08,-1.6946659599208957e-08,1.6247380788435097e-09,-9.996903581191513e-09,-450.0000000083722,67.23220679015085
7,N6,43.2,3.937500039193761,-1.8873818246086886e-08,-3.870935719340737e-09,1.500288252674615e-08,-9.996903613526814e-09,-39.262499955800266,67.19113303993325
7,N7,0.0,0,3.3630456807650244e-07,-1.805521516863394e-08,-3.5435978324513643e-07,-9.996904096001168e-09,-3.643566873411376e-07,67.18720679017648
7,N8,48.0,9.765000097468757,-1.897676914171169e-08,9.461148923332637,9.461148942309407,-9.996903614517327e-09,-28.77385097021874,67.19008417514904
7,N9,0.0,0,-1.8976735185852935e-08,0.6306476903633306,0.6306477093400658,-9.996904096103496e-09,0.6306476993431617,67.18714372512665
8,N1,0.0,318.2500031806114,-1.8767085296333864e-08,-1.5402588410610385e-08,3.364496885723479e-09,-9.996904118882547e-09,318.25000317397894,67.15826994228269
8,N2,0.0,0,3.0986394522457216e-07,-1.820119782995912e-08,-3.280651430545313e-07,-9.996904093834006e-09,-3.3806204715046133e-07,67.19009494305367
8,N3,0.0,197.00005763771802,-1.897664971044985e-08,6.942694698787562,6.942694717764212,-9.99690410966579e-09,203.94275234548533,67.16970066737987
8,N4,0.0,0,-1.8767358293048085e-08,-1.5402367759816938e-08,3.3649905332311483e-09,-9.996904093834006e-09,-6.6319135605605206e-09,67.19009494273276
