hour,node,lambda_joint_eur_per_mwh
1,N1,60.000000625598034
1,N2,60.00000056536296
1,N3,60.00000070872759
1,N4,60.00000070564307
1,N5,60.00000087901694
1,N6,60.000000725296495
1,N7,60.000000705570564
1,N8,60.00000072650828
1,N9,60.00000070873452
2,N1,60.000000621331814
2,N2,60.00000055922263
2,N3,60.00000070443846
2,N4,60.00000069950822
2,N5,60.000000864996714
2,N6,60.000000720402646
2,N7,60.000000699430146
2,N8,60.00000072144332
2,N9,60.00000070444282
3,N1,60.00000061075161
3,N2,60.00000054550969
3,N3,60.000000691553986
3,N4,60.00000068579768
3,N5,60.00000084603045
3,N6,60.000000707010905
3,N7,60.00000068571726
3,N8,60.00000070789499
3,N9,60.000000691552316
4,N1,59.999997610394104
4,N2,59.99999751918351
4,N3,59.99999765936001
4,N4,59.999997659470914
4,N5,59.99999781707614
4,N6,59.999997674503206
4,N7,59.99999765939101
4,N8,59.999997676156475
4,N9,59.999997659360034
5,N1,60.000000617367824
5,N2,60.00000055506008
5,N3,60.00000070171624
5,N4,60.0000006953475
5,N5,60.000000858207976
5,N6,60.00000071658825
5,N7,60.00000069526758
5,N8,60.00000071648988
5,N9,60.00000070171674
6,N1,60.000000625883025
6,N2,60.00000056586044
6,N3,60.000000709453545
6,N4,60.000000706137484
6,N5,60.0000008847672
6,N6,60.00000072414725
6,N7,60.000000706068
6,N8,60.00000072314195
6,N9,60.000000709456906
7,N1,60.00000063582757
7,N2,60.000000579447565
7,N3,60.00000071706286
7,N4,60.00000071970548
7,N5,60.00000092987726
7,N6,60.00000073074381
7,N7,60.00000071965506
7,N8,60.00000072770474
7,N9,60.00000071706732
8,N1,60.0000006427964
8,N2,60.00000058722162
8,N3,60.000000721342865
8,N4,60.00000072748487
8,N5,60.000000963937744
8,N6,60.00000073132903
8,N7,60.000000727429146
8,N8,60.00000072411515
8,N9,60.00000072134722
9,N1,60.00000064283491
9,N2,60.0000005812818
9,N3,60.00000071718787
9,N4,60.000000721644525
9,N5,60.00000096594985
9,N6,60.00000072002894
9,N7,60.0000007214893
9,N8,60.00000070612634
9,N9,60.000000717193295
10,N1,52.200000709604666
10,N2,52.200000621442086
10,N3,52.2000007306812
10,N4,52.20000073106382
10,N5,52.200000967444986
10,N6,52.20000069959752
10,N7,52.20000073079703
10,N8,52.200000656089586
10,N9,52.200000730681225
11,N1,60.00000059901826
11,N2,52.20000054428215
11,N3,46.720976150634385
11,N4,60.00000062704634
11,N5,57.30487888965137
11,N6,41.3307321595325
11,N7,52.20000057671831
11,N8,49.91707361543149
11,N9,46.72097615063429
12,N1,52.20000073422577
12,N2,52.20000053842904
12,N3,2.7495277447185745e-07
12,N4,52.20000075139305
12,N5,52.200000912964775
12,N6,8.478704510195768e-08
12,N7,52.20000056505596
12,N8,1.9089796114989263e-07
12,N9,2.7487010252039404e-07
13,N1,52.20000070082876
13,N2,52.200000531867204
13,N3,2.7077826728875004e-07
13,N4,52.200000719222245
13,N5,52.200000882146675
13,N6,8.751361237385637e-08
13,N7,52.20000055201244
13,N8,1.804725134695949e-07
13,N9,2.7067784958545225e-07
14,N1,52.200000678873685
14,N2,52.200000526676035
14,N3,2.746122894833055e-07
14,N4,52.20000069971967
14,N5,52.20000086320705
14,N6,9.19010759625101e-08
14,N7,52.200000541741105
14,N8,1.8171800033416452e-07
14,N9,2.744824860333006e-07
15,N1,52.200000659569774
15,N2,52.20000052285442
15,N3,2.8229912591413483e-07
15,N4,52.20000068409455
15,N5,52.20000085038957
15,N6,9.947976332439608e-08
15,N7,52.200000534240765
15,N8,1.8637166229460122e-07
15,N9,2.8212034923436796e-07
16,N1,60.00000057263221
16,N2,52.20000052400135
16,N3,5.390244128713344
16,N4,60.00000060132134
16,N5,57.304878851027624
16,N6,1.253158218185472e-07
16,N7,52.20000053647866
16,N8,8.586341590307944
16,N9,5.3902441287134275
17,N1,52.200000659040114
17,N2,52.20000060137089
17,N3,52.20000069060986
17,N4,52.20000069092248
17,N5,52.20000092469818
17,N6,52.200000657043454
17,N7,52.20000069073062
17,N8,52.20000061157416
17,N9,52.200000690609905
18,N1,60.00000063390824
18,N2,60.000000573340124
18,N3,60.000000707438325
18,N4,60.00000071369669
18,N5,60.00000096063202
18,N6,60.00000071181817
18,N7,60.00000071354762
18,N8,60.00000070027286
18,N9,60.00000070759663
19,N1,60.00000064608517
19,N2,60.00000059986731
19,N3,60.00000072732488
19,N4,60.00000074008774
19,N5,60.00000100285476
19,N6,60.00000074083376
19,N7,60.000000740074846
19,N8,60.00000073607979
19,N9,60.00000072741982
20,N1,60.00000064978896
20,N2,60.0000006094509
20,N3,60.00000073590924
20,N4,60.0000007496398
20,N5,60.000001009801906
20,N6,60.00000075385497
20,N7,60.0000007496584
20,N8,60.00000075269484
20,N9,60.00000073597259
21,N1,60.00000064820274
21,N2,60.00000060769452
21,N3,60.00000073639599
21,N4,60.00000074789952
21,N5,60.00000099490177
21,N6,60.00000075572596
21,N7,60.000000747902014
21,N8,60.00000075591559
21,N9,60.00000073642946
22,N1,60.00000064221135
22,N2,60.000000597090136
22,N3,60.00000073050861
22,N4,60.00000073732588
22,N5,60.00000096064986
22,N6,60.000000749642126
22,N7,60.00000073729764
22,N8,60.00000075053888
22,N9,60.00000073053354
23,N1,60.000000635583945
23,N2,60.000000585121924
23,N3,60.00000072344514
23,N4,60.000000725380936
23,N5,60.000000925040204
23,N6,60.00000074181844
23,N7,60.00000072532945
23,N8,60.00000074301282
23,N9,60.00000072346233
24,N1,60.00000063060437
24,N2,60.000000575855715
24,N3,60.000000717431725
24,N4,60.000000716127666
24,N5,60.00000090001488
24,N6,60.00000073502488
24,N7,60.00000071606322
24,N8,60.00000073629084
24,N9,60.00000071744299
