iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,private_headroom_limit_mw,private_headroom_slack_mw,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day,headroom_mw
1,I1,N1,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49990028156398
1,I1,N2,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49999201219052
1,I1,N3,10.0,20.0,10.0,170.0,160.0,nan,nan,157.37583724015673
1,I1,N4,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988238356914
1,I1,N5,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988232415177
1,I1,N6,10.0,20.0,10.0,170.0,160.0,nan,nan,156.13219562907514
1,I1,N7,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988590386747
1,I1,N8,10.0,20.0,10.0,170.0,160.0,nan,nan,157.5653838716114
1,I1,N9,10.0,20.0,10.0,170.0,160.0,nan,nan,157.62319205818793
1,I2,N1,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49990028156398
1,I2,N2,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49999201219052
1,I2,N3,10.0,20.0,10.0,170.0,160.0,nan,nan,157.37583724015673
1,I2,N4,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988238356914
1,I2,N5,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988232415177
1,I2,N6,10.0,20.0,10.0,170.0,160.0,nan,nan,156.13219562907514
1,I2,N7,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988590386747
1,I2,N8,10.0,20.0,10.0,170.0,160.0,nan,nan,157.5653838716114
1,I2,N9,10.0,20.0,10.0,170.0,160.0,nan,nan,157.62319205818793
1,I3,N1,7.500099718436017,15.000200330526512,0.00039887374406874526,170.0,169.99960112625593,-1.6104288447946975e-07,-2.737722612573157e-05,162.49990028156398
1,I3,N2,7.5000079878094725,15.000016802810151,3.195123788840496e-05,170.0,169.9999680487621,2.909801120358633e-07,4.946660974892197e-05,162.49999201219052
1,I3,N3,12.624162759843259,34.184796112907335,20.496651039373038,170.0,149.50334896062697,0.0,0.0,157.37583724015673
1,I3,N4,7.500117616430865,15.000236213837534,0.0004704657234584722,170.0,169.99952953427655,-7.987097982282675e-08,-1.3578028993322242e-05,162.49988238356914
1,I3,N5,7.500117675848228,15.000236332725938,0.00047070339291347215,170.0,169.99952929660708,-7.988319332155286e-08,-1.3580105263373852e-05,162.49988232415177
1,I3,N6,13.867804370924858,39.973524569676584,25.471217483699437,170.0,144.52878251630057,-1.0340224156448993e-08,-1.494460008277214e-06,156.13219562907514
1,I3,N7,7.500114096132543,15.000229140672241,0.00045638453017109626,170.0,169.99954361546983,-8.246667013909749e-08,-1.4019296287134066e-05,162.49988590386747
1,I3,N8,12.434616128388594,29.620499732021166,19.73846451355438,170.0,150.2615354864456,-1.5953155695086086e-08,-2.39714567059797e-06,157.5653838716114
1,I3,N9,12.376807941812068,33.233622096224764,19.50723176724827,170.0,150.49276823275173,-1.5870233957375705e-08,-2.3883554407468883e-06,157.62319205818793
1,I4,N1,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49990028156398
1,I4,N2,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49999201219052
1,I4,N3,10.0,20.0,10.0,170.0,160.0,nan,nan,157.37583724015673
1,I4,N4,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988238356914
1,I4,N5,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988232415177
1,I4,N6,10.0,20.0,10.0,170.0,160.0,nan,nan,156.13219562907514
1,I4,N7,10.0,20.0,10.0,170.0,160.0,nan,nan,162.49988590386747
1,I4,N8,10.0,20.0,10.0,170.0,160.0,nan,nan,157.5653838716114
1,I4,N9,10.0,20.0,10.0,170.0,160.0,nan,nan,157.62319205818793
