hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,0.0,344.50000292320215,6.688295166693108e-07,1.0166900564861707e-07,-5.671605110206937e-07,0.0,344.50000235604165,67.15000058401296
1,N2,0.0,0,1.698732240933835e-06,8.962458493839842e-08,-1.6091076559954366e-06,0.0,-1.6091076559954434e-06,67.15000067225252
1,N3,0.0,91.8255708310494,9.984703281532452e-08,2.287198349681255,2.2871982498342223,0.0,94.11276908088362,67.15000064004903
1,N4,0.0,0,6.75394215882986e-07,1.0147823958598272e-07,-5.739159762970033e-07,0.0,-5.73915976296988e-07,67.15000064023765
1,N5,371.25,0,8.319340862058519e-07,9.758172031142946e-08,-7.343523658944224e-07,0.0,-371.25000073435234,67.15000067351593
1,N6,35.64,0,3.461783655396376e-07,1.2620329827972205e-07,-2.1997506725991554e-07,0.0,-35.640000219975065,67.15000064551018
1,N7,0.0,0,1.5960846370705974e-06,9.010219254804039e-08,-1.505982444522557e-06,0.0,-1.505982444522557e-06,67.15000067225252
1,N8,39.6,0,9.9847031003371e-08,5.138473371572885,5.138473271725854,0.0,-34.461526728274144,67.15000066138919
1,N9,0.0,0,9.984703213971344e-08,2.7387600345293723,2.7387599346823404,0.0,2.73875993468234,67.1500006439112
2,N1,0.0,348.4375029625772,5.728932933123831e-07,1.0524969460343128e-07,-4.676435987089518e-07,0.0,348.43750249493354,67.1500005574383
2,N2,0.0,0,1.5423928181911548e-06,9.036209830252229e-08,-1.4520307198886326e-06,0.0,-1.4520307198886138e-06,67.15000064849703
2,N3,0.0,67.86323295576774,9.984703316722501e-08,2.112766977662572,2.1127668778155386,0.0,69.97599983358327,67.15000062301003
2,N4,0.0,0,5.769848658213397e-07,1.0508289002851256e-07,-4.7190197579282713e-07,0.0,-4.719019757928395e-07,67.15000061832617
2,N5,354.375,0,7.139749642552363e-07,1.0022254442449715e-07,-6.137524198307391e-07,0.0,-354.37500061375243,67.15000064914462
2,N6,34.02,0,2.913521282239455e-07,1.379584451108215e-07,-1.5339368311312402e-07,0.0,-34.02000015339368,67.15000062549873
2,N7,0.0,0,1.4589985894234496e-06,9.082360839597697e-08,-1.3681749810274725e-06,0.0,-1.3681749810274734e-06,67.15000064849703
2,N8,37.8,0,9.984703107796627e-08,4.935271920563104,4.935271820716073,0.0,-32.86472817928392,67.15000063993682
2,N9,0.0,0,9.984703204872421e-08,2.846230009867873,2.846229910020841,0.0,2.846229910020841,67.15000062577701
3,N1,0.0,352.37500300195217,5.085761815016604e-07,1.0858199760485393e-07,-3.999941838968065e-07,0.0,352.375002601958,67.15000052760399
3,N2,0.0,0,1.4405928700388335e-06,9.092320544077235e-08,-1.3496696645980612e-06,0.0,-1.3496696645980781e-06,67.15000062332362
3,N3,0.0,49.45637453425364,9.984703318484024e-08,2.105091007187647,2.105090907340614,0.0,51.56146544159426,67.15000060216263
3,N4,0.0,0,5.113799587221386e-07,1.0843286733217388e-07,-4.0294709138996473e-07,0.0,-4.0294709138994684e-07,67.15000059392196
3,N5,343.125,0,6.359997058706998e-07,1.0259896467675663e-07,-5.334007411939432e-07,0.0,-343.12500053340074,67.15000062349513
3,N6,32.94,0,2.5354754191019944e-07,1.5089612238975974e-07,-1.026514195204397e-07,0.0,-32.94000010265142,67.1500006025691
3,N7,0.0,0,1.3677856118752102e-06,9.138163924751321e-08,-1.276403972627697e-06,0.0,-1.276403972627709e-06,67.15000062332362
3,N8,36.6,0,9.984703081331394e-08,5.547786781961632,5.547786682114601,0.0,-31.052213317885396,67.15000061632985
3,N9,0.0,0,9.98470317132171e-08,3.1807490392530884,3.180748939406057,0.0,3.180748939406057,67.1500006041996
4,N1,0.0,355.0000030282022,4.615944182177689e-07,1.1175788005302534e-07,-3.4983653816474357e-07,0.0,355.0000026783656,67.15000050432236
4,N2,0.0,0,1.3722244128314912e-06,9.134541977664997e-08,-1.2808789930548412e-06,0.0,-1.28087899305481e-06,67.1500006039898
4,N3,0.0,37.866543491708235,9.984703290572151e-08,2.241765446100518,2.241765346253485,0.0,40.10830883796172,67.15000058494958
4,N4,0.0,0,4.6362837740128765e-07,1.1162323544021283e-07,-3.520051419610748e-07,0.0,-3.520051419610754e-07,67.15000057478589
4,N5,337.5,0,5.796252700686658e-07,1.047933364916047e-07,-4.748319335770611e-07,0.0,-337.50000047483195,67.15000060388945
4,N6,32.4,0,2.2521649778544116e-07,1.6563968344208895e-07,-5.957681434335221e-08,0.0,-32.40000005957681,67.1500005842666
4,N7,0.0,0,1.3052751110898846e-06,9.180883078471892e-08,-1.2134662803051656e-06,0.0,-1.2134662803051688e-06,67.1500006039898
4,N8,36.0,0,9.98470303362081e-08,7.197471586435081,7.197471486588051,0.0,-28.80252851341195,67.15000059782169
4,N9,0.0,0,9.984703137634573e-08,3.594220477690825,3.5942203778437936,0.0,3.5942203778437936,67.15000058662343
5,N1,0.0,352.37500300195217,4.253104176661152e-07,1.1483205765809963e-07,-3.1047836000801557e-07,0.0,352.3750026914738,67.15000053900891
5,N2,0.0,0,1.3266890689308044e-06,9.165024748285578e-08,-1.2350388214479486e-06,0.0,-1.2350388214479571e-06,67.15000063537991
5,N3,0.0,49.8966995626797,9.98470322512155e-08,2.622605538001607,2.6226054381545745,0.0,52.51930500083427,67.15000061231899
5,N4,0.0,0,4.2684059355491025e-07,1.147101641207459e-07,-3.1213042943416436e-07,0.0,-3.121304294341531e-07,67.15000060532688
5,N5,348.75,0,5.364550709020519e-07,1.068531982967054e-07,-4.296018726053465e-07,0.0,-348.75000042960187,67.15000063579326
5,N6,33.48,0,2.0274539112067405e-07,1.8301617073904343e-07,-1.9729220381630623e-08,0.0,-33.48000001972922,67.15000061347533
5,N7,0.0,0,1.262628741721719e-06,9.212443531445491e-08,-1.170504306407264e-06,0.0,-1.1705043064072706e-06,67.15000063537991
5,N8,37.2,0,9.984702975664678e-08,10.56186578326722,10.561865683420189,0.0,-26.638134316579812,67.15000062776551
5,N9,0.0,0,9.984703112963473e-08,3.9738298911233776,3.9738297912763465,0.0,3.973829791276347,67.15000061466124
6,N1,0.0,344.50000292320215,3.961694484060388e-07,1.1784074131450286e-07,-2.7832870709153594e-07,0.0,344.50000264487346,67.15000059330565
6,N2,0.0,0,1.2983000869247182e-06,9.18505137902681e-08,-1.2064495731344501e-06,0.0,-1.2064495731344357e-06,67.15000068351335
6,N3,0.0,91.69570902933583,9.984703149687215e-08,3.276280118215628,3.2762800183685963,0.0,94.97198904770443,67.1500006467849
6,N4,0.0,0,3.9734817295816265e-07,1.177306650757196e-07,-2.796175078824431e-07,0.0,-2.7961750788245414e-07,67.15000064953034
6,N5,382.5,0,5.020435123111804e-07,1.0880889308139554e-07,-3.932346192297849e-07,0.0,-382.50000039323464,67.15000068517327
6,N6,36.72,0,1.8414181035711087e-07,2.042774361136629e-07,2.013562575655202e-08,0.0,-36.719999979864376,67.15000065388254
6,N7,0.0,0,1.234976322904363e-06,9.234027338409118e-08,-1.1426360495202719e-06,0.0,-1.142636049520278e-06,67.15000068351335
6,N8,40.8,0,9.984702923292576e-08,16.69946870017812,16.69946860033109,0.0,-24.100531399668906,67.15000067124781
6,N9,0.0,0,9.984703125363496e-08,3.848542808740196,3.8485427088931647,0.0,3.8485427088931643,67.15000065131885
7,N1,0.0,331.37500279195217,3.7207462093593726e-07,1.2080986869846427e-07,-2.5126475223747296e-07,0.0,331.3750025406874,67.15000065434467
7,N2,0.0,0,1.2840019467364225e-06,9.195363435347093e-08,-1.1920483123829515e-06,0.0,-1.1920483123829424e-06,67.15000074921622
7,N3,0.0,161.9563656402827,9.984703097144865e-08,4.096865882304409,4.096865782457378,0.0,166.05323142274005,67.15000067715947
7,N4,0.0,0,3.729962273150669e-07,1.2071116387842268e-07,-2.5228506343664424e-07,0.0,-2.5228506343666304e-07,67.15000069886851
7,N5,450.0,0,4.73789726777004e-07,1.1068118418020254e-07,-3.6310854259680145e-07,0.0,-450.00000036310854,67.15000075296278
7,N6,43.2,4.795874997745368,1.6818013365434017e-07,2.315290907337189e-07,6.334895707937874e-08,0.0,-38.40412493890568,67.15000069642322
7,N7,0.0,0,1.219600908511574e-06,9.246346149687747e-08,-1.1271374470146966e-06,0.0,-1.1271374470146776e-06,67.15000074921622
7,N8,48.0,8.906625038852868,9.984702892978243e-08,27.432720120312222,27.432720020465194,0.0,-11.660654940681939,67.1500007239872
7,N9,0.0,0,9.984703235765878e-08,2.6365489505865085,2.636548850739476,0.0,2.636548850739476,67.15000068641702
8,N1,0.0,318.25000266070214,3.5169885790238437e-07,1.2375923621248703e-07,-2.2793962168989734e-07,0.0,318.2500024327625,67.15000068068962
8,N2,0.0,0,1.2823750265779685e-06,9.19631617288766e-08,-1.190411864849092e-06,0.0,-1.1904118648491161e-06,67.1500007932891
8,N3,0.0,171.49095891015608,9.98470309239785e-08,4.288070406465484,4.288070306618453,0.0,175.77902921677455,67.15000068914298
8,N4,0.0,0,3.524253357148014e-07,1.236717856509754e-07,-2.2875355006382602e-07,0.0,-2.2875355006381254e-07,67.15000071724072
8,N5,506.25,0,4.500579408001322e-07,1.1248503182847114e-07,-3.3757290897166107e-07,0.0,-506.2500003375729,67.15000080288097
8,N6,48.6,23.979375189580367,1.5401946706974983e-07,2.6874963167655137e-07,1.1473016460680155e-07,0.0,-24.62062469568947,67.15000071079993
8,N7,0.0,0,1.215119582541802e-06,9.24977594092574e-08,-1.1226218231325447e-06,0.0,-1.1226218231325587e-06,67.1500007932891
8,N8,54.0,44.53312539511787,9.984702886897792e-08,44.623047568783086,44.62304746893606,0.0,35.156172864053936,67.15000074264846
8,N9,0.0,0,9.984703408405281e-08,1.6854231613055952,1.6854230614585612,0.0,1.685423061458561,67.15000070029556
9,N1,0.0,305.12500252945216,3.3415599696350665e-07,1.2670478834856085e-07,-2.074512086149458e-07,0.0,305.1250023220009,67.1500006317645
9,N2,0.0,0,1.2932273699635735e-06,9.187944514378883e-08,-1.2013479248197846e-06,0.0,-1.2013479248197575e-06,67.15000073956581
9,N3,0.0,55.94147637596917,9.984703041350781e-08,3.8682531116213497,3.8682530117743195,0.0,59.809729387743495,67.15000064592721
9,N4,0.0,0,3.347298563402808e-07,1.2662872660126046e-07,-2.0810112973902035e-07,0.0,-2.081011297390141e-07,67.15000066252232
9,N5,523.125,0,4.297611403523683e-07,1.1423166550893026e-07,-3.1552947484343805e-07,0.0,-523.1250003155295,67.1500007515812
9,N6,50.22,67.14225062120912,1.409873964447564e-07,3.2475814476774314e-07,1.8377074832298674e-07,0.0,16.922250804979875,67.15000065383342
9,N7,0.0,0,1.2211180321680425e-06,9.24442016702038e-08,-1.1286738304978386e-06,0.0,-1.128673830497837e-06,67.15000073956581
9,N8,55.8,124.69275119671411,9.984702806252799e-08,70.02291891313178,70.02291881328475,0.0,138.91567000999888,67.15000066612
9,N9,0.0,0,9.984703206132905e-08,2.3523504287762425,2.3523503289292105,0.0,2.3523503289292105,67.15000065061965
10,N1,0.0,279.99004694822764,4.8402464319954766e-06,8.93377897236175e-08,-4.750908642271859e-06,0.0,279.99004219731904,60.0000007870271
10,N2,0.0,0,1.4207036299758206e-05,6.849639946640167e-08,-1.4138539900291804e-05,0.0,-1.413853990029181e-05,60.00000086452026
10,N3,0.0,4.615844401562436e-07,1.2396522008346614e-07,6.751165586575944e-07,5.511513385741282e-07,0.0,1.0127357787303883e-06,60.000000795831426
10,N4,0.0,0,4.88982345728409e-06,8.93052157062694e-08,-4.80051824157782e-06,0.0,-4.800518241577818e-06,60.000000810164686
10,N5,506.25,0,1.4461243010131943e-05,8.21882973688418e-08,-1.43790547127631e-05,0.0,-506.2500143790547,60.00000087191267
