iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
1,I1,optimal,13.623108699976001,20711.758071184297,0.010636930936016142,107.08500542682694,421.54668978972654,6.3,15.789421500606476,90.0
1,I2,maxIterations,241.0561145999818,nan,nan,90.0,180.0,0.0,0.0,0.0
1,I3,optimal,11.368580500013195,140956.62331821228,0.010045679577160627,73.77620162371409,257.6887894147067,3.9776189255949683,9.48443807753882,56.82312750849955
1,I4,optimal,11.453433300019242,216324.3090779596,0.010053400241304189,74.28454400624274,167.7832638047069,4.028454332070169,4.9891630291754145,57.54934760100241
2,I1,optimal,12.296175500028767,9585.38305373603,0.010609748889692128,84.9843935216193,411.74780991147344,2.6608682520979086,5.05113005937436,73.0
2,I2,optimal,4.6469308999949135,1397.3053321361394,0.010498950141482055,45.110858884648,99.83663296744496,0.7535768548549818,1.2343191669822442,10.765383640785455
2,I3,optimal,27.897575299954042,135739.69545349415,0.01025032950565219,61.655925150869585,262.0975864091422,2.1282860682916036,2.12828581853226,9.121236421689156
2,I4,optimal,9.010244100005366,204831.49428738529,0.010589503333903849,66.81989847954468,231.38153903029763,0.6999999989605149,0.8045378810958876,12.744716622942946
3,I1,optimal,9.656014499953017,6614.725853256411,0.010361474007368088,83.3630353156681,322.15126637213524,1.2063317365836284,0.69999998527292,27.97859290706025
3,I2,optimal,5.544898199965246,330.69434674534733,0.010456600866746157,35.78559460051291,74.45566391251465,0.6999999949963082,0.6999999854763053,13.011711264820228
3,I3,optimal,45.009345999977086,138008.9543736478,0.01057653344469145,73.23427651545127,295.27255941284807,8.353813199908219,18.15356355734958,44.176445708629394
3,I4,optimal,55.59550759999547,202237.4954633558,0.010589591634925455,77.8788322147054,263.86122229738083,29.411697137967863,38.77781497484661,55.211994146302104
4,I1,optimal,4.630034299974795,7209.7146984743285,0.01057164533995092,78.56963724699527,301.2592242744061,0.8220956619655941,1.1583442806730673,35.8201965614095
4,I2,optimal,5.153910400054883,1237.4121960528066,0.010497120209038258,32.761360763514446,67.22245089390627,0.6999999893484207,0.6999999700383716,4.491653223210545
4,I3,optimal,38.478194700030144,137962.9754399146,0.010556615306995809,66.94431418505118,269.9052675956876,1.206729212869957,1.3826481226667273,33.15649008532626
4,I4,maxIterations,241.11709630000405,nan,nan,77.8788322147054,263.86122229738083,0.0,0.0,0.0
