hour,lambda_system,system_net_injection_residual_mw
1,67.1500005904774,2.2702229217627908e-14
2,67.15000056236514,-2.420571705990048e-14
3,67.1500005241607,-6.45096860557252e-14
4,67.15000048600051,6.259460496602028e-14
5,67.15000053400689,1.0564588153201397e-14
6,67.15000059519701,4.122331842650715e-14
7,67.15000064432898,-2.2168011725105602e-14
8,67.15000066046963,2.0146697099879916e-14
9,67.15000060972174,1.8217779753451375e-14
10,60.000000749322105,1.6353045084521386e-14
11,60.00000059239358,1.9029259392717182e-14
12,60.00000058696595,-3.480701693128997e-14
13,60.000000580540586,3.334242682057134e-14
14,60.00000057358279,-1.1323544073501353e-16
15,60.000000572204165,2.937278894028371e-14
16,60.000000574951336,-4.485019751607585e-14
17,60.00000062217208,1.2021870566576929e-14
18,67.15000057930789,-2.147630411953344e-15
19,67.1500006262955,9.343564238540903e-14
20,67.15000072059877,-1.8747107099776054e-14
21,67.15000073713927,-3.242076630681444e-14
22,67.15000066201901,-3.6948927819441427e-14
23,67.15000062581898,5.413794231052422e-14
24,67.15000060487247,1.2431526021001642e-14
