unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I1,1,N1,1.1044901767995953e-05,1.0967232509287673e-05,1.4096233654637105e-07,1.9619496534987905e-07,5.5232628803508e-08,67.1500005904774,3.7088710567691815e-06,2.528679764221876e-06,-0.24586372185923547,-0.24733613969094004,-65.20197351832128
I1,2,N1,1.0967232509287673e-05,1.0889559604907286e-05,1.4096120054341579e-07,1.9619738245132774e-07,5.523618190791196e-08,67.15000056236514,3.709109646179191e-06,2.5286893724605767e-06,-0.2458636818330148,-0.24733621929690347,-65.20183166254368
I1,3,N1,1.0889559604907286e-05,1.081179536974553e-05,1.40932764352209e-07,1.9625795522931705e-07,5.5325190877108045e-08,67.1500005241607,3.715086596397096e-06,2.5289303968614454e-06,-0.24586281760246276,-0.2473380552818559,-65.19828040591815
I1,4,N1,1.081179536974553e-05,1.0733851907315723e-05,1.4087701813405417e-07,1.9637687291347109e-07,5.5499854779416915e-08,67.15000048600051,3.7268152754108034e-06,2.5294041828564397e-06,-0.2458611246936792,-0.24734165926834584,-65.19131404656996
I1,5,N1,1.0733851907315723e-05,1.0655640903223964e-05,1.4079394192016975e-07,1.9655450917037982e-07,5.5760567250210075e-08,67.15000053400689,3.744322120628134e-06,2.5301133831791217e-06,-0.2458586030101003,-0.24734704259367007,-65.18092137730456
I1,6,N1,1.0655640903223964e-05,1.0577073422775371e-05,1.406835080959575e-07,1.9679142040871846e-07,5.610791231276095e-08,67.15000059519701,3.7676463451971596e-06,2.5310619637850695e-06,-0.24585525393985042,-0.2473542214847735,-65.1670856375457
I1,7,N1,1.0577073422775371e-05,1.0498059696406552e-05,1.4054567886959774e-07,1.970883549561534e-07,5.654267608655567e-08,67.15000064432898,3.7968407356442984e-06,2.5322552536931335e-06,-0.2458510686396511,-0.24736322768864624,-65.14978444297871
I1,8,N1,1.0498059696406552e-05,1.0418508898553486e-05,1.4038040624847098e-07,1.9744625918312891e-07,5.706585293465793e-08,67.15000066046963,3.831972062252543e-06,2.5336999907369993e-06,-0.24584605247778682,-0.24737408557775503,-65.12898965295868
I1,9,N1,1.0418508898553486e-05,1.033832891637861e-05,1.4018763139889722e-07,1.9786628643373176e-07,5.767865503483454e-08,67.15000060972174,3.873121720757069e-06,2.535404383744717e-06,-0.24584020014673238,-0.24738683620371205,-65.10466725892122
I1,10,N1,1.033832891637861e-05,1.0496514269562144e-05,2.9665721582820406e-07,1.1183870957843883e-07,-1.8481850624976523e-07,60.000000749322105,-1.1089110513474506e-05,3.0637194405498216e-06,-0.25019040276963855,-0.24505696702071042,-65.0767771980248
