investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,60.00000056487503,60.000000971194225,-4.0631919517863935e-07
I1,1,N2,60.0000005533533,59.999999875726694,6.776266090469107e-07
I1,1,N3,60.00000056522794,60.0000020334937,-1.4682657578646285e-06
I1,1,N4,60.00000056653557,60.00000203152678,-1.4649912145614508e-06
I1,1,N5,60.000000567429524,60.000004699251264,-4.131821739861152e-06
I1,1,N6,60.00000056631184,60.000002289491164,-1.7231793236760495e-06
I1,1,N7,60.00000056145005,60.00000203150219,-1.4700521404620304e-06
I1,1,N8,60.00000056451231,60.00000231800033,-1.7534880143443843e-06
I1,1,N9,60.00000056525376,60.0000020334523,-1.4681985405218256e-06
I1,2,N1,60.00000051675247,60.00000079513254,-2.7838007099489914e-07
I1,2,N2,60.000000504683044,59.99999955198207,9.527009723342417e-07
I1,2,N3,60.000000516769994,60.00000170928336,-1.192513366277126e-06
I1,2,N4,60.00000051816748,60.00000170778435,-1.1896168672365093e-06
I1,2,N5,60.000000518763514,60.00000425424705,-3.735483538491735e-06
I1,2,N6,60.000000517900794,60.00000195365654,-1.4357557489574901e-06
I1,2,N7,60.0000005127798,60.00000170775757,-1.194977770069272e-06
I1,2,N8,60.000000515972204,60.00000198085554,-1.4648833328578803e-06
I1,2,N9,60.00000051679338,60.00000170924696,-1.192453581211339e-06
I1,3,N1,60.000000271060124,60.00000066862632,-3.975661968524946e-07
I1,3,N2,60.000000258840835,59.99999932758382,9.312570128372499e-07
I1,3,N3,60.00000027124076,60.00000148470563,-1.2134648699202444e-06
I1,3,N4,60.00000027239605,60.00000148338752,-1.2109914706570635e-06
I1,3,N5,60.000000272846776,60.000003949009105,-3.676162329213639e-06
I1,3,N6,60.000000272299026,60.00000172134288,-1.4490438573488973e-06
I1,3,N7,60.00000026693759,60.00000148335932,-1.2164217295662638e-06
I1,3,N8,60.00000027036115,60.000001747672194,-1.4773110450505555e-06
I1,3,N9,60.00000027125611,60.00000148468064,-1.213424525303708e-06
I1,4,N1,59.99999477646484,60.00000058519997,-5.808735132006859e-06
I1,4,N2,59.99999476426784,59.99999918759178,-4.423323943569812e-06
I1,4,N3,59.99999477694393,60.000001342704884,-6.565760955368205e-06
I1,4,N4,59.999994777798754,60.0000013433962,-6.565597445273852e-06
I1,4,N5,59.999994778199614,60.00000376859724,-8.990397624586421e-06
I1,4,N6,59.999994777877454,60.00000157552296,-6.797645504263983e-06
I1,4,N7,59.999994772364595,60.00000134336728,-6.571002685973326e-06
I1,4,N8,59.999994775983815,60.00000160136628,-6.825382463659935e-06
I1,4,N9,59.99999477694577,60.00000134269539,-6.56574962221157e-06
I1,5,N1,60.000000422966174,60.00000071746958,-2.945034083268183e-07
I1,5,N2,60.00000041081789,59.999999425067124,9.857507663468823e-07
I1,5,N3,60.000000423048355,60.00000158219601,-1.159147657858739e-06
I1,5,N4,60.0000004243402,60.00000158087012,-1.1565299189442158e-06
I1,5,N5,60.0000004248621,60.00000408691226,-3.662050161779007e-06
I1,5,N6,60.000000424156546,60.000001822709244,-1.398552697651212e-06
I1,5,N7,60.000000418914645,60.00000158084262,-1.1619279760566315e-06
I1,5,N8,60.00000042221771,60.00000184948583,-1.4272681170268697e-06
I1,5,N9,60.0000004230695,60.00000158216163,-1.1590921289439393e-06
I1,6,N1,60.00000057042691,60.00000106952841,-4.991014961319706e-07
I1,6,N2,60.00000055914199,60.00000007237585,4.867661402840895e-07
I1,6,N3,60.00000057076857,60.00000223037612,-1.6596075482766537e-06
I1,6,N4,60.000000572205096,60.000002228174424,-1.6559693278850318e-06
I1,6,N5,60.000000573276004,60.00000497674015,-4.403464146207625e-06
I1,6,N6,60.000000571884925,60.00000249417118,-1.9222862519541195e-06
I1,6,N7,60.00000056723874,60.000002228151345,-1.6609126021194243e-06
I1,6,N8,60.00000057012873,60.000002523638706,-1.953509979557566e-06
I1,6,N9,60.00000057080101,60.00000223031856,-1.6595175509337423e-06
I1,7,N1,60.00000058817685,60.000001620136786,-1.031959932618065e-06
I1,7,N2,60.000000579220675,60.000001079234806,-5.000141314326356e-07
I1,7,N3,60.00000058992316,60.00000324332443,-2.6534012675938357e-06
I1,7,N4,60.00000059111037,60.00000323502601,-2.643915635758276e-06
I1,7,N5,60.000000593605975,60.00000646863987,-5.875033892266401e-06
I1,7,N6,60.00000059085435,60.000003502363974,-2.9115096253917727e-06
I1,7,N7,60.00000058731743,60.000003235010304,-2.6476928738361494e-06
I1,7,N8,60.00000058952065,60.00000348909953,-2.8995788738939154e-06
I1,7,N9,60.000000589962355,60.00000324232804,-2.652365687083602e-06
I1,8,N1,60.00000059002547,60.000001735651374,-1.1456259016995318e-06
I1,8,N2,60.00000058054885,60.00000121593691,-6.353880621645658e-07
I1,8,N3,60.000000589801445,60.000003333270065,-2.7434686202809644e-06
I1,8,N4,60.000000593007115,60.000003371728575,-2.7787214591512566e-06
I1,8,N5,60.00000059637612,60.00000700954809,-6.413171973917997e-06
I1,8,N6,60.00000059113737,60.000003530138805,-2.9390014333330328e-06
I1,8,N7,60.000000588645605,60.00000337171241,-2.7830668045680795e-06
I1,8,N8,60.000000589284234,60.000003444907755,-2.8556235207588543e-06
I1,8,N9,60.00000058985137,60.00000333256287,-2.7427115014688752e-06
I1,9,N1,60.00000056214112,60.00000119315728,-6.310161637657075e-07
I1,9,N2,60.000000542527985,60.000000036652885,5.058751000319717e-07
I1,9,N3,60.00000054903237,60.00000219641246,-1.6473800883431977e-06
I1,9,N4,60.00000056318563,60.000002192471705,-1.6292860749445026e-06
I1,9,N5,60.00000056441128,60.00000595154304,-5.387131757572661e-06
I1,9,N6,60.00000055166124,60.00000207351782,-1.5218565820873664e-06
I1,9,N7,60.00000055062474,60.00000219242838,-1.641803642371542e-06
