hour,node,lambda_joint_eur_per_mwh
1,N1,59.99999971028396
1,N2,59.99999959760586
1,N3,59.999999709967575
1,N4,59.99999972556959
1,N5,59.9999997337844
1,N6,59.999999721699325
1,N7,59.99999967552794
1,N8,59.999999703874096
1,N9,59.999999710346714
2,N1,59.99999878753134
2,N2,59.99999866950813
2,N3,59.999998783963235
2,N4,59.999998800445894
2,N5,59.999998805779875
2,N6,59.9999987959879
2,N7,59.99999874743021
2,N8,59.99999877691497
2,N9,59.999998784294526
3,N1,59.999991722600576
3,N2,59.99999160433739
3,N3,59.999991723034185
3,N4,59.99999173520149
3,N5,59.99999173940213
3,N6,59.9999917335495
3,N7,59.99999168225946
3,N8,59.99999171472641
3,N9,59.999991723208005
4,N1,59.999846941325906
4,N2,59.999846823896156
4,N3,59.9998469458214
4,N4,59.99984695414907
4,N5,59.999846958002365
4,N6,59.999846954840336
4,N7,59.99984690181823
4,N8,59.99984693659315
4,N9,59.99984694584035
5,N1,59.99999609718193
5,N2,59.99999597908247
5,N3,59.99999609563455
5,N4,59.99999610995233
5,N5,59.999996114724865
5,N6,59.99999610694198
5,N7,59.999996057004545
5,N8,59.999996087979376
5,N9,59.99999609589593
6,N1,59.99999977670875
6,N2,59.999999666062934
6,N3,59.99999977571763
6,N4,59.99999979303042
6,N5,59.99999980288891
6,N6,59.999999788057146
6,N7,59.99999974398501
6,N8,59.999999770592815
6,N9,59.99999977619742
7,N1,59.99999997997706
7,N2,59.99999989272918
7,N3,59.99999999402787
7,N4,60.00000000773874
7,N5,60.00000003151611
7,N6,60.000000004513325
7,N7,59.99999997065126
7,N8,59.999999991396436
7,N9,59.999999994600394
8,N1,59.99999999833834
8,N2,59.999999906082365
8,N3,59.99999999313425
8,N4,60.00000002664642
8,N5,60.00000005880473
8,N6,60.00000000791048
8,N7,59.99999998400444
8,N8,59.999999989824715
8,N9,59.99999999385824
9,N1,59.99999949631555
9,N2,59.999999289672346
9,N3,59.999999342224356
9,N4,59.99999950475599
9,N5,59.99999951215121
9,N6,59.9999993675917
9,N7,59.99999936759442
9,N8,59.99999933948982
9,N9,59.99999934323924
10,N1,52.200000309459725
10,N2,52.200000099009344
10,N3,52.20000006383451
10,N4,52.200000314749666
10,N5,52.20000030318285
10,N6,52.20000004408239
10,N7,52.20000013945339
10,N8,52.20000007001798
10,N9,52.20000006383451
11,N1,59.99999959884966
11,N2,52.19999990850301
11,N3,46.720975429357324
11,N4,59.99999960582471
11,N5,57.30487780675714
11,N6,41.330731787489725
11,N7,52.19999991663856
11,N8,49.917072831092604
11,N9,46.720975429357324
12,N1,52.21598207862657
12,N2,52.19999987792147
12,N3,38.44937756835258
12,N4,52.21598208283825
12,N5,52.21045982027516
12,N6,38.438333019661485
12,N7,52.199999884533
12,N8,38.455926301002734
12,N9,38.449377566409964
13,N1,52.21614878765246
13,N2,52.199999824586634
13,N3,38.4493018215115
13,N4,52.21614879217067
13,N5,52.21056890597106
13,N6,38.43814200725814
13,N7,52.19999982954483
13,N8,38.455918879729204
13,N9,38.44930181908387
14,N1,52.19610164036964
14,N2,52.1999997520642
14,N3,38.435599104446375
14,N4,52.19610164550457
14,N5,52.19744859293918
14,N6,38.438292948437585
14,N7,52.19999975575295
14,N8,38.43400176317197
14,N9,38.43559910200413
15,N1,52.21597116324554
15,N2,52.199999660022264
15,N3,38.44937429839338
15,N4,52.21597116931603
15,N5,52.210452599469924
15,N6,38.43833710194279
15,N7,52.199999662802476
15,N8,38.455918670919424
15,N9,38.44937429616199
16,N1,59.99999129310044
16,N2,52.199999692911796
16,N3,43.82859954274197
16,N4,59.99999130024788
16,N5,57.30487229253103
16,N6,38.43836147859866
16,N7,52.19999969596065
16,N8,47.024693637497556
16,N9,43.82859954274197
17,N1,52.20000018240128
