hour,node,lambda_joint_eur_per_mwh
1,N1,67.14999976328795
1,N2,67.15000000006357
1,N3,67.14999991636395
1,N4,67.14999991487736
1,N5,67.15000000380188
1,N6,67.1499999295352
1,N7,67.15000000006357
1,N8,67.14999997029933
1,N9,67.14999992576637
2,N1,67.1499996685518
2,N2,67.1499999130516
2,N3,67.14999984727697
2,N4,67.14999983271382
2,N5,67.14999991507867
2,N6,67.1499998525048
2,N7,67.14999991305159
2,N8,67.14999988952967
2,N9,67.1499998537615
3,N1,67.14999953575473
3,N2,67.14999979285929
3,N3,67.14999973875388
3,N4,67.14999971455701
3,N5,67.149999793579
3,N6,67.14999973835535
3,N7,67.14999979285929
3,N8,67.14999977356634
3,N9,67.14999974325703
4,N1,67.1499993952135
4,N2,67.14999966292463
4,N3,67.14999961470279
4,N4,67.14999958519276
4,N5,67.14999966291266
4,N6,67.14999961128746
4,N7,67.14999966292463
4,N8,67.14999964583608
4,N9,67.14999961817762
5,N1,67.14999957026227
5,N2,67.14999982862848
5,N3,67.14999977064254
5,N4,67.14999974906455
5,N5,67.14999983012925
5,N6,67.14999977172798
5,N7,67.14999982862848
5,N8,67.14999980745314
5,N9,67.1499997756647
6,N1,67.14999977932906
6,N2,67.15000001974168
6,N3,67.14999992761325
6,N4,67.14999993091847
6,N5,67.15000002502475
6,N6,67.14999994365986
6,N7,67.15000001974168
6,N8,67.14999998553175
6,N9,67.14999993802732
7,N1,67.1499999429422
7,N2,67.15000019004738
7,N3,67.1500000124603
7,N4,67.15000006298457
7,N5,67.15000020238737
7,N6,67.15000005844998
7,N7,67.15000019004738
7,N8,67.15000011867943
7,N9,67.15000003418191
8,N1,67.14999999959848
8,N2,67.15000028085024
8,N3,67.15000002523216
8,N4,67.15000009814524
8,N5,67.15000030456521
8,N6,67.15000008139194
8,N7,67.15000028085024
8,N8,67.15000013210461
8,N9,67.15000005005042
9,N1,67.1499998263378
9,N2,67.15000009964419
9,N3,67.14999983559257
9,N4,67.14999990926505
9,N5,67.15000011143295
9,N6,67.14999987797144
9,N7,67.15000009964419
9,N8,67.14999985585663
9,N9,67.1499998439473
10,N1,60.00000054056615
10,N2,60.0000007497564
10,N3,60.00000053645026
10,N4,60.00000060311541
10,N5,60.00000075423474
10,N6,60.00000056237559
10,N7,60.00000074974184
10,N8,60.00000051833521
10,N9,60.00000053645026
11,N1,60.00000000798105
11,N2,74.22018588218805
11,N3,44.85492398197224
11,N4,60.00000003180124
11,N5,64.91347894111864
11,N6,54.68188167123978
11,N7,74.22018588218805
11,N8,39.02811612139351
11,N9,44.8549239819722
12,N1,59.99999997878647
12,N2,74.31066182685238
12,N3,44.7585633218538
12,N4,59.99999999756826
12,N5,64.94474092648991
12,N6,54.64804505563612
12,N7,74.31066182685238
12,N8,38.894682356361265
12,N9,44.75856331891044
13,N1,59.99999996349378
13,N2,74.31067814921664
13,N3,44.7585459177602
13,N4,59.999999980768564
13,N5,64.94474655067481
13,N6,54.648038930909166
13,N7,74.31067814921664
13,N8,38.89465820393996
13,N9,44.75854590845204
14,N1,59.99999994571835
14,N2,84.54595657236142
14,N3,33.85755828908961
14,N4,59.99999996194181
14,N5,68.48132647915445
14,N6,50.82021119938046
14,N7,84.54595657238711
14,N8,23.7997027966783
14,N9,33.857558278259035
15,N1,59.99999992417205
15,N2,74.31067558894847
15,N3,44.7585485333373
15,N4,59.99999993978981
15,N5,64.9447456371635
15,N6,54.64803981793636
15,N7,74.31067558894847
15,N8,38.89466187934206
15,N9,44.758548527798844
16,N1,59.999999944779674
16,N2,74.22018627763906
16,N3,44.854923384643016
16,N4,59.99999996346099
16,N5,64.91347902497262
16,N6,54.68188140371058
16,N7,74.22018627763906
16,N8,39.02811532819291
16,N9,44.85492338464297
17,N1,60.000000108021844
17,N2,60.000000303681155
17,N3,60.00000005921141
17,N4,60.00000015907743
17,N5,60.000000293888995
17,N6,60.00000010362935
17,N7,60.00000030366639
17,N8,60.00000002919708
17,N9,60.00000005921141
18,N1,67.14999971083581
18,N2,67.15000004961867
18,N3,67.14999980079615
18,N4,67.14999982137404
18,N5,67.15000008646233
18,N6,67.14999981003533
18,N7,67.15000004961865
18,N8,67.14999983699155
18,N9,67.14999980823633
19,N1,67.14999993798526
19,N2,67.15000080469876
19,N3,67.15000015340692
19,N4,67.15000005802764
19,N5,67.15000096753077
19,N6,67.15000010775235
19,N7,67.15000080469876
19,N8,67.15000044644862
19,N9,67.150000196084
20,N1,67.15000031796228
20,N2,67.15000119009456
20,N3,67.15000048181298
20,N4,67.15000044906728
20,N5,67.15000132380226
20,N6,67.15000048605921
20,N7,67.15000119009456
20,N8,67.15000089398806
20,N9,67.15000053691934
21,N1,67.15000025176133
21,N2,67.15000079335829
21,N3,67.15000029646804
21,N4,67.15000038910844
21,N5,67.15000083049213
21,N6,67.15000037965365
21,N7,67.15000079335829
21,N8,67.15000063536228
21,N9,67.15000034530678
22,N1,67.15000000072533
22,N2,67.15000033871858
22,N3,67.1500000737705
22,N4,67.1500001448741
22,N5,67.1500003535623
22,N6,67.15000013710268
22,N7,67.15000033871858
22,N8,67.15000025451874
22,N9,67.15000010537729
23,N1,67.14999988091697
23,N2,67.1500001529015
23,N3,67.15000000020251
23,N4,67.15000003250637
23,N5,67.15000016256909
23,N6,67.15000003568805
23,N7,67.1500001529015
23,N8,67.15000010076288
23,N9,67.15000001916977
24,N1,67.14999981123614
24,N2,67.15000006325994
24,N3,67.14999995634896
24,N4,67.14999996681452
24,N5,67.15000006947886
24,N6,67.14999997723707
24,N7,67.15000006325994
24,N8,67.15000002572484
24,N9,67.14999996908976
