unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,6.51984629515202e-07,9.098960276001159e-07,2.5791139808491394e-07,67.14999976328795,1.7318750320351236e-05
I1,1,N2,1.2614221555395059e-06,5.125821840091595e-07,-7.488399715303464e-07,67.15000000006357,-5.028460408831036e-05
I1,1,N3,3.9600960827284066e-07,3.0071161953956054,3.007115799385997,67.14999991636395,201.92782567726644
I1,1,N4,6.519846083930908e-07,9.098960264408349e-07,2.579114180477441e-07,67.14999991487736,1.7318751699951914e-05
I1,1,N5,7.25507787702022e-07,7.839904447312784e-07,5.848265702925634e-08,67.15000000380188,3.9271104197369075e-06
I1,1,N6,5.224032720857874e-07,1.4900640832725618e-06,9.676608111867745e-07,67.1499999295352,6.497842340300588e-05
I1,1,N7,1.261422155562977e-06,5.125821840057845e-07,-7.488399715571924e-07,67.15000000006357,-5.028460409011308e-05
I1,1,N8,3.960095854661055e-07,8.928216502869908,8.928216106860322,67.14999997029933,599.5297113104966
I1,1,N9,3.960096091285453e-07,2.9519675251445237,2.9519671291349145,67.14999992576637,198.22459250227428
I1,2,N1,6.519846482032142e-07,9.09896059958599e-07,2.579114117553848e-07,67.1499996685518,1.731875121388982e-05
I1,2,N2,1.2614221651028581e-06,5.125821823391802e-07,-7.488399827636779e-07,67.1499999130516,-5.0284604777470536e-05
I1,2,N3,3.9600960930112076e-07,2.9547960053061124,2.9547956092965033,67.14999984727697,198.41452471299488
I1,2,N4,6.519846245465557e-07,9.098960543570746e-07,2.579114298105189e-07,67.14999983271382,1.7318752468631325e-05
I1,2,N5,7.255078179970941e-07,7.839904690881609e-07,5.848265109106675e-08,67.14999991507867,3.927110015798708e-06
I1,2,N6,5.224033230100998e-07,1.4900655798986885e-06,9.676622568885888e-07,67.1499998525048,6.497852040734321e-05
I1,2,N7,1.261422165126337e-06,5.125821823358044e-07,-7.488399827905326e-07,67.14999991305159,-5.0284604779273815e-05
I1,2,N8,3.960095865906182e-07,8.454380670009408,8.454380273999822,67.14999988952967,567.7116344651299
I1,2,N9,3.9600961019420964e-07,2.899734483402016,2.899734087392406,67.1499998537615,194.7171435443473
I1,3,N1,6.519846664683812e-07,9.098960823495723e-07,2.5791141588119115e-07,67.14999953575473,1.7318751456687832e-05
I1,3,N2,1.261422178152769e-06,5.125821795630929e-07,-7.488399985896761e-07,67.14999979285929,-5.02846057501815e-05
