investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.9000005596363055,1.8000022001931382,2.000001201022061,0.009000005596363055,-1.0113811318316182e-08
I1,N2,0.9000005542411379,1.8000012708929434,2.000000180456186,0.009000005542411378,-1.2697408234063643e-07
I1,N3,21.23434144681684,74.89421739115792,3.527032735097374,0.21234341446816837,-1.423611644830959e-05
I1,N4,0.9000005164209173,1.8000019946506725,2.0000010686758736,0.009000005164209172,3.051793450196232e-08
I1,N5,0.9000016742034157,1.8000050967056758,2.000001942550658,0.009000016742034158,-4.776166544994453e-07
I1,N6,0.9000003491616768,1.8000011447675244,2.000000496048886,0.009000003491616768,2.1106736971697536e-08
I1,N7,0.9000005479500457,1.8000012578560558,2.000000179950962,0.009000005479500457,-1.232968596492015e-07
I1,N8,52.00918613009992,257.3536362056004,4.948234251576934,0.5200918613009992,32.924023543436654
I1,N9,21.178976923703726,73.80908476092243,3.4850165344065585,0.21178976923703727,-1.4409285696053407e-05
I2,N1,0.27000163364601343,0.5400046738454629,2.000005209425651,0.0027000163364601345,1.014686968165107e-07
I2,N2,0.27000108824577873,0.5400027497861604,2.000002123304786,0.0027000108824577875,2.951380357287854e-08
I2,N3,11.49176274393368,37.34547571472237,3.249760419430557,0.11491762743933681,-0.0001942935345525111
I2,N4,0.27000140333773665,0.5400040752245147,2.000004698305363,0.0027000140333773666,1.019586470156562e-07
I2,N5,0.27000157328324076,0.5400045398745381,2.00000516037014,0.0027000157328324077,1.0326452707078919e-07
I2,N6,0.2700011088519221,0.5400031062915144,2.000003291051929,0.0027000110885192206,1.0020495533422119e-07
I2,N7,0.27000109258101596,0.540002757947284,2.0000021214182753,0.0027000109258101595,2.9487290667685312e-08
I2,N8,22.942955532680568,110.4257996089473,4.813059043402399,0.22942955532680567,35.31992277042183
I2,N9,0.5798926281395131,1.693758875736806,2.9208146362731724,0.005798926281395131,-4.6538130842058156e-05
I3,N1,0.27000073753199016,0.5400028407006758,2.000005057899871,0.002700007375319902,9.36024371548771e-08
I3,N2,0.27000069422936784,0.5400025959463025,2.0000044721646746,0.0027000069422936784,9.340112823937542e-08
I3,N3,39.99108893808759,80.13158131761432,2.0037359183109626,0.39991088938087593,1.202915866914487e-06
I3,N4,0.2700006206205233,0.5400021815270324,2.000003482532683,0.002700006206205233,9.311109374756281e-08
I3,N5,0.27000116295259424,0.5400039666706152,2.0000060768828134,0.002700011629525942,9.60756497189623e-08
I3,N6,0.270000484242945,0.5400015814599854,2.000002270270356,0.0027000048424294498,9.281276776529366e-08
I3,N7,0.27000065967222764,0.5400024135555864,2.000004052623918,0.002700006596722276,9.323832554241302e-08
I3,N8,13.88288609582272,59.335931286006826,4.27403429491946,0.1388288609582272,18.407471009671976
I3,N9,13.866317507631045,27.865354408935733,2.0095713511248103,0.13866317507631046,6.669602699820478e-07
I4,N1,0.27000276685127694,0.5400077519048644,2.000008215479924,0.0027000276685127693,-1.3936077478467139e-05
I4,N2,0.2700011120650621,0.5400041672428672,2.0000071966842214,0.002700011120650621,-3.8521585693665434e-06
I4,N3,17.71988714398228,35.439775712456004,2.0000000803894196,0.1771988714398228,-4.442176962481981e-05
I4,N4,0.2700027481831665,0.540007698195244,2.0000081548388886,0.002700027481831665,-1.3659696231771682e-05
I4,N5,0.2700021453267654,0.540006856212599,2.000009501995123,0.0027000214532676542,-9.024395925648636e-06
I4,N6,0.27000279099802715,0.5400077472001567,2.0000080191915584,0.0027000279099802715,-1.383409691903842e-05
I4,N7,0.27000251631171646,0.5400079284427604,2.0000107251568133,0.0027000251631171647,-1.3688340590956207e-05
I4,N8,11.16486561892393,44.00878266050469,3.941720766071008,0.1116486561892393,18.38024379167631
I4,N9,12.43731131939282,24.874624063218707,2.000000114529019,0.12437311319392821,-4.4130315464861074e-05
