hour,lambda_system,system_net_injection_residual_mw
1,67.15000050137087,5.149128211364092e-08
2,67.15000051365034,5.1491325218667784e-08
3,67.15000052191716,5.1491287308180904e-08
4,67.15000052455306,5.149131414015095e-08
5,67.15000051505109,5.14912972906878e-08
6,67.15000049210583,5.149128099813752e-08
7,67.15000045652657,5.149133953912056e-08
8,67.15000043721122,5.149129619666059e-08
9,67.15000045091222,5.14913580415755e-08
10,60.00000019583573,4.600860213463527e-08
11,60.00000034530054,4.600867525843992e-08
12,60.0000003890418,4.600866324728538e-08
13,60.00000042841919,4.600861425828671e-08
14,60.00000042522239,4.600853039522673e-08
15,60.00000044814207,4.600864043758003e-08
16,60.000000413869905,4.600862184346239e-08
17,60.00000024432754,4.600861416085951e-08
18,67.15000057494359,5.149132977863071e-08
19,67.1500004875598,5.14912499404079e-08
20,67.1500004453058,5.149127538916105e-08
21,67.15000043409248,5.1491206056610316e-08
22,67.15000044626753,5.149130921403721e-08
23,67.15000046687284,5.1491300907170815e-08
24,67.15000048420451,5.1491264671916296e-08
