hour,lambda_system,system_net_injection_residual_mw
1,67.15000063508128,3.9514874591087714e-14
2,67.1500006248033,-1.7580019120424466e-14
3,67.15000061318645,3.2367519956248017e-14
4,67.15000060328524,6.352485053589196e-16
5,67.15000061619168,8.209489335883072e-15
6,67.15000063741734,-1.7281195273552573e-14
7,67.15000066080239,-8.607709481560382e-15
8,67.15000066995579,-4.286705162482154e-14
9,67.1500006505357,4.2640672937593864e-14
10,60.00035727552012,6.270649691985672e-14
11,60.00000059272472,2.9599755852188584e-14
12,60.00000058971085,9.569692805541932e-14
13,60.00000058615631,-3.2223059995871233e-14
14,60.00000058322754,-4.717966620828867e-15
15,60.000000582590154,3.396906522278653e-14
16,60.00000058424732,-5.914197807669588e-15
17,60.00000061899849,1.683995748762288e-14
18,67.1500006402404,2.844453037735739e-15
19,67.15000069262408,-2.2666610324143007e-14
20,67.15000076744889,2.2421859776839517e-14
21,67.15000074680516,-6.245973732951635e-14
22,67.15000067624413,-1.1911370757711416e-14
23,67.15000065258215,-4.8216386294554606e-15
24,67.15000064181127,3.112303569791727e-15
