unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I3,1,N1,9.481412109419928e-06,9.434730828888927e-06,7.812250991064522e-08,1.121364970196924e-07,3.4013987109047176e-08,67.15000063508128,2.2840392559741644e-06,1.4269425519775323e-06,-0.14620059665792667,-0.1468357969550212,-65.12983072079571
I3,2,N1,9.434730828888927e-06,9.388048671245012e-06,7.812224224217147e-08,1.1213708349410283e-07,3.4014841251931365e-08,67.1500006248033,2.284096611319776e-06,1.426944943022057e-06,-0.14619693732387806,-0.14683997719732678,-65.12977879115041
I3,3,N1,9.388048671245012e-06,9.34134401826954e-06,7.811537831666508e-08,1.1215212566675844e-07,3.403674735009335e-08,67.15000061318645,2.285567605429641e-06,1.4270062798756765e-06,-0.1461960406641533,-0.1468411288608665,-65.12875952934009
I3,4,N1,9.34134401826954e-06,9.294595230603589e-06,7.810191762764778e-08,1.12181642881241e-07,3.4079725253593214e-08,67.15000060328524,2.2884535713385794e-06,1.427126703816666e-06,-0.1461955519708357,-0.1468419394830959,-65.12676544091661
I3,5,N1,9.294595230603589e-06,9.247780626756088e-06,7.808185898001088e-08,1.1222567352621212e-07,3.4143814546201233e-08,67.15000061619168,2.292757167816547e-06,1.4273064937966726e-06,-0.1461949959719081,-0.1468429514341863,-65.12379308219228
I3,6,N1,9.247780626756088e-06,9.200878464100738e-06,7.805520120221561e-08,1.1228427379786423e-07,3.422907259564862e-08,67.15000063741734,2.2984822466160092e-06,1.4275460625005987e-06,-0.14619420918251308,-0.14684435047560032,-65.11983882687032
I3,7,N1,9.200878464100738e-06,9.153866917785038e-06,7.802194251839037e-08,1.1235751910408778e-07,3.4335576585697416e-08,67.15000066080239,2.3056339904186124e-06,1.4278459621685862e-06,-0.14619296920740835,-0.1468463894762296,-65.11489718595412
I3,8,N1,9.153866917785038e-06,9.106724059762299e-06,7.798208068421105e-08,1.1244550406839808e-07,3.4463423384187035e-08,67.15000066995579,2.314218903337129e-06,1.4282068856445684e-06,-0.14619065120252947,-0.14684977830798573,-65.10895819523591
I3,9,N1,9.106724059762299e-06,9.059427837567517e-06,7.793561302045912e-08,1.1254834279908799e-07,3.461272977862887e-08,67.1500006505357,2.3242448271517453e-06,1.4286296686466032e-06,-0.14618523660955005,-0.1468568104741542,-65.10200016616456
I3,10,N1,9.059427837567517e-06,9.153486983509614e-06,1.7063317234633494e-07,6.145167915813279e-08,-1.0918149318820215e-07,60.00035727552012,-6.5509285991668955e-06,1.740636386283508e-06,-0.1477345872217736,-0.14603575912076816,-65.09396746967236
I3,11,N1,9.153486983509614e-06,9.247358323862357e-06,1.704665948942274e-07,6.148152735028587e-08,-1.0898506754394153e-07,60.00000059272472,-6.539104117234635e-06,1.7396109168338496e-06,-0.1477242753043483,-0.14604407424372703,-65.08799332721296
I3,12,N1,9.247358323862357e-06,9.341103369272596e-06,1.703546017552568e-07,6.150162267538864e-08,-1.0885297907986816e-07,60.00000058971085,-6.531178808983872e-06,1.7389216832298409e-06,-0.14772091433918122,-0.14604586470232528,-65.08401384078749
I3,13,N1,9.341103369272596e-06,9.434784731680419e-06,1.7029814390890184e-07,6.151176747229209e-08,-1.0878637643660976e-07,60.00000058615631,-6.5271826499624065e-06,1.7385743353589547e-06,-0.14771942088078185,-0.14604653347041152,-65.08200875096846
I3,14,N1,9.434784731680419e-06,9.528464865751232e-06,1.7029705501952442e-07,6.151196322410296e-08,-1.0878509179542146e-07,60.00000058322754,-6.527105571171749e-06,1.7385676368272053e-06,-0.1477194068203493,-0.14604653075585194,-65.08197049217367
I3,15,N1,9.528464865751232e-06,9.622206223061533e-06,1.703513318297023e-07,6.150220996823324e-08,-1.0884912186146906e-07,60.000000582590154,-6.530947375102571e-06,1.7389015634845167e-06,-0.14772089655949888,-0.1460458287107418,-65.08389906581789
I3,16,N1,9.622206223061533e-06,9.716071406344426e-06,1.7046113421046603e-07,6.148250628446392e-08,-1.089786279260021e-07,60.00000058424732,-6.538717739230597e-06,1.7395773037119746e-06,-0.1477244180631381,-0.1460438175000716,-65.08780223882286
I3,17,N1,9.716071406344426e-06,9.810123324275406e-06,1.7062678584358438e-07,6.145284938702446e-08,-1.0917393645655992e-07,60.00000061899849,-6.550436254972097e-06,1.7405972642295664e-06,-0.14773181405449,-0.14603836987433516,-65.09370181692422
I3,18,N1,9.810123324275406e-06,9.762819366952438e-06,7.7933271903676e-08,1.1255353183602145e-07,3.4620259932345445e-08,67.1500006402404,2.324750476622286e-06,1.428651028047731e-06,-0.14618543113344867,-0.1468566297538359,-65.10165489529943
I3,19,N1,9.762819366952438e-06,9.715667053735942e-06,7.79792131287311e-08,1.1245184187586908e-07,3.447262874713798e-08,67.15000069262408,2.314837044246888e-06,1.4282329125345014e-06,-0.14619063310557928,-0.14684984996534128,-65.10853521438214
I3,20,N1,9.715667053735942e-06,9.668644329682773e-06,7.801854660444192e-08,1.1236500631973095e-07,3.4346459715289035e-08,67.15000076744889,2.306364796240811e-06,1.4278766469312965e-06,-0.14619291097288234,-0.14684651680401087,-65.11439666016315
I3,21,N1,9.668644329682773e-06,9.621729264090811e-06,7.805127544988606e-08,1.1229291161062004e-07,3.424163616073398e-08,67.15000074680516,2.299325893765117e-06,1.4275814029537957e-06,-0.14619416768220705,-0.14684446904183907,-65.11926063312275
I3,22,N1,9.621729264090811e-06,9.574900028227448e-06,7.807740199967783e-08,1.1223546435041895e-07,3.415806235074112e-08,67.15000067624413,2.2937139099514553e-06,1.4273464976257258e-06,-0.1461950894852134,-0.14684292664656312,-65.12313731962062
I3,23,N1,9.574900028227448e-06,9.528134872923122e-06,7.80969276388012e-08,1.1219259128149249e-07,3.409566364269129e-08,67.15000065258215,2.2895238358569416e-06,1.4271713919022027e-06,-0.14619632668771793,-0.1468411486117638,-65.12603350774548
I3,24,N1,9.528134872923122e-06,9.481412109419928e-06,7.810985379694161e-08,1.1216423711107581e-07,3.4054383314134194e-08,67.15000064181127,2.2867518614005983e-06,1.4270556818101306e-06,-0.1462002962078372,-0.14683637712335149,-65.12795890672757
I3,1,N2,9.434402180215683e-06,9.450485065402476e-06,1.0644203356734945e-07,7.819985930538347e-08,-2.8242174261965987e-08,67.15000066703188,-1.8964620205294465e-06,1.3848141965454967e-06,-0.1483375961190455,-0.14802607879145904,-68.5112731308882
I3,2,N2,9.450485065402476e-06,9.466563804398339e-06,1.0643949920106707e-07,7.820151979192884e-08,-2.823797940913823e-08,67.15000065708129,-1.89618033587828e-06,1.3848076424474693e-06,-0.1483330864878943,-0.14803120898607822,-68.51107916924089
I3,3,N2,9.466563804398339e-06,9.482644994008432e-06,1.0644099712247524e-07,7.820053833996483e-08,-2.824045878251041e-08,67.15000064635534,-1.8963468254989455e-06,1.3848115159683006e-06,-0.14833212760324782,-0.14803230922621197,-68.51113588747488
