hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,0.0,0.0,4000.0,-57603.29060365266
1,N2,0.0,0.0,4000.0,-57603.29247528339
1,N3,0.0,0.0,4000.0,-57603.29195317337
1,N4,0.0,0.0,4000.0,-57603.294593127466
1,N5,0.0,371.25,4000.0,0.0
1,N6,0.0,35.64,4000.0,0.0
1,N7,0.0,0.0,4000.0,-57603.29246774292
1,N8,0.0,39.6,4000.0,0.0
1,N9,0.0,0.0,4000.0,-57603.29413039206
2,N1,0.0,0.0,4000.0,-57603.29109432144
2,N2,0.0,0.0,4000.0,-57603.29290176286
2,N3,0.0,0.0,4000.0,-57603.29268804248
2,N4,0.0,0.0,4000.0,-57603.29492498239
2,N5,0.0,354.375,4000.0,0.0
2,N6,0.0,34.02,4000.0,0.0
2,N7,0.0,0.0,4000.0,-57603.292898650456
2,N8,0.0,37.8,4000.0,0.0
2,N9,0.0,0.0,4000.0,-57603.29433416503
3,N1,0.0,0.0,4000.0,-57603.292591288955
3,N2,0.0,0.0,4000.0,-57603.294156733704
3,N3,0.0,0.0,4000.0,-57603.29416010166
3,N4,0.0,0.0,4000.0,-57603.29614803334
3,N5,0.0,343.125,4000.0,0.0
3,N6,0.0,32.94,4000.0,0.0
3,N7,0.0,0.0,4000.0,-57603.29415571189
3,N8,0.0,36.6,4000.0,0.0
3,N9,0.0,0.0,4000.0,-57603.29542696894
4,N1,0.0,0.0,4000.0,-57603.293056679744
4,N2,0.0,0.0,4000.0,-57603.294428598165
4,N3,0.0,0.0,4000.0,-57603.29456844316
4,N4,0.0,0.0,4000.0,-57603.29641400424
4,N5,0.0,337.5,4000.0,0.0
4,N6,0.0,32.4,4000.0,0.0
4,N7,0.0,0.0,4000.0,-57603.29442935792
4,N8,0.0,36.0,4000.0,0.0
4,N9,0.0,0.0,4000.0,-57603.29562819584
5,N1,0.0,0.0,4000.0,-57603.28707468921
5,N2,0.0,0.0,4000.0,-57603.28884236061
5,N3,0.0,0.0,4000.0,-57603.28890939475
5,N4,0.0,0.0,4000.0,-57603.29085476599
5,N5,0.0,348.75,4000.0,0.0
5,N6,0.0,33.48,4000.0,0.0
5,N7,0.0,0.0,4000.0,-57603.28884496103
5,N8,0.0,37.2,4000.0,0.0
5,N9,0.0,0.0,4000.0,-57603.290299654895
6,N1,0.0,0.0,4000.0,-57603.28275469341
6,N2,0.0,0.0,4000.0,-57603.28493140825
6,N3,0.0,0.0,4000.0,-57603.28492587093
6,N4,0.0,0.0,4000.0,-57603.28723509515
6,N5,0.0,382.5,4000.0,0.0
6,N6,0.0,36.72,4000.0,0.0
