hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_IEEE1,29.659271655959916,250.0,60.0,5.666722856455048e-09
1,G_IEEE2,300.0000026958405,300.0,52.2,-7.80000003450129
1,G_IEEE3,3.2181031702892086e-07,270.0,67.15,6.502225256783226e-09
1,RES_Wind_N1,94.50000090545926,94.5,0.0,-60.00000056486867
1,RES_PV_N6,0.0,0.0,0.0,
1,RES_PV_N8,0.0,0.0,0.0,
2,G_IEEE1,11.170657470546136,250.0,60.0,6.028096719123431e-09
2,G_IEEE2,300.0000026958405,300.0,52.2,-7.799999985831034
2,G_IEEE3,3.2181031102082675e-07,270.0,67.15,6.502225256783226e-09
2,RES_Wind_N1,98.43750094483427,98.4375,0.0,-60.00000051634637
2,RES_PV_N6,0.0,0.0,0.0,
2,RES_PV_N8,0.0,0.0,0.0,
3,G_IEEE1,2.856236368216625,250.0,60.0,6.177666854654188e-09
3,G_IEEE2,300.0000026958405,300.0,52.2,-7.799999739988833
3,G_IEEE3,3.2181028227163617e-07,270.0,67.15,6.502225256783226e-09
3,RES_Wind_N1,102.37500098420927,102.375,0.0,-60.00000027028503
3,RES_PV_N6,0.0,0.0,0.0,
3,RES_PV_N8,0.0,0.0,0.0,
4,G_IEEE1,0.20263270734520697,250.0,60.0,6.2199486228323966e-09
4,G_IEEE2,300.00000269584007,300.0,52.2,-7.799994245415839
4,G_IEEE3,3.218097772762908e-07,270.0,67.15,6.502225256783227e-09
4,RES_Wind_N1,105.00000101045926,105.0,0.0,-59.999994775459115
4,RES_PV_N6,0.0,0.0,0.0,
4,RES_PV_N8,0.0,0.0,0.0,
5,G_IEEE1,5.2211871567723795,250.0,60.0,6.137013776470033e-09
5,G_IEEE2,300.0000026958405,300.0,52.2,-7.799999891965885
5,G_IEEE3,3.2181029984105006e-07,270.0,67.15,6.502225256783226e-09
5,RES_Wind_N1,102.37500098420927,102.375,0.0,-60.00000042219108
5,RES_PV_N6,0.0,0.0,0.0,
5,RES_PV_N8,0.0,0.0,0.0,
6,G_IEEE1,36.069904516491235,250.0,60.0,5.518633478511844e-09
6,G_IEEE2,300.0000026958405,300.0,52.2,-7.800000040289978
6,G_IEEE3,3.218103175923167e-07,270.0,67.15,6.502225256783226e-09
6,RES_Wind_N1,94.50000090545926,94.5,0.0,-60.00000057042055
