hour,lambda_system,system_net_injection_residual_mw
1,67.15000057567751,7.025003405673999e-17
2,67.15000054166586,3.01490500282462e-14
3,67.1500004950131,-2.8462803723530972e-15
4,67.15000044751719,-2.2449199743828175e-14
5,67.15000050709162,2.8701913540949006e-14
6,67.15000058148591,4.739562055367871e-14
7,67.15000064105021,-6.16204252397775e-14
8,67.15000066117904,5.868531402746912e-15
9,67.15000060019932,4.4582316973907236e-14
10,60.00000078324696,3.180679348899787e-14
11,60.0000005929033,-1.388003318627851e-14
12,60.00000058457992,9.206931875727564e-15
13,60.0000005780209,-3.180463839895204e-14
14,60.00000056970078,2.3439773025141447e-14
15,60.000000565659455,-4.311274664694844e-14
16,60.0000005699115,2.8083278448649956e-14
17,60.00000062902315,-8.15247312754204e-14
18,67.15000056206968,3.683047548293194e-14
19,67.15000062881595,1.3513013049227058e-14
20,67.15000075474907,-3.830064926130865e-14
21,67.15000075846937,-9.151608296633753e-14
22,67.15000066250222,7.568937090711527e-14
23,67.150000618404,-7.921210777889253e-15
24,67.15000059304059,3.6275625816296626e-14
