unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I1,1,N1,3.828197327702856e-06,3.765566467351831e-06,1.6239913341742814e-07,2.0089971647903483e-07,3.8500583061606696e-08,67.15000057567751,2.5853141747508096e-06,2.724741374223472e-06,-1.2393659458237831,-1.2574984513454297,-66.06036099753528
I1,2,N1,3.765566467351831e-06,3.702900280223405e-06,1.6238632115400997e-07,2.0092155756995022e-07,3.8535236415940243e-08,67.15000054166586,2.5876411462036093e-06,2.7248090904297014e-06,-1.2393548233957754,-1.2575157753656976,-66.05859969546752
I1,3,N1,3.702900280223405e-06,3.6395277055533176e-06,1.6213075003710386e-07,2.013588314757082e-07,3.922808143860434e-08,67.1500004950131,2.6341656880206957e-06,2.7261718613460906e-06,-1.239182482949657,-1.2578002624268103,-66.02565637917324
I1,4,N1,3.6395277055533176e-06,3.574765396846374e-06,1.616314192768642e-07,2.0222216085248323e-07,4.0590741575619036e-08,67.15000044751719,2.725668314967873e-06,2.7289018509701055e-06,-1.238847169274624,-1.2583617781010314,-65.96100087737706
I1,5,N1,3.574765396846374e-06,3.507905343807121e-06,1.6088636875100026e-07,2.035329137620169e-07,4.264654501101663e-08,67.15000050709162,2.8637155191154725e-06,2.733144618847629e-06,-1.2383470262900622,-1.2592183365800254,-65.86358580150564
I1,6,N1,3.507905343807121e-06,3.4382010490727087e-06,1.5989266429706649e-07,2.0532454349141294e-07,4.543187919434646e-08,67.15000058148591,3.0507507143183626e-06,2.739129058413596e-06,-1.237680036989093,-1.2603976655189097,-65.73180684213945
I1,7,N1,3.4382010490727087e-06,3.3648512929213187e-06,1.5864635804327984e-07,2.0764481145398616e-07,4.899845341070632e-08,67.15000064105021,3.2902461779393985e-06,2.747183771229495e-06,-1.2368434024598036,-1.2619401496934741,-65.56344102220366
I1,8,N1,3.3648512929213187e-06,3.2869802060798837e-06,1.571424225546793e-07,2.1055918511404744e-07,5.3416762559368135e-08,67.15000066117904,3.5869356411796137e-06,2.7577620575154505e-06,-1.2358336519331503,-1.263902388120828,-65.35555369448167
I1,9,N1,3.2869802060798837e-06,3.2036117903349125e-06,1.5537463530019472e-07,2.1415593362525227e-07,5.878129832505755e-08,67.15000060019932,3.9471642178081094e-06,2.7714792669408525e-06,-1.2346465510459026,-1.2663630015117924,-65.10436274851594
I1,10,N1,3.2036117903349125e-06,3.351579456792109e-06,3.0280953997152357e-07,1.2679249092695555e-07,-1.7601704904456801e-07,60.00000078324696,-1.05610230805389e-05,3.2220152317385934e-06,-1.3174596364230144,-1.2194326790373509,-64.80504068371322
I1,11,N1,3.351579456792109e-06,3.4933656576236137e-06,2.975634780920832e-07,1.2798228892427356e-07,-1.6958118916780965e-07,60.0000005929033,-1.0174871450613825e-05,3.1915932526226757e-06,-1.313640970698121,-1.220216638389078,-64.58789733071765
I1,12,N1,3.4933656576236137e-06,3.631173814018671e-06,2.9421671713750463e-07,1.2877365463152535e-07,-1.6544306250597928e-07,60.00000058457992,-9.92658384707345e-06,3.172427788267725e-06,-1.3112377273627651,-1.2207386304263999,-64.44623754904005
