iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,headroom_mw
21,I1,N1,4.69741049299694e-08,1.2368252447340156e-07,2.027821577982754e-08,99.99999899721476
21,I1,N2,4.17929114796489e-08,1.0662330566142742e-07,1.5342726750179173e-08,99.9999990404324
21,I1,N3,0.00014323209798961463,0.0003090162402939326,7.553709268665611e-06,60.501453763044
21,I1,N4,4.6975699530323394e-08,1.2369098814285057e-07,2.0278883724061784e-08,99.99999900394654
21,I1,N5,4.618520431691121e-08,1.2062822516331336e-07,1.9338827965553873e-08,99.99999898540648
21,I1,N6,4.770382769593505e-08,1.3726880912491352e-07,1.9136595472744035e-08,99.99999901338725
21,I1,N7,4.179108677203411e-08,1.0662190819506885e-07,1.534274093441147e-08,99.99999904247481
21,I1,N8,3.491468167167861e-05,0.00014058274133612437,4.2737175148271794e-09,-32.10560844182385
21,I1,N9,12.080197172421196,24.160402459735817,12.043458000535255,45.04497737489175
21,I2,N1,3.148772143873668e-08,8.638590398190554e-08,1.7853012722981873e-08,99.99999899721476
21,I2,N2,3.174738600863064e-08,8.504895764963564e-08,1.646090860548088e-08,99.9999990404324
21,I2,N3,10.6311850157689,21.262390008356977,10.716400826930256,60.501453763044
21,I2,N4,3.1524068341641e-08,8.646112473329337e-08,1.7855039668264254e-08,99.99999900394654
21,I2,N5,3.1047389093387654e-08,8.451784433239373e-08,1.7075947034340767e-08,99.99999898540648
21,I2,N6,3.291177659022295e-08,1.0186110307103031e-07,1.6890406866091488e-08,99.99999901338725
21,I2,N7,3.1747133866556037e-08,8.504931227778549e-08,1.646043760156169e-08,99.99999904247481
21,I2,N8,5.948953520582317e-05,0.00028440500060559186,5.034190174622417e-09,-32.10560844182385
21,I2,N9,35.44198321931201,70.8910853089329,35.352490450208144,45.04497737489175
21,I3,N1,1.4711410412053534e-07,3.293402737632623e-07,0.0,99.99999899721476
21,I3,N2,1.4711627457066973e-07,3.2872602431061496e-07,0.0,99.9999990404324
21,I3,N3,24.02073475073387,48.43718592650731,23.866505382847357,60.501453763044
21,I3,N4,1.4714204375500063e-07,3.2942274300204764e-07,0.0,99.99999900394654
21,I3,N5,1.4703302079564185e-07,3.292445059073509e-07,0.0,99.99999898540648
21,I3,N6,1.4686200200145329e-07,3.300693873183606e-07,0.0,99.99999901338725
21,I3,N7,1.4666033249087458e-07,3.299240731672753e-07,0.0,99.99999904247481
21,I3,N8,39.92922451589986,219.9078369856545,39.92954917843588,-32.10560844182385
21,I3,N9,7.359269370726151,14.718562848749755,7.555715895700923,45.04497737489175
21,I4,N1,7.77209307917387e-07,2.3639527435353464e-06,9.410413048813989e-07,99.99999899721476
21,I4,N2,7.389110238813344e-07,2.210382337779611e-06,9.363413531575174e-07,99.9999990404324
21,I4,N3,4.846483238355244,9.692973616578708,4.847206786183703,60.501453763044
21,I4,N4,7.704116531741963e-07,2.3610520885278027e-06,9.299795093711913e-07,99.99999900394654
21,I4,N5,7.903279025443376e-07,2.39818460151082e-06,9.570885867503683e-07,99.99999898540648
21,I4,N6,7.591351399179526e-07,2.320572559431104e-06,9.406935353780222e-07,99.99999901338725
21,I4,N7,7.373266345565164e-07,2.2133477188698886e-06,9.363319740853502e-07,99.99999904247481
21,I4,N8,92.17628952170712,371.42144157663637,92.1763871367058,-32.10560844182385
21,I4,N9,0.07357286264889609,0.14714835568163806,0.08551468003622154,45.04497737489175
22,I1,N1,5.8033696427310385e-08,1.3977484397513898e-07,6.277352135474224e-08,99.99999921712688
22,I1,N2,5.408765042884426e-08,1.2295709140735272e-07,5.9356824264213694e-08,99.99999921967657
22,I1,N3,4.727134029739476e-05,0.00010130588403251235,6.145301286443374e-06,16.89188885882382
22,I1,N4,5.8033642442187866e-08,1.3977941543019498e-07,6.277276083298692e-08,99.99999922932531
22,I1,N5,5.59089187988993e-08,1.3314690148716484e-07,6.007622500546564e-08,99.99999921045458
22,I1,N6,6.071856962728576e-08,1.5690001935917074e-07,6.62963161692932e-08,99.99999923580691
22,I1,N7,5.4092130025813264e-08,1.2296576669243616e-07,5.936400570600433e-08,99.99999918337238
22,I1,N8,1.0483117565674172e-05,4.2248471987008185e-05,1.2447234529410836e-08,25.65999066687496
22,I1,N9,12.057127514320051,24.11425746068954,12.04724051799099,8.655283307012695
22,I2,N1,2.08724529852105e-08,6.938850604073635e-08,1.6323052219413565e-08,99.99999921712688
22,I2,N2,2.0165492804317053e-08,6.434470372539904e-08,1.5201824288182658e-08,99.99999921967657
22,I2,N3,10.656335827809585,21.312677646769927,10.667114747255592,16.89188885882382
22,I2,N4,2.088527412316372e-08,6.942135129445258e-08,1.6325790886673453e-08,99.99999922932531
22,I2,N5,2.0319594877368157e-08,6.684841617233722e-08,1.572196878478837e-08,99.99999921045458
22,I2,N6,2.0915814331558256e-08,8.033009746385569e-08,1.5774687649273383e-08,99.99999923580691
22,I2,N7,2.0165416350558352e-08,6.43448103513376e-08,1.520182312941649e-08,99.99999918337238
22,I2,N8,1.7850899012302397e-05,8.535934578873259e-05,5.769215079209495e-09,25.65999066687496
22,I2,N9,35.41436076190759,70.83085718301695,35.40252256587713,8.655283307012695
22,I3,N1,1.2502025826840187e-07,2.7864311441748134e-07,1.1555146718891611e-07,99.99999921712688
22,I3,N2,1.3746630838390257e-07,3.019313682319492e-07,1.333306085895738e-07,99.99999921967657
22,I3,N3,39.482145936950396,142.15743221514145,46.108465016757485,16.89188885882382
22,I3,N4,1.1480415109879498e-07,2.6701252954732677e-07,1.009450542461354e-07,99.99999922932531
22,I3,N5,1.2835730203323545e-07,2.843481039352592e-07,1.2035342256363273e-07,99.99999921045458
22,I3,N6,1.1889555611533591e-07,2.7341920708986067e-07,1.0690993644985704e-07,99.99999923580691
22,I3,N7,1.3732524146583288e-07,3.022862380674594e-07,1.3332448816938643e-07,99.99999918337238
22,I3,N8,11.978767391296998,65.97235138579545,5.218148098993085e-08,25.65999066687496
22,I3,N9,30.62874299063176,134.18072675528208,40.60137454201988,8.655283307012695
22,I4,N1,5.789467132672529e-07,1.906930724959857e-06,4.939770298457668e-07,99.99999921712688
22,I4,N2,5.686039804738402e-07,1.86285774839931e-06,4.95615247584914e-07,99.99999921967657
22,I4,N3,32.9695821050759,79.47226257016865,45.0223387622419,16.89188885882382
22,I4,N4,5.769516253980679e-07,1.906172831507517e-06,4.940401849225842e-07,99.99999922932531
22,I4,N5,5.849596104956186e-07,1.9236119347571576e-06,4.969446281890248e-07,99.99999921045458
22,I4,N6,5.636631460237668e-07,1.8610028780701328e-06,4.7988943435483e-07,99.99999923580691
22,I4,N7,6.050448252447349e-07,1.9554338771233326e-06,5.483526212539714e-07,99.99999918337238
22,I4,N8,62.36121360781146,294.29612974493733,49.5833239304276,25.65999066687496
22,I4,N9,13.244485426127913,37.17268668875918,18.88916223904749,8.655283307012695
23,I1,N1,2.5907890890868147e-08,8.218389751881099e-08,1.2139688518107184e-08,99.99999934722396
23,I1,N2,2.1940951678660613e-08,6.849197371572017e-08,8.163795071439047e-09,99.99999935863326
23,I1,N3,1.8839541763593128e-05,3.9705424188981155e-05,6.654485249106713e-06,18.155001547559195
23,I1,N4,2.593983820789287e-08,8.223412799716523e-08,1.2185350678909299e-08,99.99999935224699
23,I1,N5,2.471613693235032e-08,7.749103025194183e-08,1.134780184668647e-08,99.9999993419256
23,I1,N6,2.5921938010034395e-08,9.231181131405389e-08,1.1009095888355233e-08,99.99999936430159
23,I1,N7,2.1975537305859447e-08,6.871770609956713e-08,8.211283283022094e-09,99.99999932218884
23,I1,N8,3.1466928039630063e-06,1.2691867791196416e-05,2.510763229648979e-09,34.04514767173704
23,I1,N9,12.05734269642489,24.11468611983645,12.057434917326963,-4.221883604210433
23,I2,N1,1.0415359629512646e-08,4.812860771823456e-08,5.933748191356424e-09,99.99999934722396
23,I2,N2,9.581908286675899e-09,4.2295106604348264e-08,5.046086350543974e-09,99.99999935863326
23,I2,N3,6.353553120293787,12.707108035804948,4.509503388501303,18.155001547559195
23,I2,N4,1.042029891214283e-08,4.814652982433908e-08,5.9353095359910215e-09,99.99999935224699
23,I2,N5,9.891454771815242e-09,4.520269323475101e-08,5.422251869435419e-09,99.9999993419256
23,I2,N6,1.0444669070781143e-08,5.4058271111454644e-08,5.957035387590951e-09,99.99999936430159
23,I2,N7,9.593216964068249e-09,4.232264513148949e-08,5.0622743698582034e-09,99.99999932218884
23,I2,N8,5.3563695920547496e-06,2.5622061785662117e-05,1.5712690914711572e-09,34.04514767173704
23,I2,N9,39.718415073873004,79.43747084337939,41.56300977900104,-4.221883604210433
23,I3,N1,3.7506077480520567e-08,8.359293432524441e-08,0.0,99.99999934722396
23,I3,N2,4.1239892515170775e-08,9.057941046958478e-08,0.0,99.99999935863326
23,I3,N3,42.521844387529356,168.004405771075,43.824572294920344,18.155001547559195
23,I3,N4,3.44412453296385e-08,8.010375886419804e-08,0.0,99.99999935224699
23,I3,N5,3.850719060997064e-08,8.530443118057777e-08,0.0,99.9999993419256
23,I3,N6,3.566866683460078e-08,8.202576212695821e-08,0.0,99.99999936430159
23,I3,N7,4.119757243974987e-08,9.068587142023784e-08,0.0,99.99999932218884
23,I3,N8,3.5936302173890997,19.791705415738637,0.0,34.04514767173704
23,I3,N9,39.20164040778463,172.28276195548716,42.87573930085014,-4.221883604210433
23,I4,N1,5.789467132672529e-07,1.906930724959857e-06,5.789467132672529e-07,99.99999934722396
23,I4,N2,5.686039804738402e-07,1.86285774839931e-06,5.686039804738402e-07,99.99999935863326
23,I4,N3,32.9695821050759,79.47226257016865,32.9695821050759,18.155001547559195
23,I4,N4,5.769516253980679e-07,1.906172831507517e-06,5.769516253980679e-07,99.99999935224699
23,I4,N5,5.849596104956186e-07,1.9236119347571576e-06,5.849596104956186e-07,99.9999993419256
23,I4,N6,5.636631460237668e-07,1.8610028780701328e-06,5.636631460237668e-07,99.99999936430159
23,I4,N7,6.050448252447349e-07,1.9554338771233326e-06,6.050448252447349e-07,99.99999932218884
23,I4,N8,62.36121360781146,294.29612974493733,62.36121360781146,34.04514767173704
23,I4,N9,13.244485426127913,37.17268668875918,13.244485426127913,-4.221883604210433
24,I1,N1,9.387054131796114e-08,2.1151687037418168e-07,1.22997391501001e-07,99.99999966306362
24,I1,N2,9.145533762902695e-08,1.934784999871819e-07,1.212472173220411e-07,99.99999967277492
24,I1,N3,8.440479870087191,16.880960345167548,12.05782031174952,-60.96044248385428
24,I1,N4,9.38809622505907e-08,2.1153436814321737e-07,1.2299858684031834e-07,99.99999967309748
24,I1,N5,9.318613166112593e-08,2.0938888291398486e-07,1.2253041511631549e-07,99.99999967108538
24,I1,N6,1.0105902154093388e-07,2.3802804560433286e-07,1.3326062876846224e-07,99.99999969074764
24,I1,N7,9.146636550144012e-08,1.9354691622611583e-07,1.2124814901383185e-07,99.99999966037083
24,I1,N8,9.641170491743362e-07,3.897481789921951e-06,2.8727439979191594e-08,51.63609909315488
24,I1,N9,3.61720476875822,7.234409752813688,2.7997582173979084e-06,50.53419003719573
24,I2,N1,9.216470114320093e-09,4.6293715171768524e-08,8.702660322094713e-09,99.99999966306362
24,I2,N2,7.589544100487232e-09,4.307559126664926e-08,6.735673734977801e-09,99.99999967277492
24,I2,N3,34.1566495223114,68.31329958801494,46.07226226603324,-60.96044248385428
24,I2,N4,9.254135499689701e-09,4.632849801046796e-08,8.75435118006693e-09,99.99999967309748
24,I2,N5,8.73113128826967e-09,4.346813645676905e-08,8.233849795321567e-09,99.99999967108538
24,I2,N6,9.02775100086891e-09,5.283382307249645e-08,8.420500399477952e-09,99.99999969074764
24,I2,N7,7.593016162818611e-09,4.308397676911652e-08,6.735787247997338e-09,99.99999966037083
24,I2,N8,1.6097348559875406e-06,7.713067042253016e-06,4.0342548158795096e-09,51.63609909315488
24,I2,N9,11.915524669783535,23.831241560934163,2.1088804669375496e-07,50.53419003719573
24,I3,N1,1.2663614044474343e-08,3.224443591641413e-08,2.01684400045453e-09,99.99999966306362
24,I3,N2,1.3849712255877171e-08,3.468028745816019e-08,2.1110635733227683e-09,99.99999967277492
24,I3,N3,55.24719500164061,205.57986672251153,60.70091669340258,-60.96044248385428
24,I3,N4,1.16500558068487e-08,3.097956545076104e-08,1.8824031542244947e-09,99.99999967309748
24,I3,N5,1.296404904976823e-08,3.2610139840663716e-08,2.0169883811100494e-09,99.99999967108538
24,I3,N6,1.1874493770426627e-08,3.107051049542726e-08,1.676991028637702e-09,99.99999969074764
24,I3,N7,1.3837189315948807e-08,3.47099035573601e-08,2.1113108343197766e-09,99.99999966037083
24,I3,N8,1.0780890665021579,5.937511634342229,1.8363255068646638e-09,51.63609909315488
24,I3,N9,29.95970723487894,153.89160812861448,25.99887873220508,50.53419003719573
24,I4,N1,2.2118574911803033e-07,7.142361750961373e-07,6.785962162550634e-08,99.99999966306362
24,I4,N2,2.1433048758567228e-07,6.905692303743516e-07,6.24989906336003e-08,99.99999967277492
24,I4,N3,63.11611808981509,168.52101902438667,76.03606208327474,-60.96044248385428
24,I4,N4,2.1211737250118671e-07,6.905145762312014e-07,5.575983554538042e-08,99.99999967309748
24,I4,N5,2.1403331524278333e-07,6.944622595607507e-07,5.506490299156817e-08,99.99999967108538
24,I4,N6,1.8729108630728717e-07,6.28975610528841e-07,2.598877500022441e-08,99.99999969074764
24,I4,N7,2.2673259242916777e-07,7.224061197205081e-07,6.459877836535325e-08,99.99999966037083
24,I4,N8,47.28580926649106,248.77977124296632,40.82492169163946,51.63609909315488
24,I4,N9,3.9733732893835785,11.151909252120877,3.951649314870878e-05,50.53419003719573
25,I1,N1,3.4405646742609174e-08,9.782388773921376e-08,8.92069192460118e-09,99.99999982850666
25,I1,N2,3.2934197462284916e-08,9.064746416013642e-08,7.85370881939546e-09,99.99999982975473
25,I1,N3,2.5321439776060894,5.064288213036051,2.3685616942053617e-08,51.71186706885059
25,I1,N4,3.4409800575656095e-08,9.783763186859022e-08,8.922159857826974e-09,99.999999831759
25,I1,N5,3.3845834024290944e-08,9.502502286151294e-08,8.414277894218801e-09,99.99999984196857
25,I1,N6,3.670948155234098e-08,1.1184931160731108e-07,9.131107271515449e-09,99.99999982291565
25,I1,N7,3.2936856432890415e-08,9.066584321227624e-08,7.852781117797677e-09,99.99999982603538
25,I1,N8,2.962267042026823e-07,1.230966979237326e-06,9.987984929116286e-09,42.62374512572415
25,I1,N9,9.52554553587,19.0513151577812,12.057691578917908,-50.13475701322807
25,I2,N1,3.3261492641277824e-09,2.1994816850820436e-08,8.017260426167918e-10,99.99999982850666
25,I2,N2,2.7117815556307967e-09,2.071435050498208e-08,6.21311893549467e-10,99.99999982975473
25,I2,N3,10.246994858421292,20.4939898934214,2.4683874630778082e-09,51.71186706885059
25,I2,N4,3.3387403371903866e-09,2.201279956858659e-08,8.035709818335369e-10,99.999999831759
25,I2,N5,3.0302802021475876e-09,2.0038949131753155e-08,5.870583080952663e-10,99.99999984196857
25,I2,N6,3.455300257096581e-09,2.5729319418754816e-08,1.0671070811941534e-09,99.99999982291565
25,I2,N7,2.711599690220924e-09,2.0709314198544464e-08,6.19564059107629e-10,99.99999982603538
25,I2,N8,4.830127426778056e-07,2.32028334452201e-06,1.318369736334509e-10,42.62374512572415
25,I2,N9,35.825181817811526,71.65042130318415,46.072177738394956,-50.13475701322807
25,I3,N1,6.740582206673577e-08,2.263978310482946e-07,9.086676836199068e-08,99.99999982850666
25,I3,N2,7.030014562685819e-08,2.3583386115162408e-07,9.449318850013577e-08,99.99999982975473
25,I3,N3,16.57415866801279,61.67396090424654,2.3931514957430044e-07,51.71186706885059
25,I3,N4,6.685724437186038e-08,2.245651312966998e-07,9.051746804257969e-08,99.999999831759
25,I3,N5,5.6945322862862175e-08,1.4255305271739572e-07,7.579444021133102e-08,99.99999984196857
25,I3,N6,8.073223176065201e-08,3.288701496207432e-07,1.1024269089932004e-07,99.99999982291565
25,I3,N7,7.029638405828446e-08,2.3584271858658555e-07,9.449318180499975e-08,99.99999982603538
25,I3,N8,0.3234267944908328,1.7812539390127415,1.064859791188208e-07,42.62374512572415
25,I3,N9,71.26552423574404,303.5527518933665,88.9680172361148,-50.13475701322807
25,I4,N1,6.635572473540911e-08,2.1427085252884123e-07,0.0,99.99999982850666
25,I4,N2,6.429914627570169e-08,2.071707691123055e-07,0.0,99.99999982975473
25,I4,N3,18.934835427109242,50.556305711349694,2.352988638861062e-10,51.71186706885059
25,I4,N4,6.363521175035602e-08,2.0715437286936045e-07,0.0,99.999999831759
25,I4,N5,6.420999457283501e-08,2.0833867786822525e-07,0.0,99.99999984196857
25,I4,N6,5.6187325892186156e-08,1.886926831586523e-07,0.0,99.99999982291565
25,I4,N7,6.801977772875034e-08,2.1672183591615246e-07,0.0,99.99999982603538
25,I4,N8,57.05282730054557,302.4374851204289,61.23869217228322,42.62374512572415
25,I4,N9,33.5185054238025,67.99856064543246,46.18070490998204,-50.13475701322807
26,I1,N1,8.391186843547633e-08,1.888120159829522e-07,1.0512882058956224e-07,99.99999931446047
26,I1,N2,7.808855900283409e-08,1.6571933743878489e-07,9.744042823449802e-08,99.99999933037081
26,I1,N3,0.8204922278495963,1.6409845298094121,0.08692719223967055,-48.00519824201163
26,I1,N4,8.416716027477972e-08,1.8921379971196531e-07,1.0549174300297556e-07,99.99999931629435
26,I1,N5,8.479374184200688e-08,1.8933738361160203e-07,1.0662855947817085e-07,99.99999931263969
26,I1,N6,9.092062694128489e-08,2.070837014502612e-07,1.14153974965118e-07,99.99999948553308
26,I1,N7,7.809208256492634e-08,1.6572952080660083e-07,9.744432233579888e-08,99.99999932925037
26,I1,N8,1.0782283222325206e-07,4.5750330658825876e-07,2.7078315660639093e-08,39.761559435900224
26,I1,N9,2.857663769389501,5.715394763340095,1.5518357233910988e-07,54.959571883605285
26,I2,N1,1.4286427080323923e-08,4.1732698504423046e-08,1.898368900155084e-08,99.99999931446047
26,I2,N2,1.4218143666485366e-08,4.7749735997145866e-08,1.914944171399447e-08,99.99999933037081
26,I2,N3,32.8103912981773,65.62078264691404,42.48041834378702,-48.00519824201163
26,I2,N4,1.429051162171276e-08,4.174260324658632e-08,1.8984127886508065e-08,99.99999931629435
26,I2,N5,1.401674758868405e-08,4.0249092054378544e-08,1.8725233611485392e-08,99.99999931263969
26,I2,N6,1.2991384544212147e-08,5.107110650794995e-08,1.707827781011882e-08,99.99999948553308
26,I2,N7,1.4218620612580578e-08,4.7748360293071766e-08,1.9150201007877572e-08,99.99999932925037
26,I2,N8,1.4992518596755522e-07,7.321425202681076e-07,7.173375948876454e-09,39.761559435900224
26,I2,N9,10.747554566027246,21.495126449506888,2.9548268498089724e-08,54.959571883605285
26,I3,N1,8.366980282242373e-08,2.1216775401391255e-07,9.064008028914716e-08,99.99999931446047
26,I3,N2,8.869283578284141e-08,2.225970200584169e-07,9.65754172782628e-08,99.99999933037081
26,I3,N3,74.06572944578478,281.91039164299553,98.70497406482993,-48.00519824201163
26,I3,N4,8.319863066596308e-08,2.1106957925113866e-07,9.020208193486425e-08,99.99999931629435
26,I3,N5,8.167218006034831e-08,1.889938512170902e-07,9.226940457355666e-08,99.99999931263969
26,I3,N6,9.050751411229281e-08,2.479914709497553e-07,9.469692083442459e-08,99.99999948553308
26,I3,N7,8.869185358440333e-08,2.225999750361927e-07,9.657562623845429e-08,99.99999932925037
26,I3,N8,0.09702804685287161,0.5343762550838487,1.2150888235148479e-08,39.761559435900224
26,I3,N9,21.37965737277363,91.0658261268315,1.4578630419948364e-07,54.959571883605285
26,I4,N1,5.036714395383865e-07,1.7032827083835634e-06,6.91092460168234e-07,99.99999931446047
26,I4,N2,4.886296551108141e-07,1.671197931977022e-06,6.704855874687195e-07,99.99999933037081
26,I4,N3,40.30858527019995,84.42316194461533,49.468763774381685,-48.00519824201163
26,I4,N4,5.020493414600384e-07,1.6989963033805687e-06,6.899411113356167e-07,99.99999931629435
26,I4,N5,5.068776396307503e-07,1.7088950314056233e-06,6.965923446555712e-07,99.99999931263969
26,I4,N6,3.2004739118051963e-07,1.2212140444992183e-06,4.331302763040912e-07,99.99999948553308
