hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,364.5000032096365,400.0,0.9112500080240912,-8.496636457577687e-08,-5.590181837579403e-09
1,L45,316.7658580438213,400.0,0.7919146451095532,-3.085930868992259e-08,-5.3012512928313075e-09
1,L46,47.73414525216838,200.0,0.2386707262608419,-1.2036080799650295e-08,3.64846248297976e-09
1,L69,12.09414612938092,200.0,0.0604707306469046,-7.872563294590287e-09,5.949787580725281e-09
1,L57,-54.48414203721458,400.0,0.13621035509303644,2.570286806571395e-09,-2.6310050448239336e-10
1,L93,-61.92456315345531,400.0,0.15481140788363829,2.795786790368844e-09,1.5325160375286096e-10
1,L72,8.172323460395294e-07,400.0,2.0430808650988236e-09,1.5717350246622874e-09,-1.5717350589658062e-09
1,L98,77.20978686697642,200.0,0.3860489343348821,-1.84191226767812e-08,1.981338444729659e-09
1,L78,-54.4841436714972,200.0,0.272420718357486,-3.285414172701492e-09,1.3053197668051087e-08
2,L14,368.43750324900617,400.0,0.9210937581225154,-9.681365345963338e-08,-5.612777896495282e-09
2,L45,310.5439358520267,400.0,0.7763598396300668,-2.7900542848821724e-08,-5.258684941233352e-09
2,L46,57.893567483327296,200.0,0.28946783741663645,-1.3639829608901878e-08,3.098105305851132e-09
2,L69,23.873568360638718,200.0,0.11936784180319358,-9.086690270404683e-09,5.093000702453392e-09
2,L57,-43.831064228989725,400.0,0.10957766057247431,2.395430033884303e-09,-5.479273555923474e-10
2,L93,-40.501714944492754,400.0,0.10125428736123189,2.4238402870682664e-09,-5.037191808136983e-10
2,L72,8.163447428463284e-07,400.0,2.040861857115821e-09,1.5717350248553038e-09,-1.5717350587727888e-09
2,L98,67.44922256698817,200.0,0.3372461128349408,-1.6003451172353383e-08,2.4699359483463545e-09
2,L78,-43.83106586149763,200.0,0.21915532930748813,-3.855080734166125e-09,1.1518000559127649e-08
3,L14,372.3750032883814,400.0,0.9309375082209534,-1.120382237381468e-07,-5.635143569959668e-09
3,L45,307.07018691902874,400.0,0.7676754672975719,-2.638779684310469e-08,-5.233897287581801e-09
3,L46,65.3048164557006,200.0,0.326524082278503,-1.4977133654785133e-08,2.7207411317327255e-09
3,L69,32.364817333677486,200.0,0.16182408666838743,-1.0077373271989454e-08,4.52621054742003e-09
