unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I4,1,N1,5.9049184935758105e-06,5.899142570867674e-06,-1.494741450115415e-10,7.751334760447484e-09,7.900808905459026e-09,67.15000065537015,5.305393231795279e-07,5.701395461576957e-08,-0.027916803760185762,-0.028024533391228602,-65.09270937247923
I4,2,N1,5.899142570867674e-06,5.893366686646607e-06,-1.4946911288790178e-10,7.751314234931388e-09,7.90078334781929e-09,67.1500006512886,5.305376069517553e-07,5.7013838415326146e-08,-0.02791525913270302,-0.028026310049373154,-65.09269039791548
I4,3,N1,5.893366686646607e-06,5.887590574030698e-06,-1.4949271686013327e-10,7.751403365366446e-09,7.90089608222658e-09,67.15000064826812,5.305451770434139e-07,5.701432986379735e-08,-0.02791432894335482,-0.028027378766677866,-65.09265818654934
I4,4,N1,5.887590574030698e-06,5.881813966118966e-06,-1.4954495809949482e-10,7.75160215988963e-09,7.901147117989125e-09,67.15000064905394,5.305620341012404e-07,5.701542901342601e-08,-0.027913826331036146,-0.02802795583195152,-65.09260801633259
I4,5,N1,5.881813966118966e-06,5.876036595958004e-06,-1.496258404446992e-10,7.751910641806206e-09,7.901536482250906e-09,67.15000065119348,5.305881799285774e-07,5.7017136010211304e-08,-0.027913538294237462,-0.028028287264786865,-65.09253724599718
I4,6,N1,5.876036595958004e-06,5.870258196532868e-06,-1.4973536487304822e-10,7.752328831745423e-09,7.902064196618472e-09,67.1500006558521,5.306236159855157e-07,5.701945100154281e-08,-0.027913285472840454,-0.02802857838567554,-65.092444310165
I4,7,N1,5.870258196532868e-06,5.864478500738363e-06,-1.4987353419266573e-10,7.752856761887667e-09,7.902730296080333e-09,67.1500006673252,5.306683446554854e-07,5.702237420771251e-08,-0.027912881495800724,-0.028029042973152493,-65.09232780354037
I4,8,N1,5.864478500738363e-06,5.858697241357626e-06,-1.5004035166332157e-10,7.753494470314909e-09,7.90353482197823e-09,67.15000067234045,5.307223686097044e-07,5.70259058898869e-08,-0.02791202159835692,-0.028030030635820997,-65.09218547811234
I4,9,N1,5.858697241357626e-06,5.8529141510371675e-06,-1.5023582145814453e-10,7.754242003925527e-09,7.904477825383671e-09,67.15000065511678,5.307856911528696e-07,5.703004636850537e-08,-0.027910092276411065,-0.028032245816394224,-65.09201259038967
I4,10,N1,5.8529141510371675e-06,5.864142579684618e-06,8.68908998858286e-09,-4.253521474316815e-10,-9.11444213601454e-09,60.00000060261439,-5.468665336533664e-07,6.197803380863383e-08,-0.02795849585208826,-0.028008733868239537,-65.0917986043342
I4,11,N1,5.864142579684618e-06,5.875369517596731e-06,8.68849015154855e-09,-4.2516651274055577e-10,-9.113656664289105e-09,60.00000058974182,-5.468194052320508e-07,6.197492729105996e-08,-0.02795656728044922,-0.028010936209165005,-65.09164841176748
I4,12,N1,5.875369517596731e-06,5.886595457109835e-06,8.688088287809619e-09,-4.250421390807998e-10,-9.11313042689042e-09,60.00000058866905,-5.46787830978043e-07,6.197284611546613e-08,-0.027955749063261294,-0.02801187076609564,-65.09155153110929
I4,13,N1,5.886595457109835e-06,5.8978208904810925e-06,8.687884372511198e-09,-4.2497902864052115e-10,-9.11286340115172e-09,60.000000587942715,-5.467718094269449e-07,6.197179007903007e-08,-0.02795545069245123,-0.02801221135783579,-65.09150346733735
I4,14,N1,5.8978208904810925e-06,5.9090463099133224e-06,8.687878381168385e-09,-4.249771796969759e-10,-9.112855560865361e-09,60.00000058705003,-5.467713390016238e-07,6.197175901103558e-08,-0.02795545069557033,-0.0280122112852031,-65.09150257289123
I4,15,N1,5.9090463099133224e-06,5.9202722076076195e-06,8.688070313017517e-09,-4.2503659218024923e-10,-9.113106905197766e-09,60.000000585978334,-5.467864196519492e-07,6.197275290627951e-08,-0.027955749329866435,-0.028011870246641986,-65.09154884851506
I4,16,N1,5.9202722076076195e-06,5.931499075807371e-06,8.688460183934332e-09,-4.251572658275532e-10,-9.113617449761886e-09,60.000000588355086,-5.468170523477563e-07,6.197477188580084e-08,-0.02795657097943501,-0.02801093191312999,-65.0916439449319
I4,17,N1,5.931499075807371e-06,5.942727406860528e-06,8.689048040950109e-09,-4.2533920454951876e-10,-9.114387245499628e-09,60.00000059203293,-5.468632401259951e-07,6.197781627300442e-08,-0.02795849861349574,-0.028008729837523172,-65.09179237308912
I4,18,N1,5.942727406860528e-06,5.936944182180025e-06,-1.5025095044385185e-10,7.754300943256003e-09,7.904551893699855e-09,67.15000065165482,5.307906648129846e-07,5.703037494609114e-08,-0.027910118305187318,-0.028032215383972076,-65.09200462445868
I4,19,N1,5.936944182180025e-06,5.931162758563892e-06,-1.5005884514062137e-10,7.753566507125074e-09,7.903625352265695e-09,67.1500006664768,5.307284476722244e-07,5.70263074648834e-08,-0.027912087581650806,-0.02802995483522808,-65.09217592886944
I4,20,N1,5.931162758563892e-06,5.925382868620986e-06,-1.4989539890318906e-10,7.752941917206288e-09,7.902837316109477e-09,67.15000066880441,5.306755310622038e-07,5.702284888727324e-08,-0.02791303288841019,-0.028028869666844036,-65.09231703644072
