hour,lambda_system,system_net_injection_residual_mw
1,67.15000065537066,-4.6625246143694747e-14
2,67.15000065128912,-1.253849399744971e-13
3,67.15000064826864,-1.2572874548369907e-13
4,67.15000064905446,-1.3113742710122325e-13
5,67.150000651194,-1.0689617628333446e-13
6,67.15000065585261,-1.8390168728952314e-14
7,67.1500006673257,-4.680477575293842e-14
8,67.15000067234094,-1.1130218493959589e-13
9,67.15000065511724,-9.28822174112338e-14
10,60.00000060261481,-1.266571006671112e-13
11,60.000000589742044,-8.419188594916857e-14
12,60.00000058866922,-9.694969051232737e-14
13,60.00000058794286,-7.153915408769175e-14
14,60.00000058705016,-3.250463661577378e-14
15,60.00000058597846,-7.715365062988957e-14
16,60.00000058835526,-4.32268844457788e-14
17,60.000000592033324,-1.0172554199330614e-13
18,67.1500006516553,-2.466250960832668e-14
19,67.15000066647728,5.578427363103026e-14
20,67.15000066880492,-3.9334483749927984e-14
21,67.1500006688118,-4.9974936158414486e-14
22,67.15000066599794,4.6051169225376274e-17
23,67.15000066528478,-1.4580290260339397e-13
24,67.15000066102863,-8.438872915339086e-14
