unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I2,0,N1,1.4828989092228373e-08,-5.913708566307802,-66.74007661247856
I2,0,N2,1.7896384841172833e-08,-5.291621726560285,-69.61257846755775
I2,0,N3,6.01239623716529e-06,-0.0320741639472453,-56.167280439201555
I2,0,N4,1.4831520139666286e-08,-5.9169437660953506,-66.7513119523448
I2,0,N5,1.3168639592127948e-08,-6.2852749505382155,-67.5711340030268
I2,0,N6,1.7301801592586825e-08,-5.487905673770547,-63.950434883224005
I2,0,N7,1.794331765073169e-08,-5.274531241747145,-69.60395987736155
I2,0,N8,2.862116075860329e-08,-3.859958919018558,-63.041649762193536
I2,0,N9,7.609502530702503,0.0,-55.86404880035553
I2,1,N1,1.460143644422668e-08,-5.896769155329616,-66.74007661247856
I2,1,N2,1.81417652034981e-08,-5.301477351334528,-69.61257846755775
I2,1,N3,5.566443816001821e-06,-0.02953582641812319,-56.167280439201555
I2,1,N4,1.4603419603360367e-08,-5.898453535291754,-66.7513119523448
I2,1,N5,1.3082641538956434e-08,-6.276078027292828,-67.5711340030268
I2,1,N6,1.6863052415743855e-08,-5.451980279160973,-63.950434883224005
I2,1,N7,1.8189881377170905e-08,-5.281892555191731,-69.60395987736155
I2,1,N8,2.7189904326697696e-08,-3.7944548232984663,-63.041649762193536
I2,1,N9,7.609497586566922,0.0,-55.86404880035553
I2,2,N1,1.4373414975379908e-08,-5.883354014259695,-66.74007661247856
I2,2,N2,1.8386828570794836e-08,-5.313342437359716,-69.61257846755775
I2,2,N3,5.128169781208943e-06,-0.027383380997046635,-56.167280439201555
I2,2,N4,1.4374666017012047e-08,-5.884031210800164,-66.7513119523448
I2,2,N5,1.299669249662467e-08,-6.271124490800081,-67.5711340030268
I2,2,N6,1.6423393484146894e-08,-5.422069149365909,-63.950434883224005
I2,2,N7,1.8436122245682763e-08,-5.288046184065088,-69.60395987736155
I2,2,N8,2.5755120480422288e-08,-3.731937696637801,-63.041649762193536
I2,2,N9,7.609494085966544,0.0,-55.86404880035553
I2,3,N1,1.4118012116148357e-08,-5.869908704048407,-66.74007661247856
I2,3,N2,1.8651908363224775e-08,-5.329209185021248,-69.61257846755775
I2,3,N3,4.689877519973139e-06,-0.025508429476040897,-56.167280439201555
I2,3,N4,1.4118271310125688e-08,-5.869862032381945,-66.7513119523448
I2,3,N5,1.2898825657339314e-08,-6.268860977315099,-67.5711340030268
I2,3,N6,1.5938144347530405e-08,-5.392314728313302,-63.950434883224005
I2,3,N7,1.8702411871005442e-08,-5.294126351485016,-69.60395987736155
I2,3,N8,2.422660658382536e-08,-3.665675739645586,-63.041649762193536
I2,3,N9,7.60949121594659,0.0,-55.86404880035553
I2,4,N1,1.380466796628939e-08,-5.851850382872888,-66.74007661247856
I2,4,N2,1.8958824685431248e-08,-5.270637914648666,-69.61257846755775
I2,4,N3,4.243258773604545e-06,-0.023834699162541686,-56.167280439201555
I2,4,N4,1.3803641162840718e-08,-5.851299082443613,-66.7513119523448
I2,4,N5,1.2775372876637536e-08,-6.267124961972743,-67.5711340030268
I2,4,N6,1.5357017374103396e-08,-5.355673525450249,-63.950434883224005
I2,4,N7,1.9010605989167617e-08,-5.30161370190073,-69.60395987736155
I2,4,N8,2.2503010339488618e-08,-3.5891353349920636,-63.041649762193536
I2,4,N9,7.609488628667838,0.0,-55.86404880035553
I2,5,N1,1.3393192364918152e-08,-5.8225971319821115,-66.74007661247856
I2,5,N2,1.9330884123417917e-08,-5.299641021275472,-69.61257846755775
I2,5,N3,3.77252289073624e-06,-0.02229719261856441,-56.167280439201555
I2,5,N4,1.339073573818821e-08,-5.821717028792823,-66.7513119523448
I2,5,N5,1.2606764397032628e-08,-6.2592674144699725,-67.5711340030268
