hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,364.5000035359831,400.0,0.9112500088399578,-5.460753297817895e-08,0.0
1,L45,316.92070519230884,400.0,0.7923017629807722,-1.766915306200836e-08,0.0
1,L46,47.5792985895901,200.0,0.2378964929479505,-5.0292003415281875e-09,0.0
1,L69,11.939299137970725,200.0,0.05969649568985362,-2.1837924921273684e-09,8.313557167721103e-10
1,L57,-54.32929486365248,400.0,0.1358232371591312,0.0,0.0
1,L93,-61.817690075198236,400.0,0.1545442251879956,0.0,0.0
1,L72,3.9035406497768844e-07,400.0,9.75885162444221e-10,0.0,0.0
1,L98,78.10077240261145,200.0,0.39050386201305726,-8.982577015308924e-09,0.0
1,L78,-54.32929564468967,200.0,0.27164647822344834,0.0,5.724723709460186e-09
2,L14,368.437503575357,400.0,0.9210937589383925,-6.266748385266015e-08,0.0
2,L45,310.41413605366625,400.0,0.7760353401341656,-1.5641674167240863e-08,0.0
2,L46,58.0233677676085,200.0,0.2901168388380425,-6.1387421128385116e-09,0.0
2,L69,24.003368314064392,200.0,0.12001684157032196,-3.0215988482899923e-09,2.4534411546754294e-10
2,L57,-43.9608640022955,400.0,0.10990216000573876,0.0,0.0
2,L93,-38.42850281736125,400.0,0.09607125704340312,0.0,0.0
2,L72,3.9239151111142264e-07,400.0,9.809787777785566e-10,0.0,0.0
2,L98,66.7023586060405,200.0,0.3335117930302025,-7.3102212723439326e-09,0.0
2,L78,-43.96086478739233,200.0,0.21980432393696167,0.0,4.685587548057683e-09
3,L14,372.37500361474605,400.0,0.9309375090368651,-7.302506849239824e-08,0.0
3,L45,306.66907505301793,400.0,0.7666726876325448,-1.4602325298585038e-08,0.0
3,L46,65.70592880765786,200.0,0.32852964403828927,-7.065315726173533e-09,0.0
3,L69,32.76592935462262,200.0,0.1638296467731131,-3.7060851989850375e-09,0.0
3,L57,-36.455925002945236,400.0,0.09113981250736308,0.0,0.0
3,L93,-22.157981675028783,400.0,0.055394954187571954,0.0,0.0
3,L72,3.928601989323176e-07,400.0,9.82150497330794e-10,0.0,0.0
3,L98,59.10205710948032,200.0,0.2955102855474016,-6.348511340430265e-09,0.0
3,L78,-36.45592578897722,200.0,0.18227962894488609,0.0,4.015133145644289e-09
4,L14,375.00000364102414,400.0,0.9375000091025604,-8.174270322237254e-08,0.0
