unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,5.0854933761282405e-08,4.4582467923785695e-08,-6.27246583749671e-09,67.13594739039455,-4.2110793647422624e-07
I1,1,N2,4.84288852104265e-08,4.242647174691592e-08,-6.002413463510576e-09,67.17039748755026,-4.0318449822862864e-07
I1,1,N3,1.5293550283640536e-07,3.542360840054876e-05,3.5270672897712356e-05,67.16019863698013,0.002368785397870313
I1,1,N4,5.085524974331571e-08,4.458262108967561e-08,-6.272628653640105e-09,67.17039745131827,-4.2133495972953324e-07
I1,1,N5,5.0674013694014455e-08,4.4411219747114664e-08,-6.262793946899791e-09,67.20752248836374,-4.20906865026256e-07
I1,1,N6,5.29786569374381e-08,4.6469521297510285e-08,-6.509135639927815e-09,67.1739614563518,-4.372444265906769e-07
I1,1,N7,4.842627776709784e-08,4.242418672469199e-08,-6.0020910424058465e-09,67.17039748755025,-4.0316284107486554e-07
I1,1,N8,1.531000834614189e-07,1.955844082302419e-05,1.940534073956277e-05,67.17435739545591,0.0013035412942199902
I1,1,N9,1.5247032505682186e-07,0.0002724699405025597,0.0002723174701775029,67.17039734693903,0.018291672676336086
I1,2,N1,5.085541574139714e-08,4.4582345955757364e-08,-6.273069785639772e-09,67.13070727833278,-4.211156115163373e-07
I1,2,N2,4.84297685089947e-08,4.242585690485525e-08,-6.003911604139454e-09,67.16555112812868,-4.032560318165936e-07
I1,2,N3,1.52953244679294e-07,3.461930063431706e-05,3.4466347389637766e-05,67.15777547657375,0.0023146832194908865
I1,2,N4,5.085559505323446e-08,4.458261600532183e-08,-6.272979047912633e-09,67.16555109428943,-4.21328094755983e-07
I1,2,N5,5.067484932980957e-08,4.441081276123875e-08,-6.26403656857082e-09,67.20098862843193,-4.2094945021260944e-07
I1,2,N6,5.297868193259164e-08,4.64699007463534e-08,-6.508781186238241e-09,67.16895310145838,-4.371880182460911e-07
I1,2,N7,4.8427160979485526e-08,4.24235719406691e-08,-6.003589038816426e-09,67.16555112812867,-4.0323436653889756e-07
I1,2,N8,1.531374306868802e-07,1.9060007150834114e-05,1.8906869720147234e-05,67.16933106710486,0.0012699617916751898
I1,2,N9,1.525091308065932e-07,0.000193821391432558,0.0001936688823017514,67.16555102452524,0.013007877196101058
I1,3,N1,5.084824511579732e-08,4.459032754800692e-08,-6.257917567790403e-09,67.12682007083349,-4.2007410659117436e-07
I1,3,N2,4.843085409834038e-08,4.2424930997160956e-08,-6.005923101179422e-09,67.16205767540876,-4.033701537154822e-07
I1,3,N3,1.5295860045030362e-07,3.443913189423517e-05,3.428617329378487e-05,67.15602875512045,0.0023025232396204592
I1,3,N4,5.084826023154048e-08,4.459074392447162e-08,-6.257516307068866e-09,67.16205764265015,-4.202676709151825e-07
I1,3,N5,5.06709710477455e-08,4.441531697122399e-08,-6.255654076521508e-09,67.19637017529162,-4.2035724701451127e-07
I1,3,N6,5.2965326851372154e-08,4.6484481111057334e-08,-6.48084574031482e-09,67.16535165146972,-4.352882831471745e-07
I1,3,N7,4.8428246642015366e-08,4.242264592788383e-08,-6.005600714131538e-09,67.16205767540873,-4.0334850153797824e-07
I1,3,N8,1.5314596844641982e-07,1.8985363693582617e-05,1.8832217725136198e-05,67.16571762651199,0.001264879418007492
I1,3,N9,1.5253812546475895e-07,0.00015932202297214796,0.0001591694848466832,67.16205758948581,0.010690150107761726
I1,4,N1,5.082970730408389e-08,4.4610371007382345e-08,-6.219336296701545e-09,67.12467958180135,-4.174709561275582e-07
I1,4,N2,4.84325246028802e-08,4.242326455686031e-08,-6.00926004601989e-09,67.1601796904884,-4.035829844975684e-07
I1,4,N3,1.5295040186726581e-07,3.491787773607634e-05,3.476492733420907e-05,67.15508976246475,0.0023346418157143747
I1,4,N4,5.082953418148711e-08,4.461096937154908e-08,-6.21856480993803e-09,67.16017965809141,-4.176399298509232e-07
I1,4,N5,5.0660288028478e-08,4.4426956288604895e-08,-6.233331739873105e-09,67.19392969012961,-4.188420546642867e-07
I1,4,N6,5.293250596964867e-08,4.6519767949989336e-08,-6.412738019659332e-09,67.16341966785603,-4.3070141483439575e-07
I1,4,N7,4.842991740915039e-08,4.242097918752625e-08,-6.0089382216241436e-09,67.16017969048839,-4.035613707133212e-07
I1,4,N8,1.531230249536035e-07,1.9362164363738195e-05,1.920904133878459e-05,67.16377964680805,0.001290151819704555
I1,4,N9,1.5255539050532616e-07,0.00014389506090695052,0.0001437425055164452,67.16017961269205,0.009653772488462838
I1,5,N1,5.0788720454603273e-08,4.465409225637685e-08,-6.1346281982264245e-09,67.12817307633713,-4.1180638344952164e-07
I1,5,N2,4.84338340964828e-08,4.242163282872511e-08,-6.012201267757692e-09,67.1634106816684,-4.037999428472572e-07
I1,5,N3,1.5291526242830193e-07,3.677400231995114e-05,3.662108705752284e-05,67.15670526007676,0.002459351549825673
I1,5,N4,5.0788473529094e-08,4.465478945338544e-08,-6.133684075708565e-09,67.1634106481538,-4.11959142362856e-07
I1,5,N5,5.063503719345882e-08,4.445371882675348e-08,-6.1813183667053416e-09,67.1982856817946,-4.1537399749598955e-07
I1,5,N6,5.286358692271191e-08,4.659333855807613e-08,-6.270248364635781e-09,67.16675865643802,-4.211522586234167e-07
I1,5,N7,4.84312276280479e-08,4.2419346696679076e-08,-6.011880931368824e-09,67.1634106816684,-4.037784279628154e-07
I1,5,N8,1.5303998212773147e-07,2.0676178782329757e-05,2.0523138800202024e-05,67.1671306322027,0.001378480344775997
I1,5,N9,1.525355345944837e-07,0.00016084231699824465,0.00016068978146365016,67.16341059306409,0.010792473770552874
I1,6,N1,5.070504868576797e-08,4.4743203229452405e-08,-5.9618454563155656e-09,67.13865341810899,-4.002702758238986e-07
I1,6,N2,4.843484970169376e-08,4.241986962115502e-08,-6.014980080538736e-09,67.17310351761006,-4.04044879606391e-07
I1,6,N3,1.528468717710166e-07,4.087969129201748e-05,4.0726844420246464e-05,67.16155165361853,0.0027352780652192686
I1,6,N4,5.070480282569043e-08,4.474395850776742e-08,-5.96084431792301e-09,67.1731034790327,-4.004084121902465e-07
I1,6,N5,5.0582129085394746e-08,4.450954195923436e-08,-6.072587126160384e-09,67.21135351877092,-4.0814680010990273e-07
I1,6,N6,5.272756640530395e-08,4.67385557597663e-08,-5.989010645537651e-09,67.17677548304532,-4.023224235008511e-07
I1,6,N7,4.84322448315067e-08,4.241758183158568e-08,-6.0146629999210205e-09,67.17310351761004,-4.040235803172337e-07
I1,6,N8,1.5288166477064776e-07,2.3635326278168152e-05,2.3482444613397504e-05,67.17718343312708,0.0015774844892524511
I1,6,N9,1.524687641477237e-07,0.00026969588477753767,0.00026954341601338993,67.17310337161554,0.018106067747005815
I1,7,N1,5.0540286786648756e-08,4.491951704023501e-08,-5.620769746413748e-09,67.1539192378708,-3.774567176053364e-07
I1,7,N2,4.8437446996275145e-08,4.241610988718979e-08,-6.021337109085353e-09,67.18705684203007,-4.045559186131426e-07
I1,7,N3,1.5275039929282771e-07,4.847370946406725e-05,4.832095906477442e-05,67.16852697591419,0.003245647642444346
I1,7,N4,5.054010389815458e-08,4.4920303496569983e-08,-5.619800401584596e-09,67.18705678616269,-3.775778487081641e-07
I1,7,N5,5.047708852703166e-08,4.462093653842864e-08,-5.856151988603018e-09,67.2320568454282,-3.9372114339322554e-07
I1,7,N6,5.2466614092852604e-08,4.7018666083984526e-08,-5.447948008868078e-09,67.19098303307634,-3.66052982228937e-07
I1,7,N7,4.843484528798779e-08,4.241381878290079e-08,-6.0210265050870036e-09,67.18705684203006,-4.045350500446501e-07
I1,7,N8,1.5266692836167982e-07,2.9193710741942148e-05,2.9041043813580468e-05,67.18981199751758,0.0019512622740461426
I1,7,N9,1.5237125464684362e-07,0.03254193471958154,0.03254178234832689,67.1870426240956,2.1863861177010806
I1,8,N1,5.022546415751608e-08,4.525995387159934e-08,-4.9655102859167346e-09,67.15788916072917,-3.3347318940805665e-07
I1,8,N2,4.845136097387725e-08,4.240096479103285e-08,-6.050396182844402e-09,67.18971428597963,-4.0652439084229714e-07
I1,8,N3,1.5267878719066077e-07,5.6767668556201225e-05,5.661498976901056e-05,67.16946718861819,0.0038027986976735093
I1,8,N4,5.022511750107503e-08,4.526101791130718e-08,-4.964099589767845e-09,67.18971420040971,-3.3353643269887257e-07
I1,8,N5,5.028134692098492e-08,4.4831424098434416e-08,-5.449922822550506e-09,67.24033929473045,-3.6645465971839105e-07
I1,8,N6,5.1977288794282775e-08,4.754994209065069e-08,-4.427346703632084e-09,67.19260544246603,-2.974849602141532e-07
I1,8,N7,4.844876478819625e-08,4.239866772770552e-08,-6.050097060490731e-09,67.18971428597962,-4.0650429289681736e-07
I1,8,N8,1.524755827603263e-07,3.693210941931249e-05,3.677963383655216e-05,67.1897698965314,0.00247121513435662
I1,8,N9,1.5236634831038476e-07,4.952645647974442,4.952645495608094,67.18821424172259,332.75940662221893
I1,9,N1,4.96140082351778e-08,4.592888524052355e-08,-3.6851229946542484e-09,67.14592357072138,-2.474409869477621e-07
I1,9,N2,4.848655913229853e-08,4.2364055331810766e-08,-6.122503800487764e-09,67.17643618602439,-4.1128798585215805e-07
I1,9,N3,1.526260898945438e-07,6.611339740035624e-05,6.596077131046169e-05,67.16321788008509,0.0044301376550630045
I1,9,N4,4.961317484903806e-08,4.593058914903625e-08,-3.682585700001809e-09,67.17643610414089,-2.473829829741945e-07
I1,9,N5,4.990578678918711e-08,4.5239694435833096e-08,-4.666092353354015e-09,67.22874869690897,-3.136955502202056e-07
I1,9,N6,5.1050568526556516e-08,4.857223105386689e-08,-2.4783374726896237e-09,67.17594559384287,-1.664846632285802e-07
I1,9,N7,4.8483973142554534e-08,4.2361747130283125e-08,-6.122226012271409e-09,67.17643618602439,-4.112693250297689e-07
I1,9,N8,1.522538280096516e-07,5.1440071406353685e-05,5.1287817578344034e-05,67.1683450209713,0.003444917826474849
I1,9,N9,1.5242329307552558e-07,0.0005345219455681161,0.0005343695222750406,67.17643586849701,0.03589703994318865
I1,10,N1,5.2427536988851597e-08,4.344739691795594e-08,-8.980140070895655e-09,60.02340546174456,-5.390185885786294e-07
I1,10,N2,5.226112756937027e-08,3.8922819274984636e-08,-1.3338308294385635e-08,60.05140454441577,-8.009841473242881e-07
I1,10,N3,2.280977588183818e-07,4.994344555088724e-07,2.713366966904906e-07,60.05140445918275,1.6294149717579243e-05
I1,10,N4,5.2426490897760645e-08,4.3449499624117173e-08,-8.976991273643472e-09,60.051404485997615,-5.390809340408351e-07
I1,10,N5,5.3173427063839665e-08,4.2309757544524214e-08,-1.0863669519315451e-08,60.102029546259104,-6.529285864306917e-07
I1,10,N6,5.358301103924573e-08,4.6401949942965935e-08,-7.181061096279793e-09,60.0468144696072,-4.311998433432268e-07
I1,10,N7,5.225819651783942e-08,3.892080324173698e-08,-1.3337393276102445e-08,60.051404544415604,-8.009291991911965e-07
I1,10,N8,2.0134158550023895e-07,7.204027414266584e-07,5.190611559264195e-07,60.033368451667044,3.1160989622678936e-05
I1,10,N9,2.2806508211734988e-07,5.008182271353735e-07,2.727531450180236e-07,60.05140445923314,1.637920942900521e-05
I1,11,N1,5.181402200253257e-08,4.409467024870518e-08,-7.719351753827394e-09,60.01318380076629,-4.6326287562521104e-07
I1,11,N2,4.721277868520662e-08,4.330305614339371e-08,-3.909722541812907e-09,73.54686857295813,-2.875478499394457e-07
I1,11,N3,4.164070396072669e-06,1.5891978728619175e-07,-4.0051506087864775e-06,45.6346155402412,-0.0001827735082127339
I1,11,N4,5.181658523757773e-08,4.40937716790813e-08,-7.722813558496427e-09,60.03030510790169,-4.636028542079805e-07
I1,11,N5,5.0838725109461086e-08,4.441859508883128e-08,-6.420130020629807e-09,64.75016242616766,-4.1570446163289516e-07
I1,11,N6,5.500330314118258e-08,4.5312653317772704e-08,-9.690649823409874e-09,54.96669462334189,-5.326629895451126e-07
I1,11,N7,4.7210292098164016e-08,4.3300684960827844e-08,-3.909607137336172e-09,73.54686857295815,-2.875393623015626e-07
I1,11,N8,2.4803570698272886e-05,1.5805954952793137e-07,-2.4645511148744955e-05,40.07237803532636,-0.0009876042396263583
I1,11,N9,4.1580536520692645e-06,1.5895750965352e-07,-3.999096142415744e-06,45.634615540266516,-0.0001824972149677054
I1,12,N1,5.1517289847682344e-08,4.441042766084398e-08,-7.106862186838363e-09,60.00947896383872,-4.264790968999776e-07
I1,12,N2,4.822114385963824e-08,4.215553103654488e-08,-6.065612823093359e-09,74.33859384770356,-4.5090912809335983e-07
I1,12,N3,7.927842450194535e-05,1.5263054065871207e-07,-7.912579396128663e-05,44.77555263897994,-0.0035429011526146707
I1,12,N4,5.1520290738047224e-08,4.4409348128698056e-08,-7.110942609349167e-09,60.02263294934601,-4.2681749816482984e-07
I1,12,N5,5.101289395893133e-08,4.4212314848692735e-08,-6.800579110238596e-09,65.01757982564924,-4.4215719516058053e-07
I1,12,N6,5.4145130506378585e-08,4.6240438192984714e-08,-7.90469231339387e-09,54.65660591746095,-4.320436526719515e-07
I1,12,N7,4.8218540757407665e-08,4.21532886616304e-08,-6.065252095777267e-09,74.33859384770349,-4.5088231213191865e-07
I1,12,N8,0.00011265847528231052,1.503913816606187e-07,-0.0001125080839006499,38.886369548112484,-0.004375030927710717
I1,12,N9,0.00016745478227954416,1.5256681899080577e-07,-0.00016730221546055335,44.77555265438963,-0.007491049157550045
I1,13,N1,5.139706480345197e-08,4.4538858112204185e-08,-6.858206691247786e-09,60.008303592252076,-4.115493492268118e-07
I1,13,N2,4.9656797967007346e-08,4.0637932205733207e-08,-9.01886576127414e-09,74.36903616925225,-6.707243540058273e-07
I1,13,N3,0.00013473925361411415,1.5249439271935814e-07,-0.00013458675922139478,44.74217383857348,-0.006021704177453877
I1,13,N4,5.139967480641071e-08,4.453825948828321e-08,-6.861415318127497e-09,60.020544712689784,-4.1182588489400606e-07
I1,13,N5,5.1452323028644845e-08,4.3744755261988856e-08,-7.707567766655989e-09,65.02560682065466,-5.011892711381237e-07
I1,13,N6,5.338038147054464e-08,4.705879434458421e-08,-6.321587125960429e-09,54.64027503319965,-3.45413259208812e-07
I1,13,N7,4.9654025789457504e-08,4.063586043828957e-08,-9.018165351167933e-09,74.36903616925211,-6.706722651813042e-07
I1,13,N8,0.00011280274156523066,1.501332436133355e-07,-0.00011265260832161733,38.83130284153273,-0.004374447549625293
I1,13,N9,12.164421835781923,1.5239048837792834e-07,-12.164421683391435,44.74275364392555,-544.2697226008091
I1,14,N1,5.139708203673398e-08,4.453892271365074e-08,-6.8581593230832364e-09,60.00720067111892,-4.1153894273476087e-07
I1,14,N2,3.874989303344434e-08,5.1416541895741384e-08,1.2666648862297047e-08,100.66260295536318,1.2750578452004105e-06
I1,14,N3,0.0004596951039738369,6.218040047986077e-08,-0.000459632923573357,16.735595346015625,-0.007692230616629829
I1,14,N4,5.139981762536716e-08,4.4538233375453624e-08,-6.861584249913536e-09,60.01886387814085,-4.118244910839557e-07
I1,14,N5,4.714713529341682e-08,4.7791721570655066e-08,6.445862772382484e-10,74.10911977697441,4.7769721626443383e-08
I1,14,N6,5.860299274763164e-08,4.2444374988603645e-08,-1.6158617759027997e-08,44.803954527826576,-7.239699753080213e-07
I1,14,N7,3.874805352139545e-08,5.1413539927370285e-08,1.2665486405974836e-08,100.66260295536345,1.2749408293211981e-06
I1,14,N8,0.00011629093429745659,4.913566499076217e-08,-0.00011624179863246584,0.04795488859211002,-5.5743625031663865e-06
I1,14,N9,12.16592189865318,6.215067704116734e-08,-12.165921836502502,16.73710585603451,-203.62232161378415
I1,15,N1,5.151746391385969e-08,4.441050843773219e-08,-7.1069554761274975e-09,60.00593361497125,-4.26459498505063e-07
I1,15,N2,4.9304335694663334e-08,4.100676043658001e-08,-8.297575258083322e-09,74.35457096860387,-6.169626483944879e-07
I1,15,N3,0.0001272530596313429,1.5250343665687108e-07,-0.00012710055619468604,44.748348825237855,-0.005687540024481557
I1,15,N4,5.152102559775e-08,4.440897902932125e-08,-7.112046568428749e-09,60.017117277715066,-4.268445329819592e-07
I1,15,N5,5.140217979565927e-08,4.379840475328325e-08,-7.603775042376017e-09,65.01780302273833,-4.943807479344178e-07
I1,15,N6,5.3713641342008315e-08,4.6701157483927574e-08,-7.01248385808074e-09,54.64190590948789,-3.8317548316505045e-07
I1,15,N7,4.930160092647903e-08,4.100465197797146e-08,-8.296948948507569e-09,74.35457096860374,-6.169160794146881e-07
I1,15,N8,0.00011280699045499043,1.5010032207978881e-07,-0.00011265689013291064,38.846535111171285,-0.004376329838063479
I1,15,N9,1.6641487355013547,1.5241241407196473e-07,-1.6641485830889406,44.7494285181923,-74.46969806258956
I1,16,N1,5.181374648412298e-08,4.4095328143613434e-08,-7.718418340509545e-09,60.00829219023405,-4.6316910302375823e-07
I1,16,N2,4.776492187191764e-08,4.270635589645581e-08,-5.0585659754618325e-09,73.48022269020902,-3.717045543700499e-07
I1,16,N3,3.884564682593658e-06,1.59420688971703e-07,-3.725143993621955e-06,45.68972998461333,-0.0001702008232223913
I1,16,N4,5.1817212910887024e-08,4.409368088392329e-08,-7.723532026963732e-09,60.02262191008326,-4.635866426648631e-07
I1,16,N5,5.1047838428963236e-08,4.4197242418182614e-08,-6.850596010780622e-09,64.72041843968229,-4.433734403789401e-07
I1,16,N6,5.4764580497800746e-08,4.5561204016995053e-08,-9.203376480805693e-09,54.98011300064124,-5.060026789021409e-07
I1,16,N7,4.776238004453352e-08,4.2704043373937644e-08,-5.058336670595878e-09,73.480222690209,-3.716877049974355e-07
I1,16,N8,1.961291837647521e-05,1.583314218116206e-07,-1.945458695466359e-05,40.15149821214294,-0.0007811308133281545
I1,16,N9,3.881338957300751e-06,1.5945784112293802e-07,-3.721881116177813e-06,45.68972998463514,-0.00017005174323307673
I1,17,N1,5.2425469251968666e-08,4.344987968618556e-08,-8.975589565783107e-09,60.01912729213336,-5.387070526706802e-07
I1,17,N2,5.251728803200078e-08,3.8666502878499584e-08,-1.3850785153501194e-08,60.045079619382065,-8.316714973329342e-07
I1,17,N3,2.280958454344322e-07,4.995082201038933e-07,2.7141237466946107e-07,60.04507952176118,1.629697762021783e-05
I1,17,N4,5.242515669421056e-08,4.345136556446266e-08,-8.973791129747899e-09,60.04507956179323,-5.38832002356627e-07
I1,17,N5,5.3273388927036593e-08,4.220749364525654e-08,-1.1065895281780053e-08,60.09514211555813,-6.650065495944564e-07
I1,17,N6,5.346492370967127e-08,4.6528465348309216e-08,-6.936458361362053e-09,60.040041789535806,-4.164652498875527e-07
I1,17,N7,5.251433578394301e-08,3.866450587783111e-08,-1.3849829906111897e-08,60.045079619381895,-8.316141394273853e-07
I1,17,N8,2.0138951192365383e-07,7.198946612429287e-07,5.185051493192749e-07,60.02600700950059,3.112379372750095e-05
I1,17,N9,2.279979934806794e-07,5.012354189894087e-07,2.732374255087293e-07,60.04507952181139,1.640656294300667e-05
I1,18,N1,4.9624583855833135e-08,4.5919644211425633e-08,-3.704939644407502e-09,67.11483507741762,-2.486564132061958e-07
I1,18,N2,4.86197719377854e-08,4.2223218935927166e-08,-6.396553001858232e-09,67.1474477043967,-4.2951220818067737e-07
I1,18,N3,1.5270139617697996e-07,5.660363990891605e-05,5.645093851273907e-05,67.14744732828942,0.0037905364204166513
I1,18,N4,4.962269911198401e-08,4.592234260082148e-08,-3.7003565111625273e-09,67.1474476219023,-2.484694950156509e-07
I1,18,N5,4.9966635886052194e-08,4.517562361663486e-08,-4.791012269417335e-09,67.20032270528178,-3.219575705898093e-07
I1,18,N6,5.100144858134513e-08,4.862928831205533e-08,-2.3721602692897943e-09,67.14701111121389,-1.5928347195958195e-07
I1,18,N7,4.8617177523274765e-08,4.2220919185445114e-08,-6.3962583378296506e-09,67.14744770439668,-4.294924222432277e-07
I1,18,N8,1.5238723305136926e-07,4.4921786512035336e-05,4.4769399278983965e-05,67.12762192846007,0.0030052633087639087
I1,18,N9,1.525331299452771e-07,0.00018206217815636662,0.00018190964502642134,67.14744752502651,0.012214768343707825
I1,19,N1,5.022913162302106e-08,4.5257125534863345e-08,-4.972006088157715e-09,67.14271477473125,-3.3383398663540073e-07
I1,19,N2,4.85148987342329e-08,4.233369881947235e-08,-6.181199914760552e-09,67.17585249658273,-4.152273737258446e-07
I1,19,N3,1.5270453488000568e-07,5.4340132804659425e-05,5.4187428269779417e-05,67.16202977364765,0.0036393376708123214
I1,19,N4,5.022826502942102e-08,4.525865433476044e-08,-4.96961069466058e-09,67.17585232302305,-3.338378341274351e-07
I1,19,N5,5.030977431994462e-08,4.48013312886694e-08,-5.50844303127522e-09,67.23210248853646,-3.7034420643096e-07
I1,19,N6,5.19493182482652e-08,4.7581540402052865e-08,-4.367777846212333e-09,67.17967730347479,-2.934259062418106e-07
I1,19,N7,4.8512299776836935e-08,4.2331404443289664e-08,-6.1808953335472715e-09,67.17585249658273,-4.1520691322318804e-07
