hour,node,lambda_joint_eur_per_mwh
1,N1,67.13594739039455
1,N2,67.17039748755026
1,N3,67.16019863698013
1,N4,67.17039745131827
1,N5,67.20752248836374
1,N6,67.1739614563518
1,N7,67.17039748755025
1,N8,67.17435739545591
1,N9,67.17039734693903
2,N1,67.13070727833278
2,N2,67.16555112812868
2,N3,67.15777547657375
2,N4,67.16555109428943
2,N5,67.20098862843193
2,N6,67.16895310145838
2,N7,67.16555112812867
2,N8,67.16933106710486
2,N9,67.16555102452524
3,N1,67.12682007083349
3,N2,67.16205767540876
3,N3,67.15602875512045
3,N4,67.16205764265015
3,N5,67.19637017529162
3,N6,67.16535165146972
3,N7,67.16205767540873
3,N8,67.16571762651199
3,N9,67.16205758948581
4,N1,67.12467958180135
4,N2,67.1601796904884
4,N3,67.15508976246475
4,N4,67.16017965809141
4,N5,67.19392969012961
4,N6,67.16341966785603
4,N7,67.16017969048839
4,N8,67.16377964680805
4,N9,67.16017961269205
5,N1,67.12817307633713
5,N2,67.1634106816684
5,N3,67.15670526007676
5,N4,67.1634106481538
5,N5,67.1982856817946
5,N6,67.16675865643802
5,N7,67.1634106816684
5,N8,67.1671306322027
5,N9,67.16341059306409
6,N1,67.13865341810899
6,N2,67.17310351761006
6,N3,67.16155165361853
6,N4,67.1731034790327
6,N5,67.21135351877092
6,N6,67.17677548304532
6,N7,67.17310351761004
6,N8,67.17718343312708
6,N9,67.17310337161554
7,N1,67.1539192378708
7,N2,67.18705684203007
7,N3,67.16852697591419
7,N4,67.18705678616269
7,N5,67.2320568454282
7,N6,67.19098303307634
7,N7,67.18705684203006
7,N8,67.18981199751758
7,N9,67.1870426240956
8,N1,67.15788916072917
8,N2,67.18971428597963
8,N3,67.16946718861819
8,N4,67.18971420040971
8,N5,67.24033929473045
8,N6,67.19260544246603
8,N7,67.18971428597962
8,N8,67.1897698965314
8,N9,67.18821424172259
9,N1,67.14592357072138
9,N2,67.17643618602439
9,N3,67.16321788008509
9,N4,67.17643610414089
9,N5,67.22874869690897
9,N6,67.17594559384287
9,N7,67.17643618602439
9,N8,67.1683450209713
9,N9,67.17643586849701
10,N1,60.02340546174456
10,N2,60.05140454441577
10,N3,60.05140445918275
10,N4,60.051404485997615
10,N5,60.102029546259104
10,N6,60.0468144696072
10,N7,60.051404544415604
10,N8,60.033368451667044
10,N9,60.05140445923314
11,N1,60.01318380076629
11,N2,73.54686857295813
11,N3,45.6346155402412
11,N4,60.03030510790169
11,N5,64.75016242616766
11,N6,54.96669462334189
11,N7,73.54686857295815
11,N8,40.07237803532636
11,N9,45.634615540266516
12,N1,60.00947896383872
12,N2,74.33859384770356
12,N3,44.77555263897994
12,N4,60.02263294934601
12,N5,65.01757982564924
12,N6,54.65660591746095
12,N7,74.33859384770349
12,N8,38.886369548112484
12,N9,44.77555265438963
13,N1,60.008303592252076
13,N2,74.36903616925225
13,N3,44.74217383857348
13,N4,60.020544712689784
13,N5,65.02560682065466
13,N6,54.64027503319965
13,N7,74.36903616925211
13,N8,38.83130284153273
13,N9,44.74275364392555
14,N1,60.00720067111892
14,N2,100.66260295536318
14,N3,16.735595346015625
14,N4,60.01886387814085
14,N5,74.10911977697441
14,N6,44.803954527826576
14,N7,100.66260295536345
14,N8,0.04795488859211002
14,N9,16.73710585603451
15,N1,60.00593361497125
15,N2,74.35457096860387
15,N3,44.748348825237855
15,N4,60.017117277715066
15,N5,65.01780302273833
15,N6,54.64190590948789
15,N7,74.35457096860374
15,N8,38.846535111171285
15,N9,44.7494285181923
16,N1,60.00829219023405
16,N2,73.48022269020902
16,N3,45.68972998461333
16,N4,60.02262191008326
16,N5,64.72041843968229
16,N6,54.98011300064124
16,N7,73.480222690209
16,N8,40.15149821214294
16,N9,45.68972998463514
17,N1,60.01912729213336
17,N2,60.045079619382065
17,N3,60.04507952176118
17,N4,60.04507956179323
17,N5,60.09514211555813
17,N6,60.040041789535806
17,N7,60.045079619381895
17,N8,60.02600700950059
17,N9,60.04507952181139
18,N1,67.11483507741762
18,N2,67.1474477043967
18,N3,67.14744732828942
18,N4,67.1474476219023
18,N5,67.20032270528178
18,N6,67.14701111121389
18,N7,67.14744770439668
18,N8,67.12762192846007
18,N9,67.14744752502651
19,N1,67.14271477473125
19,N2,67.17585249658273
19,N3,67.16202977364765
19,N4,67.17585232302305
19,N5,67.23210248853646
19,N6,67.17967730347479
19,N7,67.17585249658273
19,N8,67.16473587769494
19,N9,67.17385364086347
20,N1,67.14863941539254
20,N2,67.18230212561734
20,N3,67.1649683983632
20,N4,67.18230196811469
20,N5,67.23798963884784
20,N6,67.18745108677801
20,N7,67.18230212561734
20,N8,67.17537021965552
20,N9,67.17939310655086
21,N1,67.15027708764967
21,N2,67.18420224986359
21,N3,67.1661056147422
21,N4,67.1842021428713
21,N5,67.23707726622538
21,N6,67.18927814121264
21,N7,67.18420224986357
21,N8,67.18108021777698
21,N9,67.18139459296451
22,N1,67.14858179160352
22,N2,67.18276941314971
22,N3,67.16611745222708
22,N4,67.18276934954844
22,N5,67.23058192195583
22,N6,67.18735934884134
22,N7,67.1827694131497
22,N8,67.18222098581967
22,N9,67.18175460830889
23,N1,67.1454390236649
23,N2,67.17988913251284
23,N3,67.16494411419256
23,N4,67.17988908458867
23,N5,67.22263913644673
23,N6,67.18399308592254
23,N7,67.17988913251284
23,N8,67.18243068229563
23,N9,67.1798884662512
24,N1,67.14096491118111
24,N2,67.17554626522912
24,N3,67.16277295966697
24,N4,67.17554622370176
24,N5,67.21492126678291
24,N6,67.17932622690746
24,N7,67.1755462652291
