hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L12,188.4472922008179,400.0,0.47111823050204477,0.0,0.0
1,L14,149.84380223453115,400.0,0.3746095055863279,0.0,0.0
1,L15,219.11600851983837,250.0,0.8764640340793535,0.0,0.0
1,L23,156.31668275262032,400.0,0.3907917068815508,0.0,0.0
1,L34,-81.76220527412573,240.0,0.34067585530885724,0.0,0.0
1,L45,-106.15855668022833,180.0,0.5897697593346019,0.0,0.0
2,L12,181.1467526511293,400.0,0.45286688162782324,0.0,0.0
2,L14,144.8798901596276,400.0,0.362199725399069,0.0,0.0
2,L15,228.91494692004474,250.0,0.915659787680179,0.0,0.0
2,L23,149.68914545124449,400.0,0.3742228636281112,0.0,0.0
2,L34,-77.52585385580795,240.0,0.32302439106586645,0.0,0.0
2,L45,-98.96609429509739,180.0,0.5498116349727633,0.0,0.0
3,L12,178.77695502186006,400.0,0.44694238755465016,0.0,0.0
3,L14,141.88744733800263,400.0,0.35471861834500656,0.0,0.0
3,L15,231.4652018850609,250.0,0.9258608075402436,0.0,0.0
3,L23,143.78821122744426,400.0,0.3594705280686107,0.0,0.0
3,L34,-76.2008996059053,240.0,0.31750374835793876,0.0,0.0
3,L45,-95.35357262662929,180.0,0.5297420701479405,0.0,0.0
4,L12,178.67287876521806,400.0,0.44668219691304517,0.0,0.0
4,L14,140.58797363855376,400.0,0.3514699340963844,0.0,0.0
4,L15,231.7816391716319,250.0,0.9271265566865275,0.0,0.0
4,L23,140.24238564487592,400.0,0.3506059641121898,0.0,0.0
4,L34,-76.14314005573236,240.0,0.3172630835655515,0.0,0.0
4,L45,-93.9552830947337,180.0,0.5219737949707428,0.0,0.0
5,L12,181.6473471181614,400.0,0.4541183677954035,0.0,0.0
5,L14,143.65369997785058,400.0,0.35913424994462645,0.0,0.0
5,L15,228.24026228870693,250.0,0.9129610491548277,0.0,0.0
5,L23,145.77150125500063,400.0,0.36442875313750156,0.0,0.0
5,L34,-77.82997266827222,240.0,0.3242915527844676,0.0,0.0
5,L45,-97.8563905952503,180.0,0.5436466144180573,0.0,0.0
6,L12,197.19539952797604,400.0,0.4929884988199401,0.0,0.0
6,L14,153.93990494187022,400.0,0.38484976235467555,0.0,0.0
6,L15,210.31689938510374,250.0,0.8412675975404149,0.0,0.0
6,L23,158.57359397958874,400.0,0.39643398494897186,0.0,0.0
