hour,lambda_system,system_net_injection_residual_mw
1,67.17039865968871,-1.0536466770194756e-14
2,67.16555216000259,3.272941170502336e-14
3,67.16205866008414,2.895392789704665e-14
4,67.16018066010446,1.6570582965450948e-14
5,67.16341166011125,3.7274610490463797e-14
6,67.17310465986938,-4.005634849575514e-14
7,67.18712813281897,-8.339642144473227e-14
8,67.19007910073556,-3.2720962416544056e-14
9,67.17643765908186,-4.0888129601497875e-14
10,60.05140484065044,-1.723375353885765e-14
11,60.03030568330402,2.2001971439801755e-14
12,60.02510390382238,-3.870879554910759e-14
13,60.02301567481012,2.748425660773101e-14
14,60.02133740035421,-2.948517136590128e-15
15,60.01958826063511,9.581659777679736e-17
16,60.02262251287406,-2.4568910460914915e-14
17,60.04508008940496,6.060757643290007e-14
18,67.15034397143575,5.403524301666715e-14
19,67.17523337564825,7.530168060189092e-15
20,67.18102176337646,-2.0821673381104612e-14
21,67.18279207433754,-3.7788599332391316e-15
22,67.18219059179232,7.73969299653361e-14
23,67.1799831505129,2.391857684222306e-14
24,67.17554815585922,5.885968357569103e-14
