hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,0.0,0.0,4000.0,-59072.96671682282
1,N2,0.0,0.0,4000.0,-59073.012987381255
1,N3,0.0,0.0,4000.0,-59072.94043083202
1,N4,0.0,0.0,4000.0,-59072.995961406734
1,N5,0.0,371.25,4000.0,0.0
1,N6,0.0,35.64,4000.0,0.0
1,N7,0.0,0.0,4000.0,-59073.01021434121
1,N8,0.0,39.6,4000.0,0.0
1,N9,0.0,0.0,4000.0,-59072.97582026455
2,N1,0.0,0.0,4000.0,-59072.118003148134
2,N2,0.0,0.0,4000.0,-59072.993469599605
2,N3,0.0,0.0,4000.0,-59032.509451934464
2,N4,0.0,0.0,4000.0,-59072.97710069889
2,N5,0.0,354.375,4000.0,0.0
2,N6,0.0,34.02,4000.0,0.0
2,N7,0.0,0.0,4000.0,-59072.9906876882
2,N8,0.0,37.8,4000.0,0.0
2,N9,0.0,0.0,4000.0,-59072.95780121098
3,N1,0.0,0.0,4000.0,-59072.92694467308
3,N2,0.0,0.0,4000.0,-59072.97520242248
3,N3,0.0,0.0,4000.0,-59072.908387658164
3,N4,0.0,0.0,4000.0,-59072.95912068494
3,N5,0.0,343.125,4000.0,0.0
3,N6,0.0,32.94,4000.0,0.0
3,N7,0.0,0.0,4000.0,-59072.972353955214
3,N8,0.0,36.6,4000.0,0.0
3,N9,0.0,0.0,4000.0,-59072.94037642739
4,N1,0.0,0.0,4000.0,-59072.9139922409
4,N2,0.0,0.0,4000.0,-59072.96332680738
4,N3,0.0,0.0,4000.0,-59072.89724835967
4,N4,0.0,0.0,4000.0,-59072.947318244514
4,N5,0.0,337.5,4000.0,0.0
4,N6,0.0,32.4,4000.0,0.0
4,N7,0.0,0.0,4000.0,-59072.96038929861
4,N8,0.0,36.0,4000.0,0.0
4,N9,0.0,0.0,4000.0,-59072.928772256266
5,N1,0.0,0.0,4000.0,-59072.940985452326
5,N2,0.0,0.0,4000.0,-59072.98952794329
5,N3,0.0,0.0,4000.0,-59072.920795793536
5,N4,0.0,0.0,4000.0,-59072.97316928345
5,N5,0.0,348.75,4000.0,0.0
5,N6,0.0,33.48,4000.0,0.0
5,N7,0.0,0.0,4000.0,-59072.986619878386
5,N8,0.0,37.2,4000.0,0.0
5,N9,0.0,0.0,4000.0,-59072.95377835859
6,N1,0.0,0.0,4000.0,-59072.987392335584
6,N2,0.0,0.0,4000.0,-59073.03446973633
6,N3,0.0,0.0,4000.0,-59072.95793594746
6,N4,0.0,0.0,4000.0,-59073.0167381466
6,N5,0.0,382.5,4000.0,0.0
6,N6,0.0,36.72,4000.0,0.0
6,N7,0.0,0.0,4000.0,-59073.031566118145
6,N8,0.0,40.8,4000.0,0.0
6,N9,0.0,0.0,4000.0,-59072.99558079022
7,N1,0.0,0.0,4000.0,-59073.088100949186
7,N2,0.0,0.0,4000.0,-59073.13824422456
7,N3,0.0,0.0,4000.0,-59073.04559274494
7,N4,0.0,0.0,4000.0,-59073.11422216293
7,N5,0.0,450.0,4000.0,0.0
7,N6,0.0,43.2,4000.0,0.0
7,N7,0.0,0.0,4000.0,-59073.13546752144
7,N8,0.0,48.0,4000.0,0.0
7,N9,0.0,0.0,4000.0,-60528.98795319917
8,N1,0.0,0.0,4000.0,-59074.722679322746
8,N2,0.0,0.0,4000.0,-59074.79483330023
8,N3,0.0,0.0,4000.0,-59074.628057477654
8,N4,0.0,0.0,4000.0,-59074.746435826804
8,N5,0.0,506.25,4000.0,0.0
8,N6,0.0,48.6,4000.0,0.0
8,N7,0.0,0.0,4000.0,-59074.79253579933
8,N8,0.0,54.0,4000.0,0.0
8,N9,0.0,0.0,4000.0,-59074.70030012557
9,N1,0.0,0.0,4000.0,-59072.73980182267
9,N2,0.0,0.0,4000.0,-59072.813469877605
9,N3,0.0,0.0,4000.0,-59503.861780193445
9,N4,0.0,0.0,4000.0,-59072.763542359215
9,N5,0.0,523.125,4000.0,0.0
9,N6,0.0,50.22,4000.0,0.0
9,N7,0.0,0.0,4000.0,-59072.81257067955
9,N8,0.0,55.8,4000.0,0.0
9,N9,0.0,0.0,4000.0,-59072.719795623256
10,N1,0.0,0.0,4000.0,-59751.3436463934
10,N2,0.0,0.0,4000.0,-59752.292381162304
10,N3,0.0,0.0,4000.0,-59752.11123694038
10,N4,0.0,0.0,4000.0,-59752.07805106392
10,N5,0.0,506.25,4000.0,0.0
10,N6,0.0,48.6,4000.0,0.0
10,N7,0.0,0.0,4000.0,-59752.283963708156
10,N8,0.0,54.0,4000.0,0.0
10,N9,0.0,0.0,4000.0,-59752.147149045755
11,N1,0.0,0.0,4000.0,-59096.78594205993
11,N2,0.0,0.0,4000.0,-59149.16710550457
11,N3,0.0,0.0,4000.0,-59047.2690882692
11,N4,0.0,0.0,4000.0,-59099.097766495724
11,N5,0.0,495.0,4000.0,0.0
11,N6,0.0,47.52,4000.0,0.0
11,N7,0.0,0.0,4000.0,-59149.17127654176
11,N8,0.0,52.8,4000.0,0.0
11,N9,0.0,0.0,4000.0,-59047.28035349516
12,N1,0.0,0.0,4000.0,-59102.75397684562
12,N2,0.0,0.0,4000.0,-59156.43661245159
12,N3,0.0,0.0,4000.0,-59053.137751216236
12,N4,0.0,0.0,4000.0,-59105.69547324172
12,N5,0.0,483.75,4000.0,0.0
12,N6,0.0,46.44,4000.0,0.0
12,N7,0.0,0.0,4000.0,-59156.44309542455
12,N8,0.0,51.6,4000.0,0.0
12,N9,0.0,0.0,4000.0,-59053.15416371369
13,N1,0.0,0.0,4000.0,-59067.071365339994
13,N2,0.0,0.0,4000.0,-58881.36826170349
13,N3,0.0,0.0,4000.0,-59310.92823097192
13,N4,0.0,0.0,4000.0,-59072.32777511308
13,N5,0.0,472.5,4000.0,0.0
13,N6,0.0,45.36,4000.0,0.0
13,N7,0.0,0.0,4000.0,-58881.37697539002
13,N8,0.0,50.4,4000.0,0.0
13,N9,0.0,0.0,4000.0,-59310.968703146
14,N1,0.0,0.0,4000.0,-59068.3033520889
14,N2,0.0,0.0,4000.0,-59102.468240139555
14,N3,0.0,0.0,4000.0,-59039.63925560861
14,N4,0.0,0.0,4000.0,-59071.822893542725
14,N5,0.0,466.875,4000.0,0.0
14,N6,0.0,44.82,4000.0,0.0
14,N7,0.0,0.0,4000.0,-59102.47532642917
14,N8,0.0,49.8,4000.0,0.0
14,N9,0.0,0.0,4000.0,-59039.64553955584
15,N1,0.0,0.0,4000.0,-59069.381564547184
15,N2,0.0,0.0,4000.0,-58804.69346480159
15,N3,0.0,0.0,4000.0,-59432.8053716385
15,N4,0.0,0.0,4000.0,-59072.18106694592
15,N5,0.0,466.875,4000.0,0.0
15,N6,0.0,44.82,4000.0,0.0
15,N7,0.0,0.0,4000.0,-58804.69739261302
15,N8,0.0,49.8,4000.0,0.0
15,N9,0.0,0.0,4000.0,-59432.83364176418
16,N1,0.0,0.0,4000.0,-59162.78312301592
16,N2,0.0,0.0,4000.0,-59198.75148958138
16,N3,0.0,0.0,4000.0,-59129.08398797362
16,N4,0.0,0.0,4000.0,-59164.64646787341
16,N5,0.0,478.125,4000.0,0.0
16,N6,0.0,45.9,4000.0,0.0
16,N7,0.0,0.0,4000.0,-59198.75350749608
16,N8,0.0,51.0,4000.0,0.0
16,N9,0.0,0.0,4000.0,-59129.1033573397
17,N1,0.0,0.0,4000.0,-59075.5157433662
17,N2,0.0,0.0,4000.0,-59076.48269804244
17,N3,0.0,0.0,4000.0,-59076.46580624712
17,N4,0.0,0.0,4000.0,-59076.40332638717
17,N5,0.0,500.625,4000.0,0.0
17,N6,0.0,48.06,4000.0,0.0
17,N7,0.0,0.0,4000.0,-59076.48778817109
17,N8,0.0,53.4,4000.0,0.0
17,N9,0.0,0.0,4000.0,-59076.48167583696
18,N1,0.0,0.0,4000.0,-59273.42101352111
18,N2,0.0,0.0,4000.0,-59273.19726512971
18,N3,0.0,0.0,4000.0,-59273.34123615952
18,N4,0.0,0.0,4000.0,-59273.45912242436
18,N5,0.0,528.75,4000.0,0.0
18,N6,0.0,50.76,4000.0,0.0
18,N7,0.0,0.0,4000.0,-59273.2007164883
18,N8,0.0,56.4,4000.0,0.0
18,N9,0.0,0.0,4000.0,-59273.81701903383
19,N1,0.0,0.0,4000.0,-59084.10026649336
19,N2,0.0,0.0,4000.0,-59093.455538678565
19,N3,0.0,0.0,4000.0,-59074.068799219705
19,N4,0.0,0.0,4000.0,-59084.13121046836
19,N5,0.0,562.5,4000.0,0.0
19,N6,0.0,54.0,4000.0,0.0
19,N7,0.0,0.0,4000.0,-59093.45566134236
19,N8,0.0,60.0,4000.0,0.0
19,N9,0.0,0.0,4000.0,-59074.28839190397
20,N1,0.0,0.0,4000.0,-59084.35657763874
20,N2,0.0,0.0,4000.0,-59094.260957439175
20,N3,0.0,0.0,4000.0,-59073.77427446346
20,N4,0.0,0.0,4000.0,-59084.387401981156
20,N5,0.0,556.875,4000.0,0.0
20,N6,0.0,53.46,4000.0,0.0
20,N7,0.0,0.0,4000.0,-59094.25985565923
20,N8,0.0,59.4,4000.0,0.0
20,N9,0.0,0.0,4000.0,-59073.9656561026
21,N1,0.0,0.0,4000.0,-59077.857579238684
21,N2,0.0,0.0,4000.0,-59091.631429048306
21,N3,0.0,0.0,4000.0,-59063.13297349257
21,N4,0.0,0.0,4000.0,-59077.88878779422
21,N5,0.0,528.75,4000.0,0.0
21,N6,0.0,50.76,4000.0,0.0
21,N7,0.0,0.0,4000.0,-59091.63001251693
21,N8,0.0,56.4,4000.0,0.0
21,N9,0.0,0.0,4000.0,-59063.321720112595
22,N1,0.0,0.0,4000.0,-59071.29777733171
22,N2,0.0,0.0,4000.0,-59071.34038388324
22,N3,0.0,0.0,4000.0,-59071.099695885874
22,N4,0.0,0.0,4000.0,-59071.326746237246
22,N5,0.0,478.125,4000.0,0.0
