hour,lambda_system,system_net_injection_residual_mw
1,67.17039865788588,6.915200920852263e-10
2,67.1655521585936,6.914969965864694e-10
3,67.16205865899899,6.91433670648158e-10
4,67.16018065919697,6.914480241523702e-10
5,67.1634116588806,6.914195112548005e-10
6,67.17310465773247,6.915914589313538e-10
7,67.18735823360466,6.918856197048406e-10
8,67.19084604340794,6.916577618064016e-10
9,67.17643765682683,6.91603992996447e-10
10,60.051404834679026,6.182501476482466e-10
11,60.03030568017968,6.18050577038236e-10
12,60.022633477748585,6.179383184419714e-10
13,60.02054524894389,6.179457582686018e-10
14,60.01886697467205,6.17960914787055e-10
15,60.017117835119635,6.17871890542097e-10
16,60.02262251055219,6.179586851802646e-10
17,60.045080084717206,6.181864548295321e-10
18,67.15458763399107,6.914169310002014e-10
19,67.17367142931239,6.915207954270378e-10
20,67.18073331513114,6.91624845887335e-10
21,67.18308398506107,6.916575372219766e-10
22,67.18253927135213,6.91645626990556e-10
23,67.17968533989911,6.916344352285467e-10
24,67.17554815087945,6.915279012339952e-10
