unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I2,1,N1,1.3491363533637343e-05,1.3393014608109265e-05,1.8205527161384928e-07,2.515524895340892e-07,6.949721792023991e-08,67.15000056693495,4.666738222744512e-06,3.2520582086095386e-06,-0.28265358163404714,-0.28431213338569233,-65.18439535293696
I2,2,N1,1.3393014608109265e-05,1.3294660661386147e-05,1.820537011663483e-07,2.515558135098719e-07,6.950211234352363e-08,67.15000053065712,4.667066880749403e-06,3.252071360071652e-06,-0.2826570932685452,-0.28430811918405857,-65.18431181139356
I2,3,N1,1.3294660661386147e-05,1.3196180906058651e-05,1.8201436673671483e-07,2.5163910962710364e-07,6.962474289038881e-08,67.15000048263985,4.675301518693284e-06,3.2524010727286386e-06,-0.28265760966881925,-0.2843080255320261,-65.18166593895464
I2,4,N1,1.3196180906058651e-05,1.3097454239082327e-05,1.8193725359071264e-07,2.5180266041164714e-07,6.98654068209345e-08,67.15000043506384,4.691462098421664e-06,3.2530493550176983e-06,-0.2826574141473298,-0.2843092579308115,-65.17646746300234
I2,5,N1,1.3097454239082327e-05,1.2998358932354546e-05,1.8182233154368764e-07,2.5204702447330183e-07,7.022469292961419e-08,67.15000049537826,4.715588165011379e-06,3.254020170127421e-06,-0.28265562147435214,-0.284312583650671,-65.16871860832484
I2,6,N1,1.2998358932354546e-05,1.2898772330872705e-05,1.8166955927616241e-07,2.523730331906131e-07,7.070347391445067e-08,67.15000057393756,4.747738313934742e-06,3.2553194435008166e-06,-0.28265352365317614,-0.2843167334143421,-65.15841142001773
I2,7,N1,1.2898772330872705e-05,1.2798570531342613e-05,1.8147888024127876e-07,2.52781805424029e-07,7.130292518275022e-08,67.1500006418946,4.78799147179064e-06,3.2569551424898083e-06,-0.28265098393893323,-0.28432185538145643,-65.14553798245188
I2,8,N1,1.2798570531342613e-05,1.2697628051872901e-05,1.8125022314627957e-07,2.5327475628121503e-07,7.202453313493546e-08,67.15000066573504,4.836447447960171e-06,3.258937345706209e-06,-0.28264817972370726,-0.2843277854250286,-65.13008799546789
I2,9,N1,1.2697628051872901e-05,1.259581748306209e-05,1.8098350013526924e-07,2.5385361294142793e-07,7.287011280615868e-08,67.1500006040667,4.893228118951965e-06,3.2612783480752286e-06,-0.2826454566575469,-0.2843341802022267,-65.11204975529697
I2,10,N1,1.259581748306209e-05,1.279644103369008e-05,3.796429286204232e-07,1.4482000780484006e-07,-2.3482292081558316e-07,60.00000081070235,-1.4089375439306483e-05,3.933472023189475e-06,-0.2877004851667853,-0.28164237551993604,-65.09141393153818
I2,11,N1,1.279644103369008e-05,1.2995993714287024e-05,3.786947606901908e-07,1.4499165602289345e-07,-2.3370310466729734e-07,60.00000059376904,-1.4022186418803507e-05,3.927648125348132e-06,-0.28769047636148665,-0.2816427804440928,-65.0759398037551
I2,12,N1,1.2995993714287024e-05,1.31948342405946e-05,3.780648444093519e-07,1.45106365303765e-07,-2.329584791055869e-07,60.00000058528776,-1.397750888268296e-05,3.923784072848377e-06,-0.287675094879138,-0.2816511115280448,-65.06561959112248
I2,13,N1,1.31948342405946e-05,1.3393316552120139e-05,3.777481894304658e-07,1.451642341793694e-07,-2.325839552510964e-07,60.000000572346345,-1.395503744818436e-05,3.921843177073764e-06,-0.2876788946099883,-0.2816447287421342,-65.0603881924914
I2,14,N1,1.3393316552120139e-05,1.3591792152223732e-05,3.7774225776876517e-07,1.4516531936522121e-07,-2.3257693840354396e-07,60.00000056030096,-1.3954616434525719e-05,3.921806828504898e-06,-0.28767768755668527,-0.28164595538474196,-65.06028168549481
I2,15,N1,1.3591792152223732e-05,1.3790612522749234e-05,3.7804702368758966e-07,1.4510961845273352e-07,-2.3293740523485614e-07,60.00000056271033,-1.3976244445167653e-05,3.923674816052424e-06,-0.28768882981988836,-0.2816385618857721,-65.06527810306122
I2,16,N1,1.3790612522749234e-05,1.3990131456219135e-05,3.7866489910376377e-07,1.4499708171738472e-07,-2.3366781738637905e-07,60.00000056795,-1.402006917589438e-05,3.927464856158613e-06,-0.287688942959581,-0.28164414199658333,-65.07542925911777
I2,17,N1,1.3990131456219135e-05,1.4190707450358538e-05,3.796007970597361e-07,1.448276093863652e-07,-2.3477318767337091e-07,60.00000063456732,-1.4086391409381648e-05,3.9332130483457595e-06,-0.28770033265424466,-0.2816421929441427,-65.09070622916343
I2,18,N1,1.4190707450358538e-05,1.4088854183700724e-05,1.8097041626657957e-07,2.5388211540119905e-07,7.291169913461948e-08,67.15000056310929,4.896020637946953e-06,3.2613939875083397e-06,-0.2826458963241004,-0.2843339876234266,-65.11114033955194
I2,19,N1,1.4088854183700724e-05,1.3987859471731207e-05,1.812341359374115e-07,2.533095519616914e-07,7.20754160242799e-08,67.15000062810589,4.839864231301388e-06,3.259077659243272e-06,-0.28264835497893104,-0.28432786365182644,-65.12897736622693
I2,20,N1,1.3987859471731207e-05,1.3887595877367406e-05,1.8145976503892273e-07,2.528228986360564e-07,7.136313359713367e-08,67.1500008194043,4.792034479522785e-06,3.2571199775623435e-06,-0.28265035444258346,-0.2843227256165617,-65.14422712206037
I2,21,N1,1.3887595877367406e-05,1.3787937876755476e-05,1.8164739357690205e-07,2.524204434959162e-07,7.077304991901414e-08,67.15000081440782,4.752410359699925e-06,3.255508778046137e-06,-0.28265246313607706,-0.28431804713662256,-65.1568984157785
I2,22,N1,1.3787937876755476e-05,1.368876150114109e-05,1.8179709180812442e-07,2.521007925197962e-07,7.03037007116718e-08,67.1500006686683,4.720893549798618e-06,3.2542341324594047e-06,-0.2826544076932993,-0.2843141102826878,-65.16700042593479
I2,23,N1,1.368876150114109e-05,1.3589944000596113e-05,1.8190891317931232e-07,2.5186285171084185e-07,6.995393853152954e-08,67.15000061479726,4.697407015399699e-06,3.2532882366761563e-06,-0.2826550696897692,-0.2843120714350001,-65.17453988024796
