hour,lambda_system,system_net_injection_residual_mw
1,67.15000056693495,6.287130074550709e-14
2,67.15000053065712,1.0086846203919423e-13
3,67.15000048263985,-6.631411944328853e-16
4,67.15000043506384,-4.453463863412426e-14
5,67.15000049537826,1.194749645483146e-14
6,67.15000057393756,-3.3073214960985325e-14
7,67.1500006418946,-3.1970561578642205e-14
8,67.15000066573504,-3.81859237109484e-14
9,67.1500006040667,-7.0324808801834615e-15
10,60.00000081070235,8.611192507509272e-15
11,60.00000059376904,-2.0108467617764353e-14
12,60.00000058528776,-1.419448807989736e-14
13,60.000000572346345,1.9065482412599377e-14
14,60.00000056030096,-1.476246874906603e-14
15,60.00000056271033,1.4720818047936948e-14
16,60.00000056795,5.592155629660597e-14
17,60.00000063456732,2.2705034279729304e-14
18,67.15000056310929,-4.466644605308632e-14
19,67.15000062810589,5.543390003975811e-14
20,67.1500008194043,-1.1981054889056095e-13
21,67.15000081440782,4.880557824367441e-14
22,67.1500006686683,2.6700795807545667e-14
23,67.15000061479726,1.0913102354125906e-13
24,67.15000058590294,9.685701817281549e-15
