unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I3,1,N1,2.9455446893637508e-05,2.9407360485761574e-05,7.85643528432491e-08,1.1383879304043543e-07,3.527444019718633e-08,67.150000634887,2.3686786816363453e-06,1.443023594127634e-06,-0.025761173411928642,-0.026071021499085405,-65.09065719295961
I3,2,N1,2.9407360485761574e-05,2.9359273978224342e-05,7.856432284110641e-08,1.1383886003865101e-07,3.5274537197544605e-08,67.15000062453987,2.368685194845475e-06,1.4430238715981807e-06,-0.02575059574820834,-0.026083242899155,-65.09061432106199
I3,3,N1,2.9359273978224342e-05,2.931118487636812e-05,7.856354165841965e-08,1.1384060393019691e-07,3.527706227177726e-08,67.15000061279939,2.3688547531676053e-06,1.4430310919146243e-06,-0.025747762029154415,-0.026086523968342348,-65.0906008092164
I3,4,N1,2.931118487636812e-05,2.9263090685167645e-05,7.856200925008845e-08,1.1384402501961368e-07,3.528201576952522e-08,67.15000060278834,2.3691873801912063e-06,1.443045257022766e-06,-0.02574705161182237,-0.026087343509893498,-65.09059393399905
I3,5,N1,2.9263090685167645e-05,2.9214988908256395e-05,7.855972532269192e-08,1.1384912430523998e-07,3.528939898254806e-08,67.1500006158907,2.369683163412515e-06,1.4430663722094892e-06,-0.025747080246081345,-0.026087314502303838,-65.09058787690857
I3,6,N1,2.9214988908256395e-05,2.9166877049179428e-05,7.855669007052351e-08,1.1385590204006601e-07,3.52992119695425e-08,67.15000063727155,2.3703421062499624e-06,1.4430944408294214e-06,-0.0257470747942197,-0.02608724203089759,-65.09058230431641
I3,7,N1,2.9166877049179428e-05,2.9118752610687443e-05,7.855290352812927e-08,1.1386435899787572e-07,3.531145546974645e-08,67.15000066064125,2.371164258121678e-06,1.4431294689450374e-06,-0.02574882161790883,-0.026085297679600848,-65.0905785475525
I3,8,N1,2.9118752610687443e-05,2.9070613094452473e-05,7.85483657097711e-08,1.1387449620080086e-07,3.532613049102977e-08,67.15000066999555,2.372149686140999e-06,1.4431714643292896e-06,-0.025753277714725527,-0.026080141014709624,-65.09058629878875
I3,9,N1,2.9070613094452473e-05,2.9022456000938277e-05,7.854307666065133e-08,1.1388631481937512e-07,3.534323815872379e-08,67.15000065195953,2.373298465400663e-06,1.4432204361001983e-06,-0.025769486926525115,-0.026061516856743697,-65.09063238742026
I3,10,N1,2.9022456000938277e-05,2.9118707811420967e-05,1.734492025165659e-07,6.186645791615505e-08,-1.1158274460041085e-07,60.00041289144715,-6.695010747585546e-06,1.7648674532454073e-06,-0.02558407426145714,-0.026268164260656205,-65.09080271066487
I3,11,N1,2.9118707811420967e-05,2.9214939422061695e-05,1.7343124856520495e-07,6.186963558325958e-08,-1.1156161298194538e-07,60.000000592724874,-6.693696845042066e-06,1.764756631113484e-06,-0.025791755328839643,-0.026054090667115178,-65.0905595876246
