hour,lambda_system,system_net_injection_residual_mw
1,67.15000050051043,5.1356239456898896e-08
2,67.15000051453096,5.1356296511252545e-08
3,67.15000052358081,5.1356095693661605e-08
4,67.15000052554778,5.135638839055138e-08
5,67.150000512732,5.13567375371391e-08
6,67.15000048348632,5.1356090128506607e-08
7,67.15000043889405,5.135645313124098e-08
8,67.15000041226291,5.1356101063633895e-08
9,67.15000042234067,5.135629473614663e-08
10,60.00000019689023,4.5887817219305716e-08
11,60.00000035822846,4.5887621036463156e-08
12,60.00000039531399,4.5887839789490636e-08
13,60.00000043249564,4.588764710804576e-08
14,60.000000427125585,4.5887615078247196e-08
15,60.000000429820524,4.5888070082004876e-08
16,60.00000036656832,4.588731708877675e-08
17,60.00000024524091,4.588791900847866e-08
18,67.15000062336402,5.135635803111409e-08
19,67.15000050183158,5.135624816453488e-08
20,67.15000044249955,5.1356409049341365e-08
21,67.15000042480789,5.135635903342345e-08
22,67.15000043715823,5.1356447396014796e-08
23,67.15000046065046,5.135616694674124e-08
24,67.15000048079374,5.135612826952538e-08
