hour,lambda_system,system_net_injection_residual_mw
1,67.15000050846523,5.140220109732832e-08
2,67.15000050394275,5.140223196472513e-08
3,67.15000051986331,5.140221002014559e-08
4,67.15000051932164,5.1402254329840745e-08
5,67.15000050670625,5.1402194354582214e-08
6,67.15000047945081,5.140220940977147e-08
7,67.15000043857744,5.140216437537225e-08
8,67.15000041724927,5.140224777017112e-08
9,67.15000042165305,5.140213495190381e-08
10,60.00000019653399,4.5929002411130325e-08
11,60.00000034914327,4.59289749467611e-08
12,60.00000039258005,4.592900366168249e-08
13,60.00000043020357,4.592900306416996e-08
14,60.00000042617635,4.592898466049363e-08
15,60.00000044638531,4.592902457290796e-08
16,60.00000040738649,4.592896089432595e-08
17,60.000000244929346,4.592899325966263e-08
18,67.15000060654235,5.140212409934555e-08
19,67.1500005129441,5.140207308744287e-08
20,67.15000046178098,5.140217975055138e-08
21,67.1500004484144,5.1402189153076916e-08
22,67.15000044919611,5.140209573597545e-08
23,67.15000046850467,5.1402185541895564e-08
24,67.15000048712427,5.140213524989671e-08
