hour,lambda_system,system_net_injection_residual_mw
1,67.15000051436311,4.511623554937546e-08
2,67.15000052394757,4.511624211279651e-08
3,67.15000052973909,4.51162424085519e-08
4,67.15000053049076,4.5116234348490385e-08
5,67.15000052145072,4.511623060683682e-08
6,67.15000050083158,4.511623126145634e-08
7,67.15000046966506,4.5116250041400924e-08
8,67.15000045121658,4.511619621377283e-08
9,67.15000045614296,4.511628509487385e-08
10,60.00000024236201,4.031222230944162e-08
11,60.000000386664546,4.0312836809566495e-08
12,60.00000043400307,4.0311811090722867e-08
13,60.00000044906242,4.031184753526201e-08
14,60.000000456674684,4.031062802490304e-08
15,60.00000044690834,4.0311865807102144e-08
16,60.00000043753355,4.0312927897177217e-08
17,60.00000028061881,4.0312237197082197e-08
18,67.15000057679627,4.511629437170819e-08
19,67.15000051010088,4.511622185732883e-08
20,67.15000047589771,4.51162074774793e-08
21,67.15000046566968,4.511625272104417e-08
22,67.15000047450918,4.5116302339368166e-08
23,67.15000049063728,4.5116226329476227e-08
24,67.15000050417837,4.5116208315246603e-08
