hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,-9.885653875651784e-09,0.0,4000.0,-57624.67672295921
1,N2,-9.885652879817973e-09,0.0,4000.0,-57624.68482614014
1,N3,-9.885653174638287e-09,0.0,4000.0,-57624.682427177264
1,N4,-9.885652879818156e-09,0.0,4000.0,-57624.68500076607
1,N5,-9.884990468880503e-09,371.25,3999.9999997337377,8.781660286295567e-09
1,N6,-9.884991450173953e-09,35.64,3999.999997226433,-2.6910386844563257e-09
1,N7,-9.885652879817973e-09,0.0,4000.0,-57624.68482614013
1,N8,-9.884991438610181e-09,39.6,3999.99999750379,-1.4219348160071506e-09
1,N9,-9.88565287981839e-09,0.0,4000.0,-57624.68482613692
2,N1,-9.885654027127761e-09,0.0,4000.0,-57624.675490374335
2,N2,-9.885653019914509e-09,0.0,4000.0,-57624.683686170945
2,N3,-9.885653244686208e-09,0.0,4000.0,-57624.68185719292
2,N4,-9.885653019914698e-09,0.0,4000.0,-57624.68368616939
2,N5,-9.88499065995751e-09,354.375,3999.9999997210584,8.72364410945248e-09
2,N6,-9.884991596630258e-09,34.02,3999.9999970943586,-3.2953738599085856e-09
2,N7,-9.885653019914509e-09,0.0,4000.0,-57624.683686170945
2,N8,-9.884991585593542e-09,37.8,3999.999997384923,-1.965836473913845e-09
2,N9,-9.885653019914827e-09,0.0,4000.0,-57624.68368616842
3,N1,-9.885654139493524e-09,0.0,4000.0,-57624.67457603395
3,N2,-9.885653120900184e-09,0.0,4000.0,-57624.682864446484
3,N3,-9.885653295178876e-09,0.0,4000.0,-57624.68144633065
3,N4,-9.885653120900383e-09,0.0,4000.0,-57624.68286444483
3,N5,-9.884990795018378e-09,343.125,3999.999999711913,8.681796375336157e-09
3,N6,-9.884991701943634e-09,32.94,3999.9999969990918,-3.731287756956236e-09
3,N7,-9.885653120900184e-09,0.0,4000.0,-57624.682864446484
3,N8,-9.884991691258375e-09,36.6,3999.9999972991827,-2.3581589812564655e-09
3,N9,-9.885653120900467e-09,0.0,4000.0,-57624.68286444421
4,N1,-9.885654201367256e-09,0.0,4000.0,-57624.67407255558
4,N2,-9.885653175186977e-09,0.0,4000.0,-57624.682422712154
4,N3,-9.885653322322209e-09,0.0,4000.0,-57624.68122546338
4,N4,-9.885653175187184e-09,0.0,4000.0,-57624.68242271042
4,N5,-9.884990866386911e-09,337.5,3999.9999997071113,8.659826314925085e-09
4,N6,-9.884991758438282e-09,32.4,3999.999996949077,-3.960142552906288e-09
4,N7,-9.885653175186977e-09,0.0,4000.0,-57624.68242271216
4,N8,-9.884991747928767e-09,36.0,3999.999997254169,-2.564128297611373e-09
4,N9,-9.885653175187247e-09,0.0,4000.0,-57624.68242270996
5,N1,-9.885654100383344e-09,0.0,4000.0,-57624.6748942806
5,N2,-9.885653081789311e-09,0.0,4000.0,-57624.68318269328
5,N3,-9.88565327562349e-09,0.0,4000.0,-57624.68160545413
5,N4,-9.885653081789507e-09,0.0,4000.0,-57624.68318269166
5,N5,-9.884990739002551e-09,348.75,3999.9999997165596,8.703057724121064e-09
5,N6,-9.884991660801394e-09,33.48,3999.9999970474937,-3.5098153737787927e-09
5,N7,-9.885653081789311e-09,0.0,4000.0,-57624.68318269328
5,N8,-9.884991649940379e-09,37.2,3999.9999973427443,-2.1588338363968987e-09
5,N9,-9.885653081789593e-09,0.0,4000.0,-57624.68318269103
6,N1,-9.885653797430857e-09,0.0,4000.0,-57624.6773594538
6,N2,-9.88565280159568e-09,0.0,4000.0,-57624.68546263509
6,N3,-9.885653135527341e-09,0.0,4000.0,-57624.6827454248
6,N4,-9.885652801595866e-09,0.0,4000.0,-57624.68546263356
6,N5,-9.884990356847889e-09,382.5,3999.999999741569,8.817493807286885e-09
6,N6,-9.884991367888004e-09,36.72,3999.999997308009,-2.3177728407947222e-09
6,N7,-9.88565280159568e-09,0.0,4000.0,-57624.6854626351
6,N8,-9.884991355972767e-09,40.8,3999.999997577208,-1.0859955567119145e-09
6,N9,-9.885652801596075e-09,0.0,4000.0,-57624.68546263201
7,N1,-9.8856533739786e-09,0.0,4000.0,-57624.68097335561
7,N2,-9.885652416076732e-09,0.0,4000.0,-57624.68876781829
7,N3,-9.885652942770947e-09,0.0,4000.0,-57624.68439800469
7,N4,-9.885652416076884e-09,0.0,4000.0,-57624.68876781628
7,N5,-9.884989769441216e-09,450.0,3999.9999997803334,8.994869736193895e-09
7,N6,-9.884990970471661e-09,43.2,3999.9999977118077,-4.701069146707559e-10
7,N7,-9.885652416076732e-09,0.0,4000.0,-57624.6887678184
7,N8,-9.884991009641089e-09,48.0,3999.999997940627,5.769037767987519e-10
7,N9,-9.88565242057871e-09,0.0,4000.0,-57624.6887504067
8,N1,-9.88565325346643e-09,0.0,4000.0,-57624.68199850631
8,N2,-9.885652333503088e-09,0.0,4000.0,-57624.68948424938
8,N3,-9.885652906849337e-09,0.0,4000.0,-57624.684714377596
8,N4,-9.885652333503382e-09,0.0,4000.0,-57624.6894842466
8,N5,-9.884989521407966e-09,506.25,3999.999999804741,9.10655087661682e-09
8,N6,-9.884990917219302e-09,48.6,3999.999997966051,6.932382980730961e-10
8,N7,-9.885652333503088e-09,0.0,4000.0,-57624.689484249386
8,N8,-9.884991006941386e-09,54.0,3999.999998169446,1.623914468267705e-09
8,N9,-9.885652382086552e-09,0.0,4000.0,-57624.68916437334
9,N1,-9.885653587267141e-09,0.0,4000.0,-57624.67906958303
9,N2,-9.88565270524956e-09,0.0,4000.0,-57624.686246603844
9,N3,-9.885653087354874e-09,0.0,4000.0,-57624.68313740696
9,N4,-9.885652705249899e-09,0.0,4000.0,-57624.686246601086
9,N5,-9.884989848140073e-09,523.125,3999.9999998110397,9.135371816080796e-09
9,N6,-9.884991392188716e-09,50.22,3999.9999980316625,9.934564174907164e-10
9,N7,-9.88565270524956e-09,0.0,4000.0,-57624.686246603844
9,N8,-9.88499161446352e-09,55.8,3999.999998228496,1.894110775743428e-09
9,N9,-9.885652705250455e-09,0.0,4000.0,-57624.68624659694
10,N1,-9.885859104473495e-09,0.0,4000.0,-57623.00383591994
10,N2,-9.88585829797691e-09,0.0,4000.0,-57623.010421344195
10,N3,-9.885858297991708e-09,0.0,4000.0,-57623.010421223305
10,N4,-9.885858297991612e-09,0.0,4000.0,-57623.0104212241
10,N5,-9.885197885236944e-09,506.25,3999.999999804737,9.106550876616818e-09
10,N6,-9.885199493981e-09,48.6,3999.9999979660083,6.932382980730944e-10
10,N7,-9.885858297976911e-09,0.0,4000.0,-57623.010421344195
10,N8,-9.885199885774866e-09,54.0,3999.9999981694073,1.6239144682676862e-09
10,N9,-9.885858297991708e-09,0.0,4000.0,-57623.010421223305
11,N1,-9.88585940761772e-09,0.0,4000.0,-57623.001431700824
11,N2,-9.884859586245458e-09,0.0,4000.0,-57632.56611039366
11,N3,-9.88690435682523e-09,0.0,4000.0,-57612.82967459365
11,N4,-9.885858923188167e-09,0.0,4000.0,-57623.00545844678
11,N5,-9.884851216596566e-09,495.0,3999.999999800306,9.086245214722417e-09
11,N6,-9.885573817508892e-09,47.52,3999.9999979197023,4.817209866473028e-10
11,N7,-9.88485958624546e-09,0.0,4000.0,-57632.56611039357
11,N8,-9.886659851879926e-09,52.8,3999.9999981275264,1.4335488879300902e-09
11,N9,-9.88690438771245e-09,0.0,4000.0,-57612.82967459241
12,N1,-9.885859476196794e-09,0.0,4000.0,-57623.0008508599
12,N2,-9.884817770407586e-09,0.0,4000.0,-57632.56603478425
12,N3,-9.88694755994222e-09,0.0,4000.0,-57612.8275901785
12,N4,-9.885859067908079e-09,0.0,4000.0,-57623.00423502774
12,N5,-9.884836898289807e-09,483.75,3999.9999997956625,9.064995103436195e-09
12,N6,-9.885589555140978e-09,46.44,3999.99999787132,2.6036566077323376e-10
12,N7,-9.884817770407586e-09,0.0,4000.0,-57632.56603478425
12,N8,-9.88671999029638e-09,51.6,3999.999998083969,1.2343290946982007e-09
12,N9,-9.886947508136045e-09,0.0,4000.0,-57612.82791533525
