unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I2,1,N1,4.821320894681787e-06,4.80737975874322e-06,1.602546254752945e-08,2.7088746874538248e-08,1.1063284327008798e-08,67.13594861661201,7.427440881090316e-07,3.2335657066550776e-07,-0.049394049951186715,-0.050137977954693186,-65.09549873686997
I2,1,N2,4.107338880676878e-06,4.187210899117748e-06,9.299154467974487e-08,6.709311067091828e-09,-8.628223361265304e-08,67.17039863091125,-5.795612026527315e-06,7.477564181012752e-07,-0.057764237065729716,-0.05766370539639891,-78.14178207458798
I2,1,N3,0.00020862270611355085,0.00019310538354495892,6.233918403445152e-09,1.4529675435179603e-05,1.4523441516776157e-05,67.16019963742946,0.000975397231689218,0.00010901932015187286,-0.003684792912504701,-0.004179082380755177,-55.86625003884195
I2,1,N4,4.791528974887201e-06,4.77755084784437e-06,1.600756730083961e-08,2.710769259408638e-08,1.110012529324677e-08,67.17039862449164,7.455998407291877e-07,3.233644492119449e-07,-0.04959616181000566,-0.050351061170487085,-65.12246076773529
I2,1,N5,4.791879578151691e-06,4.794276228369709e-06,2.280440714654086e-08,1.7735585279390023e-08,-5.0688218671508365e-09,67.2075236291031,-3.406629654082543e-07,3.040499431944816e-07,-0.04968490165295314,-0.050378407107556526,-68.64399428919934
I2,1,N6,4.460249311021621e-06,4.262746255739091e-06,7.309037433046625e-09,1.9126627820339068e-07,1.8395724077034405e-07,67.17396262507383,1.2357136816118798e-05,1.4893148672732798e-06,-0.0625685118960428,-0.06709512341005842,-56.35952549561748
I2,1,N7,4.109289572902165e-06,4.189166034871446e-06,9.29962326561926e-08,6.709259041912524e-09,-8.628697361428008e-08,67.17039863091125,-5.795930414326114e-06,7.477911877357885e-07,-0.057689586272514,-0.0575953300951576,-78.14203673314894
I2,1,N8,8.223073701825951,8.223031458317365,6.226857123753166e-09,3.9545379360286906e-05,3.9539152503163156e-05,67.1743586184773,0.002656017209718146,0.0002966370466305799,-9.922951374290912e-09,-9.922991421173979e-09,-55.86447264614837
I2,1,N9,7.651374996763648,7.6513395523100165,6.228331090965669e-09,3.3181465215213615e-05,3.317523688412265e-05,67.17039861726566,0.002228393885728733,0.00024890770159728437,-2.0181282013418224e-08,-2.0181357406405804e-08,-55.862795838580325
I2,2,N1,4.80737975874322e-06,4.793468842623351e-06,1.603520259677892e-08,2.7068994342424908e-08,1.103379174564599e-08,67.1307083806235,7.407062560094916e-07,3.232814770440287e-07,-0.04936925860969418,-0.05016668127700351,-65.09538950775428
I2,2,N2,4.187210899117748e-06,4.267219945572514e-06,9.313367855040439e-08,6.705575761633547e-09,-8.642810278877084e-08,67.1655521457431,-5.804991244716833e-06,7.487944073402846e-07,-0.05772705480572457,-0.05770854384074897,-78.14166093990004
I2,2,N3,0.00019310538354495892,0.0001789827499120844,6.235721066421478e-09,1.322424817065399e-05,1.3218012449587569e-05,67.15777639554258,0.0008876923244829,9.922862918790309e-05,-0.003684803029567033,-0.004136311536634763,-55.866299429201604
I2,2,N4,4.77755084784437e-06,4.763600669800532e-06,1.601656021255864e-08,2.708941098501452e-08,1.107285077245588e-08,67.1655521391326,7.437141358862201e-07,3.2329478398179866e-07,-0.04957039124823008,-0.05038092707063004,-65.12236952256328
I2,2,N5,4.794276228369709e-06,4.796705774926712e-06,2.2823770689185035e-08,1.7721758628357807e-08,-5.102012060827228e-09,67.20098964338297,-3.4286025966006554e-07,3.040914698815713e-07,-0.049659251661339346,-0.050408127101094435,-68.64388772214768
I2,2,N6,4.262746255739091e-06,4.065805393514455e-06,7.312956976218729e-09,1.9074349939729663e-07,1.834305424210779e-07,67.16895413998058,1.2320837691753145e-05,1.4854234228013652e-06,-0.06257016179768779,-0.06706172396836274,-56.35928386996965
I2,2,N7,4.189166034871446e-06,4.269179536457199e-06,9.313837897373763e-08,6.705523781110944e-09,-8.64328551926267e-08,67.1655521457431,-5.805310442545831e-06,7.488292706613643e-07,-0.057652342989727455,-0.05764021656395437,-78.14191518576145
I2,2,N8,8.223031458317365,8.223005732470334,6.231051755778876e-09,2.4084851820743477e-05,2.40786207689877e-05,67.16933213676701,0.001617344875827391,0.00018068312154374442,-9.922951374295907e-09,-9.922976459216217e-09,-55.86529488224425
I2,2,N9,7.6513395523100165,7.651316234976303,6.232380266181217e-09,2.1830484519514966e-05,2.1824252139248783e-05,67.16555213504526,0.0014658379448670871,0.00016377537674835862,-2.0181282013428292e-08,-2.018133332198586e-08,-55.86356089989499
I2,3,N1,4.793468842623351e-06,4.7795777201384725e-06,1.6041665131694163e-08,2.7056129301063778e-08,1.1014464169369615e-08,67.12682113537689,7.393659661992917e-07,3.2323345824568457e-07,-0.049362677227359694,-0.05017428353451039,-65.09528020506626
I2,3,N2,4.267219945572514e-06,4.347415771077461e-06,9.332706229195203e-08,6.700173293099584e-09,-8.662688899885245e-08,67.16205865163778,-5.818040199749843e-06,7.502042668878871e-07,-0.05771984760405636,-0.05771959167606204,-78.14274204586057
I2,3,N3,0.0001789827499120844,0.00016559114301075366,6.236838399948646e-09,1.2540008128820422e-05,1.2533771290420473e-05,67.15602964814471,0.0008417183163825422,9.409683725415278e-05,-0.0036847156508126996,-0.004115049887373244,-55.865991580622314
I2,3,N4,4.763600669800532e-06,4.7496679697356005e-06,1.6022266827282936e-08,2.707805113909065e-08,1.1055784311807714e-08,67.16205864461833,7.42529234311881e-07,3.232523847478019e-07,-0.049564408276939594,-0.050387843083604215,-65.12225395296427
I2,3,N5,4.796705774926712e-06,4.799158958546866e-06,2.2837682324627786e-08,1.7711822265413217e-08,-5.125860059214569e-09,67.196371148682,-3.444391949951873e-07,3.041212844253075e-07,-0.049652525220963105,-0.05041593783201872,-68.6438839475059
