unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I2,0,N1,9.086282629316546e-06,-0.24846816326170698,-65.22856719863464
I2,1,N1,9.012700377709636e-06,-0.24625867343627902,-65.22856719863464
I2,2,N1,8.939113336026059e-06,-0.24408690430812663,-65.22856719863464
I2,3,N1,8.86540742094486e-06,-0.241950579906558,-65.22856719863464
I2,4,N1,8.79146817618724e-06,-0.23984622474701867,-65.22856719863464
I2,5,N1,8.717180408302763e-06,-0.23777021385280955,-65.22856719863464
I2,6,N1,8.642427821998197e-06,-0.23571913078232246,-65.22856719863464
I2,7,N1,8.567092636483766e-06,-0.2336896783450232,-65.22856719863464
I2,8,N1,8.49105518666666e-06,-0.2316787925965127,-65.22856719863464
I2,9,N1,8.414193503253083e-06,-0.2296837460450164,-65.22856719863464
I2,10,N1,8.565068060198108e-06,-0.23364092597249797,-65.22856719863464
I2,11,N1,8.7149327859976e-06,-0.23771453817877966,-65.22856719863464
I2,12,N1,8.864126904317899e-06,-0.241918179881094,-65.22856719863464
I2,13,N1,9.01298400899334e-06,-0.24626747775332736,-65.22856719863464
I2,14,N1,9.161834869608419e-06,-0.2507796166636928,-65.22856719863464
I2,15,N1,9.311010240588247e-06,-0.25547372136800184,-65.22856719863464
I2,16,N1,9.460843546295578e-06,-0.26037100496151666,-65.22856719863464
I2,17,N1,9.611673749022602e-06,-0.2654948612919308,-65.22856719863464
I2,18,N1,9.53477193432374e-06,-0.2628632970768756,-65.22856719863464
I2,19,N1,9.458685380005516e-06,-0.26030786160531805,-65.22856719863464
I2,20,N1,9.383292086908569e-06,-0.257822744371233,-65.22856719863464
I2,21,N1,9.308472337874042e-06,-0.25540204517156917,-65.22856719863464
I2,22,N1,9.234108270745449e-06,-0.2530403485792135,-65.22856719863464
I2,23,N1,9.160083478067487e-06,-0.25073275667476874,-65.22856719863464
I2,24,N1,9.086282629316546e-06,-0.24847616298024433,-65.22856719863464
I2,0,N2,5.139841991195995e-06,-0.421851893643158,-72.85714217675114
I2,1,N2,5.308623496875303e-06,-0.4362186320961652,-72.85714217675114
I2,2,N2,5.477435196230742e-06,-0.4516080726949575,-72.85714217675114
I2,3,N2,5.64738853954311e-06,-0.4682533026068855,-72.85714217675114
I2,4,N2,5.819628280956442e-06,-0.48644274028348633,-72.85714217675114
I2,5,N2,5.995368049559702e-06,-0.5065407984746569,-72.85714217675114
I2,6,N2,6.175932732530668e-06,-0.529017239431004,-72.85714217675114
I2,7,N2,6.362812682564813e-06,-0.5544903196248353,-72.85714217675114
I2,8,N2,6.557737439021715e-06,-0.5837927443544271,-72.85714217675114
I2,9,N2,6.762781596590251e-06,-0.618075737902853,-72.85714217675114
I2,10,N2,1.0381936836792392e-05,-13.559850239416814,-72.85714217675114
I2,11,N2,8.634762688107669e-06,-0.9393293580602228,-72.85714217675114
I2,12,N2,7.583121292789363e-06,-0.5808084230567552,-72.85714217675114
I2,13,N2,6.728738555071778e-06,-0.4357266033054264,-72.85714217675114
I2,14,N2,2.817117739614352e-06,-0.34860296126989054,-72.85714217675114
I2,15,N2,1.8547420913194747e-06,-0.28364439163369354,-72.85714217675114
I2,16,N2,2.2391174022731337e-07,-0.22150315686663585,-72.85714217675114
I2,17,N2,3.848122243196465e-06,-0.3365497685870726,-72.85714217675114
