hour,lambda_system,system_net_injection_residual_mw
1,67.15000050863017,4.857878749768489e-08
2,67.15000052193064,4.85787718517456e-08
3,67.15000053047949,4.857878153710972e-08
4,67.15000053228343,4.85788315925366e-08
5,67.15000052006229,4.857879566767988e-08
6,67.15000049224221,4.8578802132286936e-08
7,67.15000044982054,4.857880633490359e-08
8,67.15000042424529,4.8578773534894945e-08
9,67.15000043320971,4.857877789022059e-08
10,60.00000021818315,4.340618878101038e-08
11,60.00000037076271,4.340628735661856e-08
12,60.000000405901574,4.34061587437472e-08
13,60.00000044098441,4.340614590124648e-08
14,60.00000043602285,4.3406205536280634e-08
15,60.000000438428934,4.340619321733698e-08
16,60.00000037858286,4.340620096066708e-08
17,60.00000026388864,4.340621317631308e-08
18,67.15000062543368,4.857874378791345e-08
19,67.15000051054147,4.8578784429031695e-08
20,67.15000045445758,4.857871432700686e-08
21,67.15000043774008,4.8578794613324005e-08
22,67.15000044945525,4.857878211438907e-08
23,67.15000047171104,4.857883896727672e-08
24,67.15000049082157,4.857876138679226e-08
