unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I2,1,N1,4.76319461017922e-07,4.763453122202476e-07,0.0,0.0,0.0,67.15000075785414,0.0,0.0,-0.004378771925732774,-0.004383759228169987,-65.09043414222253
I2,2,N1,4.763453122202476e-07,4.7636784810902267e-07,0.0,0.0,0.0,67.15000077400313,0.0,0.0,-0.004378669178644745,-0.004383876526562698,-65.09043367472334
I2,3,N1,4.7636784810902267e-07,4.7638676412835075e-07,0.0,0.0,0.0,67.15000078540052,0.0,0.0,-0.0043786207702877925,-0.004383931791014749,-65.09043304314562
I2,4,N1,4.7638676412835075e-07,4.7640201553382823e-07,0.0,0.0,0.0,67.15000078910349,0.0,0.0,-0.004378597963043972,-0.004383957828684159,-65.09043212240384
I2,5,N1,4.7640201553382823e-07,4.7641374917497335e-07,0.0,0.0,0.0,67.15000077498333,0.0,0.0,-0.0043785872357078315,-0.004383970074961341,-65.09043085360643
I2,6,N1,4.7641374917497335e-07,4.764222515971461e-07,0.0,0.0,0.0,67.1500007414662,0.0,0.0,-0.004378582255948682,-0.00438397575883435,-65.09042920910622
I2,7,N1,4.764222515971461e-07,4.764279100066578e-07,0.0,0.0,0.0,67.1500006895494,0.0,0.0,-0.00437858011520442,-0.004383978200798966,-65.090427176132
I2,8,N1,4.764279100066578e-07,4.764311832960881e-07,0.0,0.0,0.0,67.15000065447906,0.0,0.0,-0.004378579613863675,-0.004383978772398437,-65.0904247492703
I2,9,N1,4.764311832960881e-07,4.7643258085312716e-07,0.0,0.0,0.0,67.15000065394835,0.0,0.0,-0.0043785805221401705,-0.0043839777366436105,-65.0904219273497
I2,10,N1,4.7643258085312716e-07,4.7656111610343966e-07,0.0,0.0,0.0,60.00000042073938,0.0,0.0,-0.004380017318201902,-0.0043832057911532395,-65.09041871284097
I2,11,N1,4.7656111610343966e-07,4.7668877285584464e-07,0.0,0.0,0.0,60.00000049462449,0.0,0.0,-0.00438001867547791,-0.004383204247180889,-65.09041629444353
I2,12,N1,4.7668877285584464e-07,4.768160187483671e-07,0.0,0.0,0.0,60.00000051124341,0.0,0.0,-0.004380019262904333,-0.004383203577038378,-65.09041467572766
I2,13,N1,4.768160187483671e-07,4.769433289635595e-07,0.0,0.0,0.0,60.000000529733086,0.0,0.0,-0.004380019502126702,-0.004383203304608576,-65.09041385827727
I2,14,N1,4.769433289635595e-07,4.770711797481253e-07,0.0,0.0,0.0,60.000000529149986,0.0,0.0,-0.004380019562815417,-0.0043832032378630275,-65.09041384273782
I2,15,N1,4.770711797481253e-07,4.772000419345716e-07,0.0,0.0,0.0,60.0000005332013,0.0,0.0,-0.0043800194353655715,-0.004383203382211318,-65.09041462924223
I2,16,N1,4.772000419345716e-07,4.773303735100866e-07,0.0,0.0,0.0,60.000000506127314,0.0,0.0,-0.00438001905720959,-0.004383203813594718,-65.09041621743134
I2,17,N1,4.773303735100866e-07,4.774626102245077e-07,0.0,0.0,0.0,60.00000045163793,0.0,0.0,-0.004380018122610278,-0.004383204875380105,-65.09041860625486
I2,18,N1,4.774626102245077e-07,4.774686842376779e-07,0.0,0.0,0.0,67.15000086136449,0.0,0.0,-0.004378582207874523,-0.004383975814331862,-65.0904217932269
I2,19,N1,4.774686842376779e-07,4.774775301758466e-07,0.0,0.0,0.0,67.15000075027034,0.0,0.0,-0.004378583151789208,-0.004383974733779393,-65.09042459191818
I2,20,N1,4.774775301758466e-07,4.774895411201721e-07,0.0,0.0,0.0,67.1500006979845,0.0,0.0,-0.004378587582660828,-0.004383969673583871,-65.0904270046515
I2,21,N1,4.774895411201721e-07,4.775050084860413e-07,0.0,0.0,0.0,67.15000068316601,0.0,0.0,-0.004378598069531298,-0.004383957701099033,-65.0904290427684
I2,22,N1,4.775050084860413e-07,4.775240830095867e-07,0.0,0.0,0.0,67.1500006967802,0.0,0.0,-0.00437862078617562,-0.004383931768291468,-65.09043073326781
I2,23,N1,4.775240830095867e-07,4.775467228745651e-07,0.0,0.0,0.0,67.15000072093501,0.0,0.0,-0.004378669169904673,-0.00438387653401737,-65.09043213476515
I2,24,N1,4.775467228745651e-07,4.77572625520516e-07,0.0,0.0,0.0,67.15000074099505,0.0,0.0,-0.00437877191861606,-0.004383759235770579,-65.09043337223683
I2,1,N2,7.684374434961131e-08,8.136268127251192e-08,0.0,0.0,0.0,67.15000050865847,0.0,0.0,-0.023198250938978666,-0.02146362815251439,-79.52921439497891
I2,2,N2,8.136268127251192e-08,8.568534549440112e-08,0.0,0.0,0.0,67.15000052195967,0.0,0.0,-0.023196833932762544,-0.021464946291292305,-79.52918683754991
