hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,344.5000034360555,400.0,0.8612500085901388,9.780585623928241e-09,-9.983643387679844e-09
1,L45,311.5674660562991,400.0,0.7789186651407478,9.862296180268206e-09,-9.982886376242479e-09
1,L46,32.932537372707024,200.0,0.16466268686353513,9.92711029714979e-09,-9.947720923283726e-09
1,L69,-2.707462613032568,200.0,0.01353731306516284,9.93992575505158e-09,-9.93827694576243e-09
1,L57,-59.68253395200848,400.0,0.1492063348800212,9.973508895939289e-09,-9.964217240875225e-09
1,L93,-101.9899934075285,400.0,0.25497498351882125,9.97574155272595e-09,-9.9591372848348e-09
1,L72,6.854580372376185e-07,400.0,1.7136450930940464e-09,9.969556255264731e-09,-9.96955625537362e-09
1,L98,99.28253284908698,200.0,0.4964126642454349,9.879092491135182e-09,-9.95931103063113e-09
1,L78,-59.68253532292481,200.0,0.298412676614624,9.953106211781374e-09,-9.913214666431492e-09
2,L14,348.4375034754263,400.0,0.8710937586885658,9.763830344301437e-09,-9.98372943916846e-09
2,L45,304.94688760995604,400.0,0.7623672190248901,9.871887438376731e-09,-9.982725651950388e-09
2,L46,43.490615858418266,200.0,0.21745307929209134,9.92219317862278e-09,-9.949987813933231e-09
2,L69,9.470615872600755,200.0,0.04735307936300377,9.93608598586384e-09,-9.941865364111139e-09
2,L57,-49.42811239835437,400.0,0.12357028099588593,9.972904459013395e-09,-9.965263906364377e-09
2,L93,-77.75749553062649,400.0,0.19439373882656621,9.974511131903863e-09,-9.962210143503305e-09
2,L72,9.35262839739576e-07,400.0,2.33815709934894e-09,9.969556255243034e-09,-9.969556255395315e-09
2,L98,87.2281127582859,200.0,0.4361405637914295,9.892016544866915e-09,-9.957603391621522e-09
2,L78,-49.4281142688803,200.0,0.2471405713444015,9.95117832709656e-09,-9.919125021778343e-09
3,L14,352.37500351480435,400.0,0.8809375087870108,9.744304506626225e-09,-9.983814589968626e-09
