hour,lambda_system,system_net_injection_residual_mw
1,67.15000064988325,1.3763191901471616e-14
2,67.15000064542572,-9.32660255332639e-15
3,67.15000063961739,1.1053628947274653e-13
4,67.15000063401737,-1.1051828390809828e-13
5,67.15000064125971,1.545848139628389e-14
6,67.150000650822,4.7463506603152086e-14
7,67.15000065927958,4.384749093281633e-14
8,67.15000066268121,-3.322433987289947e-14
9,67.15000065745174,-8.204404815972694e-14
10,60.00000084048203,-1.108590422882372e-14
11,60.000000590690746,-4.472415276665642e-15
12,60.00000058918969,1.1409820050329483e-14
13,60.00000058829507,-1.794687992925505e-14
14,60.00000058730168,-4.5810044577965797e-14
15,60.00000058648126,-3.7372187906783355e-14
16,60.00000058755311,-3.294701445014783e-14
17,60.00000059844417,3.3084085047294e-14
18,67.15000065266088,3.03346682740965e-14
19,67.1500006607671,-9.775228125880451e-15
20,67.15000068144661,1.0870517130148796e-13
21,67.15000067955,1.0909302998925217e-13
22,67.15000066247345,7.63424420444756e-15
23,67.15000065583958,1.1457454471785017e-14
24,67.15000065225458,4.304740190145762e-14
