unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I4,1,N1,1.8916293708245373e-06,1.8759435800309686e-06,2.1597985228106652e-08,3.3603808649183414e-08,1.2005823421076762e-08,67.15000064988325,8.061910505276881e-07,4.140134540796755e-07,-0.4219233145830009,-0.4262038369896082,-65.2439658190808
I4,2,N1,1.8759435800309686e-06,1.8602566911684737e-06,2.1597649220574083e-08,3.3604542066843613e-08,1.200689284626953e-08,67.15000064542572,8.062628623765564e-07,4.140164346556327e-07,-0.4219231852037215,-0.4262041091895672,-65.24378562555685
I4,3,N1,1.8602566911684737e-06,1.8445425477569941e-06,2.1589311248255413e-08,3.36227474604967e-08,1.2033436212241286e-08,67.15000063961739,8.080452493487974e-07,4.140904403156408e-07,-0.42191996839289336,-0.42621088035055493,-65.23932870909456
I4,4,N1,1.8445425477569941e-06,1.8287749082951529e-06,2.157296665209666e-08,3.365850032831854e-08,1.2085533676221884e-08,67.15000063401737,8.115435940207378e-07,4.14236002353114e-07,-0.4219136624602323,-0.4262241781030752,-65.2305856598877
I4,5,N1,1.8287749082951529e-06,1.8129273637824948e-06,2.1548606251967447e-08,3.371194940677015e-08,1.21633431548027e-08,67.15000064125971,8.167685006448633e-07,4.1445416744053197e-07,-0.4219042640597098,-0.4262440569106899,-65.21753798012246
I4,6,N1,1.8129273637824948e-06,1.796973253963382e-06,2.151621638895185e-08,3.378331790418453e-08,1.2267101515232677e-08,67.150000650822,8.237358747315737e-07,4.147465071985228e-07,-0.4218917682063232,-0.42627059855348726,-65.20015797205143
I4,7,N1,1.796973253963382e-06,1.7808855809900267e-06,2.1475778770799967e-08,3.387290578104321e-08,1.2397127010243245e-08,67.15000065927958,8.324670869110066e-07,4.1511513413882383e-07,-0.4218761682215,-0.426303913001352,-65.17840856911896
I4,8,N1,1.7808855809900267e-06,1.764636919960379e-06,2.142727038754395e-08,3.39810926011959e-08,1.2553822213651952e-08,67.15000066268121,8.429891699659106e-07,4.1556272241554894e-07,-0.42185745570060146,-0.4263441395215906,-65.15224310746636
I4,9,N1,1.764636919960379e-06,1.748199325415984e-06,2.1370663388751226e-08,3.410834120578523e-08,1.2737677817034002e-08,67.15000065745174,8.553350737882417e-07,4.160925344590234e-07,-0.4218356204615055,-0.4263914481162993,-65.12160503424501
I4,10,N1,1.748199325415984e-06,1.7804090196398126e-06,5.258915462100387e-08,1.592487421333947e-08,-3.66642804076644e-08,60.00000084048203,-2.199856855275533e-06,5.138552162575751e-07,-0.43477936239744186,-0.4194873067695899,-65.08642754809715
I4,11,N1,1.7804090196398126e-06,1.812397808667799e-06,5.2396329064526855e-08,1.596270777792045e-08,-3.6433621286606405e-08,60.000000590690746,-2.186017298717387e-06,5.126927763183548e-07,-0.4346986416153377,-0.41950112472243706,-65.0601350931983
I4,12,N1,1.812397808667799e-06,1.8442398371451116e-06,5.226838569942737e-08,1.5987984982959572e-08,-3.6280400716467794e-08,60.0000005891905,-2.176824064364135e-06,5.119227801179021e-07,-0.4346450964328651,-0.4195103553392944,-65.04261469137431
I4,13,N1,1.8442398371451116e-06,1.876008091862703e-06,5.220412027257846e-08,1.6000734538659277e-08,-3.620338573391918e-08,60.00000058829583,-2.1722031653334515e-06,5.11536411084283e-07,-0.434618205095572,-0.41951501075608116,-65.03379186215203
I4,14,N1,1.876008091862703e-06,1.9077749817241157e-06,5.2202931755561306e-08,1.6000970789038248e-08,-3.620196096652306e-08,60.0000005873023,-2.1721176792528785e-06,5.115292690844966e-07,-0.4346177071164814,-0.4195150970947848,-65.03362933931398
I4,15,N1,1.9077749817241157e-06,1.9396129048973232e-06,5.226480898000258e-08,1.5988693998022105e-08,-3.627611498198047e-08,60.00000058648097,-2.1765669201940797e-06,5.119012723351851e-07,-0.4346435976684643,-0.4195106144680998,-65.04212643495312
I4,16,N1,1.9396129048973232e-06,1.9715948157307063e-06,5.239033039109306e-08,1.5963890354268286e-08,-3.6426440036824777e-08,60.00000058755311,-2.185586423611955e-06,5.126566555902101e-07,-0.43469612746115227,-0.41950155698235675,-65.05931902772635
I4,17,N1,1.9715948157307063e-06,2.003794804266581e-06,5.258067714496104e-08,1.5926531654413073e-08,-3.665414549054796e-08,60.00000059844417,-2.1992487513683373e-06,5.138040659953058e-07,-0.4347758090112145,-0.4194879126019396,-65.08528017486205
