hour,lambda_system,system_net_injection_residual_mw
1,67.1500005011253,5.101481447458892e-08
2,67.15000051472607,5.1014856009284174e-08
3,67.15000052348381,5.101485932472531e-08
4,67.1500005253776,5.101483892239935e-08
5,67.1500005131009,5.101485176225805e-08
6,67.15000048513079,5.1014816089373985e-08
7,67.15000044258329,5.1014848924021494e-08
8,67.15000041727818,5.1014844916313996e-08
9,67.15000042719265,5.101474466529168e-08
10,60.00000019953187,4.558281745922177e-08
11,60.000000359768855,4.558287445053989e-08
12,60.00000039167322,4.558277393940709e-08
13,60.0000004241457,4.558275308068174e-08
14,60.00000042773453,4.558287817052122e-08
15,60.00000042388644,4.558278702475001e-08
16,60.000000418132174,4.558286188980207e-08
17,60.00000024753631,4.558285436190033e-08
18,67.15000060611877,5.1014777865351235e-08
19,67.15000049701462,5.1014837268033665e-08
20,67.15000044327951,5.101494136747499e-08
21,67.15000042759996,5.101478274093402e-08
22,67.15000043993375,5.1014837983099646e-08
23,67.15000046269276,5.1014796343441365e-08
24,67.15000048222277,5.1014837974932985e-08
