hour,lambda_system,system_net_injection_residual_mw
1,67.17039865726413,1.0348050905048779e-13
2,67.16555215798017,4.8836320751111175e-14
3,67.16205865811952,6.983019310226207e-14
4,67.16018065810967,3.458049994773568e-14
5,67.16341165821441,3.6488616742474446e-14
6,67.17310465767932,8.164288359517608e-14
7,67.18748735618209,2.6298074983735984e-14
8,67.1910264846639,8.72911223764246e-14
9,67.17643765650284,1.139270752277457e-13
10,60.05140484156491,8.420978742471725e-14
11,60.030305683320464,2.4926711562092393e-14
12,60.02263347996174,8.379750580461017e-14
13,60.02054525086798,2.473889264399502e-14
14,60.01886697636231,7.572220558510458e-14
15,60.01711783653804,8.184322604801343e-14
16,60.02262251271051,9.742261748288562e-14
17,60.04508008968563,1.0225752707424767e-14
18,67.14763525690813,4.917669840979264e-14
19,67.17322546227881,6.165170022405408e-14
20,67.18204627810731,1.78081571926909e-14
21,67.18478766554473,9.233935913916116e-14
22,67.18315735243723,6.909180097553543e-14
23,67.18006843586616,3.2152139445901235e-14
24,67.17554815169578,4.7571794644383376e-14
