hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,0.0,0.0,4000.0,-57625.445635777774
1,N2,0.0,0.0,4000.0,-57625.45372969467
1,N3,0.0,0.0,4000.0,-57625.45136121955
1,N4,0.0,0.0,4000.0,-57625.45373670468
1,N5,0.0,371.25,4000.0,0.0
1,N6,0.0,35.64,4000.0,0.0
1,N7,0.0,0.0,4000.0,-57625.45373058529
1,N8,0.0,39.6,4000.0,0.0
1,N9,0.0,0.0,4000.0,-57625.45374852672
2,N1,0.0,0.0,4000.0,-57618.65005636213
2,N2,0.0,0.0,4000.0,-57625.45259156942
2,N3,0.0,0.0,4000.0,-57626.52115514533
2,N4,0.0,0.0,4000.0,-57625.45259828192
2,N5,0.0,354.375,4000.0,0.0
2,N6,0.0,34.02,4000.0,0.0
2,N7,0.0,0.0,4000.0,-57625.452592465415
2,N8,0.0,37.8,4000.0,0.0
2,N9,0.0,0.0,4000.0,-57625.45260941442
3,N1,0.0,0.0,4000.0,-57625.44348909253
3,N2,0.0,0.0,4000.0,-57625.45176889884
3,N3,0.0,0.0,4000.0,-57625.45037927546
3,N4,0.0,0.0,4000.0,-57625.45177550221
3,N5,0.0,343.125,4000.0,0.0
3,N6,0.0,32.94,4000.0,0.0
3,N7,0.0,0.0,4000.0,-57625.4517697961
3,N8,0.0,36.6,4000.0,0.0
3,N9,0.0,0.0,4000.0,-57625.45178627769
4,N1,0.0,0.0,4000.0,-57625.44298364735
4,N2,0.0,0.0,4000.0,-57625.45132523397
4,N3,0.0,0.0,4000.0,-57625.45015623434
4,N4,0.0,0.0,4000.0,-57625.45133178321
4,N5,0.0,337.5,4000.0,0.0
4,N6,0.0,32.4,4000.0,0.0
4,N7,0.0,0.0,4000.0,-57625.451326149836
4,N8,0.0,36.0,4000.0,0.0
4,N9,0.0,0.0,4000.0,-57625.45134239357
5,N1,0.0,0.0,4000.0,-57625.44380540146
5,N2,0.0,0.0,4000.0,-57625.45208500575
5,N3,0.0,0.0,4000.0,-57625.450537123834
5,N4,0.0,0.0,4000.0,-57625.45209173097
5,N5,0.0,348.75,4000.0,0.0
5,N6,0.0,33.48,4000.0,0.0
5,N7,0.0,0.0,4000.0,-57625.452085923294
5,N8,0.0,37.2,4000.0,0.0
5,N9,0.0,0.0,4000.0,-57625.452102878204
6,N1,0.0,0.0,4000.0,-57625.44626559448
6,N2,0.0,0.0,4000.0,-57625.45435930544
6,N3,0.0,0.0,4000.0,-57625.45167467367
6,N4,0.0,0.0,4000.0,-57625.45436662081
6,N5,0.0,382.5,4000.0,0.0
