hour,line,flow_mw,limit_mw,abs_utilization,mu_upper_dual,mu_lower_dual
1,L14,364.50000337562994,400.0,0.9112500084390749,-6.256214610404457e-08,0.0
1,L45,314.9321620167044,400.0,0.787330405041761,-2.0281199161949317e-08,0.0
1,L46,49.56784155943095,200.0,0.24783920779715476,-7.123706829707267e-09,3.216672734471691e-10
1,L69,13.927841712237802,200.0,0.069639208561189,-3.843856103239892e-09,2.041238787985441e-09
1,L57,-56.31783779043474,400.0,0.14079459447608683,0.0,0.0
1,L93,-31.314210137743604,400.0,0.07828552534435901,0.0,0.0
1,L72,-7.981906198945066e-08,400.0,1.9954765497362666e-10,0.0,0.0
1,L98,66.6587605154568,200.0,0.333293802577284,-9.318525707059073e-09,0.0
1,L78,-56.31783767574672,200.0,0.2815891883787336,-4.985142256855757e-11,7.928156156699615e-09
2,L14,368.4375034150052,400.0,0.9210937585375131,-7.1614453362581e-08,0.0
2,L45,308.22962185593974,400.0,0.7705740546398494,-1.8069582061050232e-08,0.0
2,L46,60.20788175955727,200.0,0.30103940879778635,-8.427048685380455e-09,0.0
2,L69,26.187881912364514,200.0,0.13093940956182257,-4.82034857161807e-09,1.3885686875754646e-09
2,L57,-46.14537795119905,400.0,0.11536344487799763,0.0,0.0
2,L93,-26.516067212541326,400.0,0.06629016803135332,0.0,0.0
2,L72,-7.981933958210758e-08,400.0,1.9954834895526896e-10,0.0,0.0
2,L98,54.13273567858961,200.0,0.2706636783929481,-7.659590869148154e-09,1.3626284102364078e-10
2,L78,-46.14537783651064,200.0,0.2307268891825532,-4.651820465082065e-10,6.742793928822819e-09
3,L14,372.3750034543896,400.0,0.930937508635974,-8.324728257469079e-08,0.0
3,L45,308.49627530762086,400.0,0.7712406882690521,-1.815138018867425e-08,0.0
3,L46,63.878728347286184,200.0,0.3193936417364309,-8.923979678676582e-09,0.0
3,L69,30.938728500104286,200.0,0.15469364250052142,-5.236820125338088e-09,1.1542842520934967e-09
3,L57,-34.62872449950985,400.0,0.08657181124877462,0.0,0.0
3,L93,-34.00543324612832,400.0,0.0850135831153208,0.0,0.0
3,L72,-7.982562764533012e-08,400.0,1.995640691133253e-10,0.0,0.0
3,L98,69.61571178623149,200.0,0.3480785589311574,-9.756645344168e-09,0.0
3,L78,-34.628724384812486,200.0,0.17314362192406244,-9.788611265375832e-10,5.5768057784105176e-09
4,L14,375.0000034806577,400.0,0.9375000087016443,-9.303824713970948e-08,0.0
4,L45,306.90049670565475,400.0,0.7672512417641368,-1.7668849658415428e-08,0.0
4,L46,68.09950697556835,200.0,0.34049753487784173,-9.529541600362945e-09,0.0
