hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,0.0,344.5000034008219,1.741100650361329e-08,2.5594226154569153e-08,8.183219650955861e-09,-9.92729939109807e-09,344.50000339907785,67.13594863213486
1,N2,0.0,0,2.2226392045466693e-08,1.695614239934096e-08,-5.270249646125732e-09,-9.927298734944034e-09,-1.519758917467471e-08,67.17039863910406
1,N3,0.0,101.98984872931041,4.956647565499222e-09,5.25123829459921e-05,5.25074262984266e-05,-9.927298901130822e-09,101.98990122680935,67.16019964568663
1,N4,0.0,0,1.7382436321831237e-08,2.5535738619827947e-08,8.15330229799671e-09,-9.927298734944086e-09,-1.7740373255027593e-09,67.17039863634967
1,N5,371.25,0,1.9113889691766212e-08,2.2040364371334702e-08,2.92647467956849e-09,-9.927031837061404e-09,-371.2500000070006,67.2075236391377
1,N6,35.64,6.6810767849427015e-09,1.4956017211643994e-08,3.178294754393332e-08,1.682693033228932e-08,-9.927032459645508e-09,-35.63999998641906,67.17396263660778
1,N7,0.0,0,2.2243929339718542e-08,1.6969452339672947e-08,-5.2744770000455955e-09,-9.927298734944034e-09,-1.520181658511854e-08,67.17039863910406
1,N8,39.6,6.681091860930424e-09,3.911867142050074e-09,6.871647923510797e-05,6.871256736796591e-05,-9.92703245230883e-09,-39.59993129067862,67.17435863129464
1,N9,0.0,0,4.963652084418139e-09,2.670527557323505e-05,2.6700311921150633e-05,-9.92729873494414e-09,2.6690384581550542e-05,67.17039863358416
2,N1,0.0,348.437503440166,1.741833275225518e-08,2.558167521490525e-08,8.16334246265007e-09,-9.927299490318358e-09,348.43750343840196,67.13070839043398
2,N2,0.0,0,2.2243343676413194e-08,1.6943185320675514e-08,-5.3001583557376816e-09,-9.927298826011599e-09,-1.5227498061878567e-08,67.16555214744537
2,N3,0.0,77.75740752813309,4.959122612035446e-09,3.386552996990404e-05,3.3860570847292e-05,-9.927298946664404e-09,77.75744137877659,67.15777640065882
2,N4,0.0,0,1.738864526494227e-08,2.5524938750191355e-08,8.136293485249085e-09,-9.927298826011647e-09,-1.7910462097152867e-09,67.16555214488511
2,N5,354.375,0,1.9127413888401354e-08,2.2024443222430486e-08,2.897029334029134e-09,-9.927031960108982e-09,-354.37500000703,67.20098964745227
